date,forecast
2025-04-28,1753.6343723108769
2025-05-05,1854.6329086241667
2025-05-12,2020.0216724536851
2025-05-19,1877.6817747700245
2025-05-26,1818.4517652605325
2025-06-02,1948.3165536340593
2025-06-09,2045.1759013333226
2025-06-16,1954.1511164830927
2025-06-23,1882.3468800311437
2025-06-30,2000.41037029699
2025-07-07,2080.370896246325
2025-07-14,1980.8972278752829
2025-07-21,1809.7021169716077
2025-07-28,1910.7006532848975
2025-08-04,2076.0894171144164
2025-08-11,1933.7495194307553
2025-08-18,1874.5195099212633
2025-08-25,2004.3842982947901
2025-09-01,2101.2436459940536
2025-09-08,2010.2188611438235
2025-09-15,1938.4146246918745
2025-09-22,2056.478114957721
2025-09-29,2136.438640907056
2025-10-06,2036.9649725360136
2025-10-13,1865.7698616323385
2025-10-20,1966.7683979456283
2025-10-27,2132.157161775147
2025-11-03,1989.8172640914863
2025-11-10,1930.587254581994
2025-11-17,2060.452042955521
2025-11-24,2157.311390654784
2025-12-01,2066.2866058045543
2025-12-08,1994.4823693526052
2025-12-15,2112.5458596184517
2025-12-22,2192.506385567787
2025-12-29,2093.0327171967447
2026-01-05,1921.8376062930695
2026-01-12,2022.8361426063593
2026-01-19,2188.224906435878
2026-01-26,2045.885008752217
2026-02-02,1986.654999242725
2026-02-09,2116.519787616252
2026-02-16,2213.379135315515
2026-02-23,2122.3543504652853
2026-03-02,2050.5501140133365
2026-03-09,2168.6136042791827
2026-03-16,2248.5741302285182
2026-03-23,2149.1004618574757
2026-03-30,1977.9053509538
2026-04-06,2078.90388726709
2026-04-13,2244.2926510966086
2026-04-20,2101.952753412948
2026-04-27,2042.722743903456
2026-05-04,2172.587532276983
2026-05-11,2269.4468799762462
2026-05-18,2178.422095126016
2026-05-25,2106.617858674067
2026-06-01,2224.6813489399133
2026-06-08,2304.641874889249
2026-06-15,2205.1682065182063
2026-06-22,2033.973095614531
2026-06-29,2134.971631927821
2026-07-06,2300.3603957573396
2026-07-13,2158.020498073679
