Date,Forecast
2024-04-01,8760.272749478485
2024-05-01,8744.537576188904
2024-06-01,8765.681574441962
2024-07-01,8791.308709352248
2024-08-01,8797.657279455214
2024-09-01,8686.722126662635
2024-10-01,8792.701558176177
2024-11-01,8880.342704792716
2024-12-01,8919.951575837757
2025-01-01,8938.028357799027
2025-02-01,8958.720245513472
2025-03-01,8967.499883808356
