date,sob_forecast
2025-04-01,0.06967893861269756
2025-05-01,0.09440419452835823
2025-06-01,0.09975857129402839
2025-07-01,0.12493000665815239
2025-08-01,0.10583646825831947
2025-09-01,0.13685322107623804
2025-10-01,0.12309390725540303
2025-11-01,0.15692056130968302
2025-12-01,0.10154013880935416
2026-01-01,0.1345770261954157
2026-02-01,0.11558835206379303
2026-03-01,0.11602059859233657
