Date,Forecast
2024-04-08,4528.5724137998495
2024-04-15,3096.986629066313
2024-04-22,2720.0522078512886
2024-04-29,2623.8329682896374
2024-05-06,2602.331323505271
2024-05-13,2600.7171637383553
2024-05-20,2604.396429991084
2024-05-27,2609.4846405623557
2024-06-03,2614.947868010295
2024-06-10,2620.5109132125162
2024-06-17,2626.100526776562
2024-06-24,2631.6972120069177
2024-07-01,2637.2957794934973
2024-07-08,2642.8948479777678
2024-07-15,2648.4940498119417
2024-07-22,2654.0932871396863
2024-07-29,2659.6925339147083
2024-08-05,2665.2917832043004
2024-08-12,2670.8910331631914
2024-08-19,2676.4902833002293
2024-08-26,2682.089533484684
2024-09-02,2687.68878368176
2024-09-09,2693.288033882195
2024-09-16,2698.8872840835247
2024-09-23,2704.4865342850917
2024-09-30,2710.0857844867223
2024-10-07,2715.6850346883703
2024-10-14,2721.284284890022
2024-10-21,2726.883535091675
2024-10-28,2732.4827852933286
2024-11-04,2738.082035494982
2024-11-11,2743.6812856966358
2024-11-18,2749.2805358982896
2024-11-25,2754.879786099943
2024-12-02,2760.4790363015964
2024-12-09,2766.07828650325
2024-12-16,2771.677536704904
2024-12-23,2777.2767869065574
2024-12-30,2782.876037108211
2025-01-06,2788.475287309865
2025-01-13,2794.0745375115184
2025-01-20,2799.673787713172
2025-01-27,2805.2730379148256
2025-02-03,2810.8722881164795
2025-02-10,2816.471538318133
2025-02-17,2822.0707885197867
2025-02-24,2827.6700387214405
2025-03-03,2833.269288923094
2025-03-10,2838.8685391247473
2025-03-17,2844.467789326401
2025-03-24,2850.067039528055
2025-03-31,2855.6662897297083
