date,forecast
2025-04-28,3123.9999999999777
2025-05-05,2371.999999999983
2025-05-12,1628.9999999999873
2025-05-19,3123.9999999999804
2025-05-26,2371.9999999999895
2025-06-02,1628.9999999999955
2025-06-09,3124.0000000000045
2025-06-16,2372.0000000000123
2025-06-23,1629.000000000006
2025-06-30,3124.0000000000255
2025-07-07,2372.0000000000305
2025-07-14,1629.0000000000086
2025-07-21,3124.0000000000446
2025-07-28,2372.0000000000487
2025-08-04,1629.0000000000123
2025-08-11,3124.0000000000623
2025-08-18,2372.000000000068
2025-08-25,1629.0000000000164
2025-09-01,3124.0000000000814
2025-09-08,2372.000000000086
2025-09-15,1629.0000000000205
2025-09-22,3124.000000000099
2025-09-29,2372.0000000001055
2025-10-06,1629.0000000000236
2025-10-13,3124.0000000001164
2025-10-20,2372.000000000125
2025-10-27,1629.0000000000286
2025-11-03,3124.000000000136
2025-11-10,2372.0000000001432
2025-11-17,1629.0000000000305
2025-11-24,3124.0000000001546
2025-12-01,2372.000000000162
2025-12-08,1629.0000000000346
2025-12-15,3124.000000000172
2025-12-22,2372.00000000018
2025-12-29,1629.0000000000377
2026-01-05,3124.0000000001887
2026-01-12,2372.0000000001974
2026-01-19,1629.000000000041
2026-01-26,3124.0000000002074
2026-02-02,2372.000000000216
2026-02-09,1629.0000000000432
2026-02-16,3124.0000000002274
2026-02-23,2372.000000000234
2026-03-02,1629.0000000000468
2026-03-09,3124.0000000002456
2026-03-16,2372.000000000252
2026-03-23,1629.00000000005
2026-03-30,3124.000000000264
2026-04-06,2372.00000000027
2026-04-13,1629.000000000055
