date,forecast
2025-04-28,8646.788055624233
2025-05-05,7069.75370894872
2025-05-12,5729.503495778808
2025-05-19,4614.871993389672
2025-05-26,3728.69614126669
2025-06-02,3230.812606543353
2025-06-09,3118.923895637196
2025-06-16,3010.0373994316997
2025-06-23,2495.7604869121164
2025-06-30,1698.320877978169
2025-07-07,1246.8980950655066
2025-07-14,1574.7819283441606
2025-07-21,2361.7394533873407
2025-07-28,2852.147849131608
2025-08-04,2703.2307000132896
2025-08-11,2326.753223691589
2025-08-18,2313.0938515552593
2025-08-25,2693.980417717412
2025-09-01,2989.2350114766077
2025-09-08,2927.7144803734122
2025-09-15,2822.871369625457
2025-09-22,3058.1259450239227
2025-09-29,3398.9771847206694
2025-10-06,3178.4132943625796
2025-10-13,2247.0202560686985
2025-10-20,1413.5120316538907
2025-10-27,1584.6127370421673
2025-11-03,2519.8429735222353
2025-11-10,2868.9358878976823
2025-11-17,1763.280310066482
2025-11-24,204.3767117943794
2025-12-01,396.6002266518206
2025-12-08,3417.2883457740213
2025-12-15,7701.612182418305
2025-12-22,10183.158143863904
2025-12-29,9097.30365247899
2026-01-05,5586.101999385722
2026-01-12,2494.5033000701355
2026-01-19,1721.8500605746206
2026-01-26,2862.951359391528
2026-02-02,4239.102750188644
2026-02-09,4818.297213877098
2026-02-16,4897.847296462248
2026-02-23,5195.316898477496
2026-03-02,5823.239873602356
2026-03-09,6405.3623060605505
2026-03-16,6905.508574679204
