date,forecast
2025-04-28,4915.406666666666
2025-05-05,6026.341666666667
2025-05-12,5989.916666666668
2025-05-19,4480.869333333333
2025-05-26,4036.5849999999996
2025-06-02,4060.0299999999993
2025-06-09,4049.7390909090905
2025-06-16,3153.6643333333327
2025-06-23,2949.2884242424243
2025-06-30,2865.202671037296
2025-07-07,2893.050621794872
2025-07-14,2620.30089957265
2025-07-21,2685.29434004884
2025-07-28,2684.806268620269
2025-08-04,2503.169273857127
2025-08-11,2382.958221909075
2025-08-18,2359.355860797964
2025-08-25,2272.0375466217183
2025-09-01,2253.9359990026705
2025-09-08,2286.0589632832402
2025-09-15,2229.1619632832403
2025-09-22,2226.449254949907
2025-09-29,2223.137379949907
2025-10-06,2192.8246299499065
2025-10-13,2183.380379949907
2025-10-20,2189.8503799499067
2025-10-27,2137.697129949907
2025-11-03,2252.8756240026705
2025-11-10,2234.2146716217185
2025-11-17,2286.0121716217186
2025-11-24,2288.5121716217186
2025-12-01,2406.3472913848605
2025-12-08,2449.3294342420036
2025-12-15,2473.8865770991465
2025-12-22,2613.8549937658127
2025-12-29,2643.944993765813
2026-01-05,2218.8527484182487
2026-01-12,2194.137331751582
2026-01-19,2205.230456751582
2026-01-26,2198.058313894439
2026-02-02,2199.7742662753913
2026-02-09,2236.8501234182486
2026-02-16,2220.1921234182487
2026-02-23,2226.7321234182486
2026-03-02,2230.4964091325346
2026-03-09,2220.9397424658678
2026-03-16,2234.24721198844
2026-03-23,2237.64096198844
2026-03-30,2285.17721198844
2026-04-06,2333.706877610174
2026-04-13,2391.0470859435077
