forecast_date,date,forecast
2024-04-01,2024-05-01,54745.76170410593
2024-04-01,2024-06-01,54745.43014980824
2024-04-01,2024-07-01,54745.43139657313
2024-04-01,2024-08-01,54745.431391884835
2024-04-01,2024-09-01,54745.431391902464
2024-04-01,2024-10-01,54745.4313919024
2024-04-01,2024-11-01,54745.4313919024
2024-04-01,2024-12-01,54745.4313919024
2024-04-01,2025-01-01,54745.4313919024
2024-04-01,2025-02-01,54745.4313919024
2024-05-01,2024-06-01,54745.43014980824
2024-05-01,2024-07-01,54745.43139657313
2024-05-01,2024-08-01,54745.431391884835
2024-05-01,2024-09-01,54745.431391902464
2024-05-01,2024-10-01,54745.4313919024
2024-05-01,2024-11-01,54745.4313919024
2024-05-01,2024-12-01,54745.4313919024
2024-05-01,2025-01-01,54745.4313919024
2024-06-01,2024-07-01,54745.43139657313
2024-06-01,2024-08-01,54745.431391884835
2024-06-01,2024-09-01,54745.431391902464
2024-06-01,2024-10-01,54745.4313919024
2024-06-01,2024-11-01,54745.4313919024
2024-06-01,2024-12-01,54745.4313919024
2024-07-01,2024-08-01,54745.431391884835
2024-07-01,2024-09-01,54745.431391902464
2024-07-01,2024-10-01,54745.4313919024
2024-07-01,2024-11-01,54745.4313919024
2024-08-01,2024-09-01,54745.431391902464
2024-08-01,2024-10-01,54745.4313919024
