rmse,mae,mape,nrmse,r2,forecast_date,n_periods
2197.113498943268,1531.5896575477213,30.003569054248352,53.79328812405615,-0.25688290641804135,2024-04-01,11
2224.5849267686463,1496.6940385309658,29.223317339024835,55.3365569704397,-0.18410520002149489,2024-05-01,10
2322.5076732457214,1609.0365838334983,30.34541363816259,55.63336809116228,-0.22458202389723247,2024-06-01,9
2448.4429795886463,1684.2537061708078,28.8464062562236,55.15598185652908,-0.385790577112203,2024-07-01,8
2648.9540262678806,2004.1518974883843,35.810560192993265,56.04726811714171,-0.637844782395538,2024-08-01,7
2717.3815471259836,2039.8171997233314,33.906075037407966,55.534211937586086,-0.5372905001909918,2024-09-01,6
2853.4173386577513,2175.473944670121,33.920251519323315,53.458808053390115,-0.7781510530013775,2024-10-01,5
3146.843631206998,2482.235663755946,36.33651744223941,51.83402456279028,-2.263607271059904,2024-11-01,4
3312.3858180251955,2678.9351338861147,37.35202016655421,52.35318188754853,-1.8999088349674027,2024-12-01,3
3859.8859060216078,3401.3551516537864,43.7225469391019,53.76260054351428,-3.2628298303009675,2025-01-01,2
5169.713420030714,5169.713420030714,57.13021792497197,57.13021792497197,,2025-02-01,1
