rmse,mae,mape,nrmse,r2,forecast_date,n_periods
8221.703093467839,6656.904761101702,181.22972248070016,122.10065483285344,-1.6916895286180549,2024-04-01,11
7730.004029267265,5550.859544650732,141.09446035752913,119.96591959753651,-1.2380299398948011,2024-05-01,10
5074.3476817901155,3895.115630977433,82.54810560466119,75.27837067287166,0.10536937964824589,2024-06-01,9
8037.359223617207,6474.937764835091,91.16762510014946,107.87134697088877,-1.320264192366091,2024-07-01,8
8011.662280219563,5531.326529811498,90.03388944105534,98.549626516135,-1.2814986027167858,2024-08-01,7
4094.0059588818144,3400.4261697413435,45.07117268468373,46.16605727200964,0.4221495887241614,2024-09-01,6
9052.295250910365,7957.969262368162,103.30331961080152,94.24173122316995,-1.5977582107545927,2024-10-01,5
8808.773935795429,6840.8150217760485,57.15299629781476,77.9589259092013,-2.0933200307931306,2024-11-01,4
4616.046577915789,3863.023831454368,34.9023712193927,41.59599823905854,0.3597960758539993,2024-12-01,3
11034.731341495506,10983.904039779572,74.59110408579659,74.00892918508052,-18.281399401818575,2025-01-01,2
14855.667304676263,14855.667304676263,85.26469210053529,85.26469210053529,,2025-02-01,1
