Date,Value,Anomaly_Label,Anomaly_Severity,Branch,Aggregation
2019-04-08,238.0,1,0.09131871301604526,SBD,weekly
2019-04-15,929.5,1,0.03849128632271476,SBD,weekly
2019-04-22,1022.5,1,0.03138651310148592,SBD,weekly
2019-04-29,603.0,1,0.06343438800799661,SBD,weekly
2019-05-06,1571.0,1,0.010516369821567994,SBD,weekly
2019-05-13,1036.5,1,0.030316977347752544,SBD,weekly
2019-05-20,977.0,1,0.03486250430111939,SBD,weekly
2019-05-27,1013.0,1,0.032112269505805,SBD,weekly
2019-06-03,1698.0,1,0.0202185870161493,SBD,weekly
2019-06-10,716.5,1,0.054763508861658206,SBD,weekly
2019-06-17,439.5,1,0.0759250377033828,SBD,weekly
2019-06-24,472.0,1,0.07344218684650175,SBD,weekly
2019-07-01,1247.0,1,0.014235743336261484,SBD,weekly
2019-07-08,61.5,1,0.10480250305418384,SBD,weekly
2019-07-15,205.5,1,0.0938015638729263,SBD,weekly
2019-07-22,396.0,1,0.07924823808105434,SBD,weekly
2019-07-29,595.5,1,0.06400735359035378,SBD,weekly
2019-08-05,379.0,1,0.08054696006773059,SBD,weekly
2019-08-12,156.0,1,0.09758313671648358,SBD,weekly
2019-08-19,288.0,1,0.0874989424669975,SBD,weekly
2019-08-26,317.5,1,0.08524527784305932,SBD,weekly
2019-09-02,1153.5,1,0.021378714262980793,SBD,weekly
2019-09-09,46.0,1,0.10598663192438865,SBD,weekly
2019-09-16,290.5,1,0.08730795393954512,SBD,weekly
2019-09-23,431.0,1,0.0765743986967209,SBD,weekly
2019-09-30,1680.5,1,0.018881667323982585,SBD,weekly
2019-10-07,134.0,1,0.09926383575806459,SBD,weekly
2019-10-14,415.0,1,0.0777967252724162,SBD,weekly
2019-10-21,384.5,1,0.08012678530733532,SBD,weekly
2019-10-28,696.0,1,0.05632961478676778,SBD,weekly
2019-11-04,1157.0,1,0.021111330324547452,SBD,weekly
2019-11-11,337.5,1,0.08371736962344022,SBD,weekly
2019-11-18,58.5,1,0.1050316892871267,SBD,weekly
2019-11-25,437.0,1,0.07611602623083519,SBD,weekly
2019-12-02,1802.0,1,0.028163709758168638,SBD,weekly
2019-12-09,822.0,1,0.04670379300316743,SBD,weekly
2019-12-16,377.5,1,0.08066155318420201,SBD,weekly
2019-12-23,320.0,1,0.08505428931560693,SBD,weekly
2019-12-30,5331.5,1,0.2978013128154499,SBD,weekly
2020-01-06,1213.0,1,0.01683318730961396,SBD,weekly
2020-01-13,436.0,1,0.07619242164181614,SBD,weekly
2020-01-20,227.0,1,0.09215906253683577,SBD,weekly
2020-01-27,4956.0,1,0.2691148359921013,SBD,weekly
2020-02-03,2016.5,1,0.04455052541358353,SBD,weekly
2020-02-10,663.0,1,0.0588506633491393,SBD,weekly
2020-02-17,1563.0,1,0.009905206533720352,SBD,weekly
2020-02-24,1804.5,1,0.028354698285621028,SBD,weekly
2020-03-02,10108.5,1,0.4,SBD,weekly
2020-03-09,666.0,1,0.058621477116196447,SBD,weekly
2020-03-16,930.0,1,0.038453088617224275,SBD,weekly
2020-03-23,2439.0,1,0.07682758655303709,SBD,weekly
2020-03-30,2439.0,1,0.07682758655303709,SBD,weekly
2020-04-06,2439.0,1,0.07682758655303709,SBD,weekly
2020-04-13,2439.0,1,0.07682758655303709,SBD,weekly
2020-04-20,2439.0,1,0.07682758655303709,SBD,weekly
2020-04-27,2439.0,1,0.07682758655303709,SBD,weekly
2020-05-04,2439.0,1,0.07682758655303709,SBD,weekly
2020-05-11,2439.0,1,0.07682758655303709,SBD,weekly
2020-05-18,148.0,1,0.09819430000433123,SBD,weekly
2020-05-25,732.0,1,0.0535793799914534,SBD,weekly
2020-06-01,1620.0,1,0.014259744959634797,SBD,weekly
