Date,Value,Anomaly_Label,Anomaly_Severity,Branch,Aggregation
2019-04-08,26.0,1,0.7193650196127951,COK,weekly
2019-04-15,220.0,1,0.665731078233912,COK,weekly
2019-04-22,487.0,1,0.608084707065891,COK,weekly
2019-04-29,670.0,1,0.6586775486758684,COK,weekly
2019-05-06,502.5,1,0.6123698931038946,COK,weekly
2019-05-13,196.0,1,0.6723662050024336,COK,weekly
2019-05-20,221.5,1,0.6653163828108793,COK,weekly
2019-05-27,162.0,1,0.681765967924506,COK,weekly
2019-06-03,620.0,1,0.6448543679081149,COK,weekly
2019-06-10,41.5,1,0.7150798335747915,COK,weekly
2019-06-17,85.0,1,0.7030536663068461,COK,weekly
2019-06-24,113.5,1,0.6951744532692267,COK,weekly
2019-07-01,472.0,1,0.603937752835565,COK,weekly
2019-07-08,27.5,1,0.7189503241897625,COK,weekly
2019-07-15,228.5,1,0.6633811375033939,COK,weekly
2019-07-22,79.5,1,0.704574216191299,COK,weekly
2019-07-29,196.0,1,0.6723662050024336,COK,weekly
2019-08-05,621.0,1,0.6451308315234701,COK,weekly
2019-08-12,70.0,1,0.7072006205371721,COK,weekly
2019-08-19,196.5,1,0.672227973194756,COK,weekly
2019-08-26,323.0,1,0.63725532585234,COK,weekly
2019-09-02,814.5,1,0.6986265410946756,COK,weekly
2019-09-09,96.5,1,0.6998743347302628,COK,weekly
2019-09-16,174.0,1,0.6784484045402451,COK,weekly
2019-09-23,405.0,1,0.6145853093932245,COK,weekly
2019-09-30,954.0,1,0.7371932154367075,COK,weekly
2019-10-07,19.0,1,0.7213002649202805,COK,weekly
2019-10-14,59.0,1,0.7102417203060778,COK,weekly
2019-10-21,59.0,1,0.7102417203060778,COK,weekly
2019-10-28,245.0,1,0.6588194878500353,COK,weekly
2019-11-04,230.5,1,0.6628282102726838,COK,weekly
2019-11-11,43.0,1,0.7146651381517589,COK,weekly
2019-11-18,81.0,1,0.7041595207682664,COK,weekly
2019-11-25,170.5,1,0.6794160271939879,COK,weekly
2019-12-02,710.0,1,0.669736093290071,COK,weekly
2019-12-09,88.5,1,0.7020860436531033,COK,weekly
2019-12-16,98.0,1,0.6994596393072302,COK,weekly
2019-12-23,318.5,1,0.6384994121214378,COK,weekly
2019-12-30,980.0,1,0.7443812694359393,COK,weekly
2020-01-06,494.5,1,0.6101581841810539,COK,weekly
2020-01-13,89.0,1,0.7019478118454259,COK,weekly
2020-01-20,128.0,1,0.6911657308465782,COK,weekly
2020-01-27,239.0,1,0.6604782695421657,COK,weekly
2020-02-03,709.5,1,0.6695978614823935,COK,weekly
2020-02-10,110.0,1,0.6961420759229694,COK,weekly
2020-02-17,314.0,1,0.6397434983905357,COK,weekly
2020-02-24,876.0,1,0.7156290534390122,COK,weekly
2020-03-02,1753.5,1,0.958225875913084,COK,weekly
2020-03-09,154.0,1,0.6839776768473464,COK,weekly
2020-03-16,782.5,1,0.6897797054033135,COK,weekly
2020-03-23,546.5,1,0.6245342921795175,COK,weekly
2020-03-30,546.5,1,0.6245342921795175,COK,weekly
