Date,Forecast
2025-12-01 03:13:29.603408,6515.522035227201
2026-01-01 03:13:29.603408,5564.230211347974
2026-02-01 03:13:29.603408,5359.765370372923
2026-03-01 03:13:29.603408,5406.733047606954
2026-04-01 03:13:29.603408,6028.171502334493
2026-05-01 03:13:29.603408,5796.713490178917
2026-06-01 03:13:29.603408,5071.0357183620235
2026-07-01 03:13:29.603408,5504.119985162865
2026-08-01 03:13:29.603408,7208.598049658824
2026-09-01 03:13:29.603408,5435.5374613885015
2026-10-01 03:13:29.603408,6718.3794877140635
2026-11-01 03:13:29.603408,8454.898417361452
