rmse,mae,mape,nrmse,r2,forecast_date,n_periods
4082.869852491892,3164.374824735856,52.92815645920975,82.46404534796888,-1.3153507329107228,2024-04-01,11
4034.076074382399,2978.5509500359335,48.60485467781568,83.44867970672291,-1.0946062158876773,2024-05-01,10
4175.754102235173,3257.1425669011905,53.25992256821348,80.45080044551219,-1.3680107304604756,2024-06-01,9
4423.688742910715,3508.9077418259067,54.00122039384095,80.40877475071734,-1.639763220717252,2024-07-01,8
4564.407279117079,3511.1570726178275,50.928022301189856,81.6781301544546,-1.4766943303279367,2024-08-01,7
4619.623998317886,3484.270423020105,47.55948404497647,81.24320423808456,-1.1895158457611235,2024-09-01,6
5001.028170022581,4097.327195154504,55.434211754348375,78.1630485139974,-1.8899272410931798,2024-10-01,5
5451.581011529587,4739.3470816723875,59.00867510139669,75.2253485791305,-3.118838918533223,2024-11-01,4
5612.759309407607,4755.4284680604105,56.13655307060448,75.2649648141553,-2.3358506484941866,2024-12-01,3
6602.314031104468,6420.0204974472645,67.78868320553562,70.42092721566281,-12.937414816563424,2025-01-01,2
8116.204869586383,8116.204869586383,72.83026623821233,72.83026623821233,,2025-02-01,1
