forecast_date,date,forecast
2024-04-01,2024-05-01,8562.011147884235
2024-04-01,2024-06-01,8729.979279904404
2024-04-01,2024-07-01,7905.7769079050695
2024-04-01,2024-08-01,7560.400495666656
2024-04-01,2024-09-01,7665.754772830411
2024-04-01,2024-10-01,8337.288835971856
2024-04-01,2024-11-01,7070.215136914493
2024-04-01,2024-12-01,6857.794916406778
2024-04-01,2025-01-01,8761.835818249237
2024-04-01,2025-02-01,9386.59207068121
2024-04-01,2025-03-01,9192.03117092181
2024-05-01,2024-06-01,8210.854243836879
2024-05-01,2024-07-01,8375.994547120416
2024-05-01,2024-08-01,8264.24167163436
2024-05-01,2024-09-01,7161.48970311752
2024-05-01,2024-10-01,8345.999624310221
2024-05-01,2024-11-01,8205.30458044188
2024-05-01,2024-12-01,6938.815793104281
2024-05-01,2025-01-01,8524.317046606171
2024-05-01,2025-02-01,9566.34533631877
2024-05-01,2025-03-01,9109.325277103502
2024-06-01,2024-07-01,7865.2105205738135
2024-06-01,2024-08-01,8616.038452483397
2024-06-01,2024-09-01,7958.463101785819
2024-06-01,2024-10-01,7828.056708277469
2024-06-01,2024-11-01,8232.421284251523
2024-06-01,2024-12-01,7651.9009847020225
2024-06-01,2025-01-01,8501.658692072775
2024-06-01,2025-02-01,9091.790181458151
2024-06-01,2025-03-01,9280.063475795021
2024-07-01,2024-08-01,8105.596288958354
2024-07-01,2024-09-01,8312.572286785167
2024-07-01,2024-10-01,8271.04866179197
2024-07-01,2024-11-01,7889.578436555023
2024-07-01,2024-12-01,7653.0624321814685
2024-07-01,2025-01-01,9471.93574819621
2024-07-01,2025-02-01,9453.602306475572
2024-07-01,2025-03-01,9063.855085093915
2024-08-01,2024-09-01,7902.530823019801
2024-08-01,2024-10-01,8754.16793134535
2024-08-01,2024-11-01,8143.898870027138
2024-08-01,2024-12-01,7238.149765811289
2024-08-01,2025-01-01,9528.596063563753
2024-08-01,2025-02-01,10163.712339141886
2024-08-01,2025-03-01,9110.112617485185
2024-09-01,2024-10-01,8226.3061158892
2024-09-01,2024-11-01,8620.318193255334
2024-09-01,2024-12-01,7366.894374328685
2024-09-01,2025-01-01,9009.480085926345
2024-09-01,2025-02-01,10270.024403958383
2024-09-01,2025-03-01,9628.96678689888
2024-10-01,2024-11-01,8191.884783940807
2024-10-01,2024-12-01,7808.31217545282
2024-10-01,2025-01-01,9961.592087722152
2024-10-01,2025-02-01,9508.04823118903
2024-10-01,2025-03-01,10119.079125871478
2024-11-01,2024-12-01,7470.21214306393
2024-11-01,2025-01-01,10642.666182113966
2024-11-01,2025-02-01,10430.169557741232
2024-11-01,2025-03-01,9674.775915291586
2024-12-01,2025-01-01,10001.168432430903
2024-12-01,2025-02-01,11155.902931187133
2024-12-01,2025-03-01,9802.54847416187
2025-01-01,2025-02-01,10852.726218147884
2025-01-01,2025-03-01,10345.240515764297
2025-02-01,2025-03-01,10253.06097109105
