forecast_date,date,forecast
2024-04-01,2024-05-01,4856.343374471763
2024-04-01,2024-06-01,4818.806111111111
2024-04-01,2024-07-01,4771.172242791437
2024-04-01,2024-08-01,3915.14
2024-04-01,2024-09-01,4439.561111111111
2024-04-01,2024-10-01,4466.7011111111115
2024-04-01,2024-11-01,4306.266111111111
2024-04-01,2024-12-01,4366.665
2024-04-01,2025-01-01,5160.926131680326
2024-04-01,2025-02-01,5748.526131680326
2024-04-01,2025-03-01,5763.041131680326
2024-05-01,2024-06-01,4678.457242791437
2024-05-01,2024-07-01,4666.671111111111
2024-05-01,2024-08-01,4778.4272427914375
2024-05-01,2024-09-01,3984.095
2024-05-01,2024-10-01,4411.521111111111
2024-05-01,2024-11-01,4460.726111111111
2024-05-01,2024-12-01,4433.96
2024-05-01,2025-01-01,5062.651131680326
2024-05-01,2025-02-01,5714.431131680326
2024-05-01,2025-03-01,5740.426131680326
2024-06-01,2024-07-01,4566.622242791437
2024-06-01,2024-08-01,4768.737242791437
2024-06-01,2024-09-01,4834.712242791437
2024-06-01,2024-10-01,3957.01
2024-06-01,2024-11-01,4428.346111111111
2024-06-01,2024-12-01,4641.19
2024-06-01,2025-01-01,5170.646131680326
2024-06-01,2025-02-01,5660.056131680326
2024-06-01,2025-03-01,5751.786131680326
2024-07-01,2024-08-01,4622.198374471764
2024-07-01,2024-09-01,4814.297242791437
2024-07-01,2024-10-01,4809.777242791437
2024-07-01,2024-11-01,3967.0
2024-07-01,2024-12-01,4599.39
2024-07-01,2025-01-01,5555.465
2024-07-01,2025-02-01,5738.226131680326
2024-07-01,2025-03-01,5721.221131680326
2024-08-01,2024-09-01,4671.758374471763
2024-08-01,2024-10-01,4798.3022427914375
2024-08-01,2024-11-01,4827.642242791438
2024-08-01,2024-12-01,4169.0
2024-08-01,2025-01-01,5522.941131680326
2024-08-01,2025-02-01,6310.11
2024-08-01,2025-03-01,5893.526131680326
2024-09-01,2024-10-01,4645.303374471763
2024-09-01,2024-11-01,4816.167242791437
2024-09-01,2024-12-01,5018.491131680326
2024-09-01,2025-01-01,5174.111131680326
2024-09-01,2025-02-01,6370.505
2024-09-01,2025-03-01,6732.885
2024-10-01,2024-11-01,4663.168374471763
2024-10-01,2024-12-01,5019.431131680326
2024-10-01,2025-01-01,6165.795
2024-10-01,2025-02-01,6074.6211316803265
2024-10-01,2025-03-01,6694.166131680326
2024-11-01,2024-12-01,4865.737263360652
2024-11-01,2025-01-01,6071.521131680326
2024-11-01,2025-02-01,7032.7
2024-11-01,2025-03-01,6379.096131680326
2024-12-01,2025-01-01,5896.226131680326
2024-12-01,2025-02-01,6860.631131680326
2024-12-01,2025-03-01,6821.4
2025-01-01,2025-02-01,6573.492263360652
2025-01-01,2025-03-01,6633.061131680326
2025-02-01,2025-03-01,6452.037263360652
