Date,Forecast
2024-04-08,977.5115872934487
2024-04-15,256.74048681450677
2024-04-22,300.07545754139437
2024-04-29,0.0
2024-05-06,0.0
2024-05-13,0.0
2024-05-20,0.0
2024-05-27,0.0
2024-06-03,0.0
2024-06-10,0.0
2024-06-17,0.0
2024-06-24,11.526718891557948
2024-07-01,70.92273311675376
2024-07-08,118.45681758035084
2024-07-15,178.7620184103314
2024-07-22,169.03927753138942
2024-07-29,233.32156927223832
2024-08-05,289.4715178833146
2024-08-12,346.9521413988439
2024-08-19,406.32612043295205
2024-08-26,467.3847994795101
2024-09-02,529.5831469636992
2024-09-09,592.0475876559047
2024-09-16,655.9455689550343
2024-09-23,726.9974682403313
2024-09-30,804.8487382428723
2024-10-07,888.7327945068314
2024-10-14,976.8425424986458
2024-10-21,1091.4532106838205
2024-10-28,1243.8161921609383
2024-11-04,1443.7688160242058
2024-11-11,1671.1475770260543
2024-11-18,1875.184752518812
2024-11-25,1934.415555026943
2024-12-02,1818.4806867328002
2024-12-09,1719.282929796227
2024-12-16,1725.9370875598813
2024-12-23,1819.2875297960404
2024-12-30,1932.183630363784
2025-01-06,2047.6440632403364
2025-01-13,2159.198627956361
2025-01-20,2227.920331892179
2025-01-27,1972.3146216472078
2025-02-03,1533.8320202572104
2025-02-10,1357.7487821672862
2025-02-17,1235.5365082718013
2025-02-24,1138.1447101687759
2025-03-03,1080.9629715674316
2025-03-10,1063.5090637983542
2025-03-17,1010.0822105257129
2025-03-24,872.0558099799198
2025-03-31,775.9692705982623
