time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2019-04-01 00:00:00,27.0,25.6,92.0,,,0.0,0.0,,1008.3,,5.0
2019-04-01 01:00:00,27.0,25.9,94.0,,,90.0,3.6,,1009.0,,5.0
2019-04-01 02:00:00,27.0,25.9,94.0,,,130.0,3.6,,1011.0,,5.0
2019-04-01 03:00:00,28.8,26.2,86.0,,,70.0,5.4,,1012.1,,5.0
2019-04-01 04:00:00,29.0,26.0,84.0,,,130.0,5.4,,1013.0,,5.0
2019-04-01 05:00:00,31.0,24.9,70.0,,,160.0,3.6,,1012.0,,5.0
2019-04-01 06:00:00,33.0,24.5,61.0,,,140.0,3.6,,1012.2,,5.0
2019-04-01 07:00:00,33.0,25.0,63.0,,,140.0,3.6,,1010.0,,5.0
2019-04-01 08:00:00,34.0,24.0,56.0,,,160.0,11.2,,1009.0,,
2019-04-01 09:00:00,38.0,18.4,32.0,,,170.0,5.4,,1008.0,,
2019-04-01 10:00:00,37.0,19.9,37.0,,,160.0,7.6,,1007.0,,
2019-04-01 11:00:00,36.0,19.8,39.0,,,170.0,9.4,,1007.0,,
2019-04-01 12:00:00,34.0,22.4,51.0,,,180.0,5.4,,1007.0,,
2019-04-01 13:00:00,31.0,23.9,66.0,,,160.0,5.4,,1008.0,,5.0
2019-04-01 14:00:00,29.0,23.9,74.0,,,170.0,5.4,,1008.0,,5.0
2019-04-01 15:00:00,28.6,25.0,81.0,,,170.0,5.4,,1009.8,,5.0
2019-04-01 16:00:00,28.0,25.0,84.0,,,170.0,5.4,,1010.0,,5.0
2019-04-01 18:00:00,27.0,24.6,87.0,,,0.0,0.0,,1010.2,,
2019-04-01 21:00:00,26.4,24.2,88.0,,,0.0,0.0,,1008.2,,
2019-04-02 00:00:00,25.4,23.8,91.0,,,0.0,0.0,,1009.3,,5.0
2019-04-02 01:00:00,26.0,24.0,89.0,,,0.0,0.0,,1010.0,,5.0
2019-04-02 02:00:00,26.0,25.0,94.0,,,150.0,5.4,,1011.0,,5.0
2019-04-02 03:00:00,30.0,24.8,74.0,,,160.0,5.4,,1011.7,,
2019-04-02 04:00:00,33.0,23.0,56.0,,,210.0,11.2,,1013.0,,
2019-04-02 05:00:00,34.0,22.1,50.0,,,260.0,7.6,,1012.0,,
2019-04-02 06:00:00,34.6,22.6,50.0,,,270.0,5.4,,1011.2,,
2019-04-02 07:00:00,36.0,21.8,44.0,,,170.0,9.4,,1010.0,,
2019-04-02 08:00:00,36.0,21.8,44.0,,,170.0,9.4,,1009.0,,
2019-04-02 09:00:00,36.6,22.0,43.0,,,180.0,5.4,,1008.0,,
2019-04-02 10:00:00,37.0,23.1,45.0,,,180.0,3.6,,1007.0,,
2019-04-02 11:00:00,36.0,19.8,39.0,,,180.0,3.6,,1007.0,,
2019-04-02 12:00:00,33.6,15.1,33.0,,,160.0,5.4,,1007.5,,
2019-04-02 13:00:00,32.0,20.9,52.0,,,180.0,3.6,,1008.0,,5.0
2019-04-02 14:00:00,31.0,22.8,62.0,,,110.0,3.6,,1008.0,,5.0
2019-04-02 15:00:00,28.0,22.0,70.0,,,0.0,0.0,,1009.3,,5.0
2019-04-02 16:00:00,27.0,23.0,79.0,,,0.0,0.0,,1010.0,,5.0
2019-04-02 17:00:00,26.0,24.0,89.0,,,0.0,0.0,,1010.0,,5.0
2019-04-02 18:00:00,26.0,22.7,82.0,,,0.0,0.0,,1009.7,,
2019-04-02 21:00:00,25.0,22.9,88.0,,,0.0,0.0,,1007.6,,
2019-04-03 00:00:00,26.0,24.2,90.0,,,70.0,3.6,,1008.8,,5.0
2019-04-03 01:00:00,27.0,24.1,84.0,,,110.0,3.6,,1010.0,,5.0
2019-04-03 02:00:00,26.0,25.0,94.0,,,100.0,5.4,,1011.0,,5.0
2019-04-03 03:00:00,29.4,24.7,76.0,,,90.0,3.6,,1011.6,,5.0
2019-04-03 04:00:00,30.0,25.1,75.0,,,140.0,3.6,,1012.0,,5.0
2019-04-03 05:00:00,34.0,24.0,56.0,,,140.0,5.4,,1012.0,,5.0
2019-04-03 06:00:00,34.8,22.8,50.0,,,110.0,3.6,,1011.8,,
2019-04-03 07:00:00,36.0,22.9,47.0,,,150.0,9.4,,1010.0,,
2019-04-03 08:00:00,36.0,21.8,44.0,,,210.0,5.4,,1009.0,,
2019-04-03 09:00:00,36.2,22.7,46.0,,,180.0,7.6,,1008.2,,
2019-04-03 10:00:00,37.0,23.1,45.0,,,200.0,5.4,,1007.0,,
2019-04-03 11:00:00,36.0,21.0,42.0,,,200.0,7.6,,1007.0,,
2019-04-03 12:00:00,33.4,21.9,51.0,,,200.0,5.4,,1007.9,,
2019-04-03 13:00:00,32.0,20.9,52.0,,,200.0,5.4,,1009.0,,5.0
2019-04-03 14:00:00,30.0,21.9,62.0,,,160.0,9.4,,1010.0,,5.0
2019-04-03 15:00:00,28.0,22.9,74.0,,,160.0,5.4,,1010.8,,5.0
2019-04-03 16:00:00,27.0,24.1,84.0,,,0.0,0.0,,1011.0,,5.0
2019-04-03 17:00:00,27.0,24.1,84.0,,,0.0,0.0,,1011.0,,5.0
2019-04-03 18:00:00,26.0,23.3,85.0,,,0.0,0.0,,1011.2,,
2019-04-03 21:00:00,25.4,23.3,88.0,,,0.0,0.0,,1010.2,,
2019-04-04 00:00:00,24.8,23.2,91.0,,,0.0,0.0,,1010.3,,5.0
2019-04-04 01:00:00,25.0,23.1,89.0,,,0.0,0.0,,1011.0,,5.0
2019-04-04 02:00:00,26.0,25.0,94.0,,,0.0,0.0,,1012.0,,5.0
2019-04-04 03:00:00,29.0,24.5,77.0,,,140.0,3.6,,1013.6,,
2019-04-04 04:00:00,30.0,25.1,75.0,,,220.0,5.4,,1014.0,,
2019-04-04 05:00:00,33.0,23.9,59.0,,,210.0,7.6,,1013.0,,
2019-04-04 06:00:00,35.2,22.2,47.0,,,230.0,5.4,,1012.5,,
2019-04-04 07:00:00,36.0,22.9,47.0,,,200.0,14.8,,1011.0,,
2019-04-04 08:00:00,37.0,21.9,42.0,,,180.0,7.6,,1011.0,,
2019-04-04 09:00:00,36.4,21.4,42.0,,,140.0,5.4,,1010.0,,
2019-04-04 10:00:00,36.0,21.8,44.0,,,220.0,7.6,,1009.0,,
2019-04-04 11:00:00,35.0,20.9,44.0,,,210.0,9.4,,1009.0,,
2019-04-04 12:00:00,33.2,20.7,48.0,,,160.0,3.6,,1009.0,,
2019-04-04 13:00:00,32.0,20.9,52.0,,,180.0,3.6,,1009.0,,5.0
2019-04-04 14:00:00,31.0,22.0,59.0,,,180.0,4.0,,1010.0,,5.0
2019-04-04 15:00:00,28.0,22.7,73.0,,,160.0,3.6,,1010.8,,5.0
2019-04-04 16:00:00,28.0,22.9,74.0,,,0.0,0.0,,1011.0,,5.0
2019-04-04 18:00:00,26.4,23.5,84.0,,,0.0,0.0,,1011.2,,
2019-04-04 21:00:00,25.4,23.3,88.0,,,0.0,0.0,,1009.7,,
2019-04-05 00:00:00,26.0,24.6,92.0,,,0.0,0.0,,1010.3,,5.0
2019-04-05 01:00:00,25.0,24.0,94.0,,,100.0,1.8,,1011.0,,5.0
2019-04-05 02:00:00,27.0,24.1,84.0,,,0.0,0.0,,1012.0,,5.0
2019-04-05 03:00:00,28.4,25.4,84.0,,,240.0,3.6,,1013.0,,5.0
2019-04-05 04:00:00,32.0,25.1,67.0,,,210.0,5.4,,1013.0,,5.0
2019-04-05 05:00:00,34.0,25.9,63.0,,,270.0,3.6,,1013.0,,5.0
2019-04-05 06:00:00,35.0,24.6,55.0,,,140.0,3.6,,1012.1,,
2019-04-05 12:00:00,34.6,23.6,53.0,,,180.0,5.4,,1008.1,,
2019-04-05 15:00:00,29.0,25.2,80.0,,,360.0,0.0,,1011.1,,
2019-04-05 18:00:00,27.6,25.2,87.0,,,0.0,0.0,,1011.3,,
2019-04-05 21:00:00,26.4,24.8,91.0,,,0.0,0.0,,1009.8,,
2019-04-06 00:00:00,26.2,24.8,92.0,,,0.0,0.0,,1010.0,,
2019-04-06 03:00:00,29.2,26.0,83.0,,,200.0,3.6,,1012.1,,
2019-04-06 05:00:00,33.0,25.0,63.0,,,240.0,11.2,,,,
2019-04-06 06:00:00,35.2,24.8,55.0,,,240.0,5.4,,1011.3,,
2019-04-06 07:00:00,36.0,24.9,53.0,,,240.0,9.4,,,,
2019-04-06 08:00:00,37.0,24.1,48.0,,,240.0,7.6,,,,
2019-04-06 09:00:00,38.0,21.2,38.0,,,200.0,3.6,,1006.7,,
2019-04-06 10:00:00,38.0,22.8,42.0,,,190.0,11.2,,,,
2019-04-06 11:00:00,37.0,21.9,42.0,,,180.0,13.0,,,,
2019-04-06 12:00:00,35.0,18.5,38.0,,,180.0,9.4,,1005.7,,
2019-04-06 13:00:00,34.0,20.0,44.0,,,180.0,5.4,,1006.0,,
2019-04-06 14:00:00,30.0,21.9,62.0,,,170.0,3.6,,1008.0,,5.0
2019-04-06 15:00:00,29.4,22.9,68.0,,,110.0,3.6,,1010.2,,5.0
2019-04-06 16:00:00,28.0,24.0,79.0,,,90.0,46.4,,1012.0,,5.0
2019-04-06 17:00:00,27.0,25.0,89.0,,,90.0,9.4,,1012.0,,5.0
2019-04-06 18:00:00,26.4,20.2,69.0,,,90.0,3.6,,1010.6,,5.0
2019-04-06 21:00:00,25.6,20.4,73.0,,,0.0,0.0,,1008.4,,
2019-04-07 00:00:00,24.4,20.7,80.0,,,260.0,5.4,,1008.5,,5.0
2019-04-07 01:00:00,25.0,22.1,84.0,,,230.0,7.6,,1009.0,,5.0
2019-04-07 02:00:00,27.0,24.1,84.0,,,210.0,3.6,,1011.0,,5.0
2019-04-07 03:00:00,29.4,24.5,75.0,,,0.0,0.0,,1011.3,,5.0
2019-04-07 04:00:00,30.0,25.1,75.0,,,250.0,3.6,,1012.0,,5.0
2019-04-07 05:00:00,31.0,23.9,66.0,,,260.0,7.6,,1012.0,,
2019-04-07 06:00:00,35.0,24.6,55.0,,,230.0,3.6,,1010.7,,
2019-04-07 07:00:00,34.0,24.0,56.0,,,180.0,9.4,,1010.0,,
2019-04-07 08:00:00,36.0,21.0,42.0,,,190.0,5.4,,1008.0,,
2019-04-07 09:00:00,36.6,19.5,37.0,,,180.0,5.4,,1007.6,,
2019-04-07 10:00:00,37.0,19.9,37.0,,,180.0,11.2,,1007.0,,
2019-04-07 11:00:00,37.0,19.0,35.0,,,160.0,7.6,,1006.0,,
2019-04-07 12:00:00,33.5,18.4,41.0,,,180.0,3.6,,1007.1,,
2019-04-07 13:00:00,31.0,22.0,59.0,,,150.0,5.4,,1007.0,,
2019-04-07 14:00:00,29.0,23.0,70.0,,,140.0,7.6,,1008.0,,5.0
2019-04-07 15:00:00,29.4,24.3,74.0,,,140.0,5.4,,1009.7,,5.0
2019-04-07 16:00:00,28.0,24.0,79.0,,,120.0,5.4,,1010.0,,5.0
2019-04-07 17:00:00,27.0,24.1,84.0,,,0.0,0.0,,1010.0,,5.0
2019-04-07 18:00:00,28.4,24.8,81.0,,,0.0,0.0,,1010.2,,5.0
2019-04-07 21:00:00,27.8,24.8,84.0,,,0.0,0.0,,1008.0,,
2019-04-08 00:00:00,26.6,24.4,88.0,,,0.0,0.0,,1008.1,,5.0
2019-04-08 01:00:00,27.0,24.1,84.0,,,0.0,0.0,,1009.0,,5.0
2019-04-08 02:00:00,27.0,25.0,89.0,,,0.0,0.0,,1009.0,,5.0
2019-04-08 03:00:00,30.4,25.7,76.0,,,180.0,3.6,,1010.5,,
2019-04-08 04:00:00,32.0,26.1,71.0,,,190.0,5.4,,1011.0,,
2019-04-08 05:00:00,34.0,25.1,60.0,,,170.0,7.6,,1010.0,,
2019-04-08 06:00:00,35.6,23.5,50.0,,,180.0,5.4,,1009.9,,
2019-04-08 07:00:00,36.0,24.9,53.0,,,200.0,7.6,,1009.0,,
2019-04-08 08:00:00,37.0,24.1,48.0,,,210.0,7.6,,1008.0,,
2019-04-08 09:00:00,37.2,22.9,44.0,,,230.0,3.6,,1007.1,,
2019-04-08 10:00:00,38.0,25.0,48.0,,,200.0,5.4,,1006.0,,
2019-04-08 11:00:00,36.0,23.9,50.0,,,190.0,5.4,,1006.0,,
2019-04-08 12:00:00,33.4,21.9,51.0,,,140.0,3.6,,1006.1,,
2019-04-08 13:00:00,31.0,20.9,55.0,,,180.0,3.6,,1007.0,,5.0
2019-04-08 14:00:00,31.0,22.8,62.0,,,170.0,1.8,,1007.0,,5.0
2019-04-08 15:00:00,29.0,23.0,70.0,,,160.0,3.6,,1007.9,,5.0
2019-04-08 16:00:00,29.0,23.9,74.0,,,130.0,1.8,,1009.0,,5.0
2019-04-08 17:00:00,28.0,25.0,84.0,,,100.0,1.8,,1010.0,,5.0
2019-04-08 18:00:00,27.6,25.0,86.0,,,0.0,0.0,,1009.3,,
2019-04-08 21:00:00,27.0,25.0,89.0,,,0.0,0.0,,1008.2,,
2019-04-09 00:00:00,26.6,25.2,92.0,,,0.0,0.0,,1009.0,,
2019-04-09 01:00:00,27.0,25.0,89.0,,,0.0,0.0,,1009.0,,5.0
2019-04-09 02:00:00,28.0,25.0,84.0,,,130.0,1.8,,1010.0,,5.0
2019-04-09 03:00:00,31.2,25.8,73.0,,,180.0,3.6,,1010.8,,5.0
2019-04-09 04:00:00,33.0,26.0,67.0,,,180.0,7.6,,1011.0,,5.0
2019-04-09 05:00:00,35.0,26.9,63.0,,,230.0,11.2,,1011.0,,
2019-04-09 06:00:00,35.2,23.8,52.0,,,180.0,3.6,,1010.6,,
2019-04-09 07:00:00,36.0,25.8,56.0,,,230.0,9.4,,1009.0,,
2019-04-09 08:00:00,37.0,24.8,50.0,,,190.0,11.2,,1008.0,,
2019-04-09 09:00:00,37.4,23.8,46.0,,,180.0,3.6,,1007.4,,
2019-04-09 10:00:00,37.0,23.1,45.0,,,200.0,9.4,,1006.0,,
2019-04-09 11:00:00,36.0,23.9,50.0,,,220.0,7.6,,1006.0,,
2019-04-09 12:00:00,35.0,23.3,51.0,,,230.0,3.6,,1006.3,,
2019-04-09 13:00:00,34.0,23.0,53.0,,,140.0,5.4,,1007.0,,
2019-04-09 14:00:00,31.0,22.8,62.0,,,170.0,5.4,,1008.0,,
2019-04-09 15:00:00,29.4,25.2,78.0,,,170.0,5.4,,1008.7,,5.0
2019-04-09 16:00:00,28.0,25.0,84.0,,,180.0,5.4,,1009.0,,5.0
2019-04-09 17:00:00,27.0,24.1,84.0,,,0.0,0.0,,1010.0,,5.0
2019-04-09 18:00:00,28.0,25.6,87.0,,,240.0,5.4,,1010.5,,5.0
2019-04-09 21:00:00,27.2,25.4,90.0,,,0.0,0.0,,1009.8,,
2019-04-10 00:00:00,26.6,25.2,92.0,,,0.0,0.0,,1009.4,,5.0
2019-04-10 01:00:00,27.0,25.0,89.0,,,0.0,0.0,,1010.0,,5.0
2019-04-10 02:00:00,28.0,26.0,89.0,,,200.0,5.4,,1011.0,,5.0
2019-04-10 03:00:00,31.2,25.8,73.0,,,180.0,3.6,,1011.4,,
2019-04-10 04:00:00,33.0,26.0,67.0,,,220.0,5.4,,1011.0,,
2019-04-10 05:00:00,34.0,24.0,56.0,,,250.0,11.2,,1011.0,,
2019-04-10 06:00:00,35.4,24.0,52.0,,,230.0,3.6,,1010.7,,
2019-04-10 07:00:00,37.0,24.1,48.0,,,230.0,9.4,,1010.0,,
2019-04-10 08:00:00,37.0,23.1,45.0,,,150.0,5.4,,1008.0,,
2019-04-10 09:00:00,37.8,21.4,39.0,,,200.0,3.6,,1007.4,,
2019-04-10 10:00:00,38.0,22.0,40.0,,,110.0,9.4,,1007.0,,
2019-04-10 11:00:00,36.0,22.9,47.0,,,180.0,9.4,,1006.0,,
2019-04-10 12:00:00,35.4,23.7,51.0,,,160.0,3.6,,1006.6,,
2019-04-10 13:00:00,34.0,24.0,56.0,,,190.0,13.0,,1007.0,,
2019-04-10 14:00:00,34.0,23.0,53.0,,,170.0,3.6,,1008.0,,5.0
2019-04-10 15:00:00,29.4,23.6,71.0,,,180.0,3.6,,1009.4,,5.0
2019-04-10 16:00:00,29.0,23.9,74.0,,,0.0,0.0,,1010.0,,
2019-04-10 17:00:00,27.0,24.1,84.0,,,70.0,11.2,,1012.0,,
2019-04-10 18:00:00,29.0,25.2,80.0,,,90.0,5.4,,1012.0,,
2019-04-10 21:00:00,28.4,24.8,81.0,,,0.0,0.0,,1008.8,,
2019-04-11 00:00:00,26.4,24.6,90.0,,,240.0,5.4,,1008.3,,
2019-04-11 01:00:00,27.0,25.0,89.0,,,260.0,5.4,,1009.0,,
2019-04-11 02:00:00,28.0,26.0,89.0,,,250.0,7.6,,1010.0,,5.0
2019-04-11 03:00:00,30.8,25.6,74.0,,,230.0,5.4,,1010.5,,5.0
2019-04-11 04:00:00,31.0,24.9,70.0,,,220.0,7.6,,1011.0,,5.0
2019-04-11 05:00:00,34.0,25.1,60.0,,,240.0,7.6,,,,
2019-04-11 06:00:00,36.0,21.8,44.0,,,270.0,5.4,,1009.7,,5.0
2019-04-11 07:00:00,36.0,21.8,44.0,,,210.0,9.4,,1009.0,,5.0
2019-04-11 08:00:00,38.0,22.8,42.0,,,200.0,5.4,,1007.0,,5.0
2019-04-11 09:00:00,37.6,23.6,45.0,,,180.0,5.4,,1006.4,,
2019-04-11 10:00:00,38.0,24.0,45.0,,,180.0,9.4,,1006.0,,
2019-04-11 11:00:00,38.0,24.0,45.0,,,220.0,9.4,,1005.0,,
2019-04-11 12:00:00,34.8,21.1,45.0,,,180.0,3.6,,1005.5,,
2019-04-11 13:00:00,34.0,22.1,50.0,,,170.0,5.4,,1006.0,,
2019-04-11 14:00:00,31.0,22.8,62.0,,,170.0,1.8,,1007.0,,5.0
2019-04-11 15:00:00,29.4,23.8,72.0,,,180.0,3.6,,1007.9,,5.0
2019-04-11 16:00:00,29.0,25.0,79.0,,,0.0,0.0,,1008.0,,5.0
2019-04-11 17:00:00,28.0,25.0,84.0,,,0.0,0.0,,1009.0,,5.0
2019-04-11 18:00:00,27.6,25.0,86.0,,,0.0,0.0,,1008.4,,
2019-04-11 21:00:00,27.4,24.8,86.0,,,0.0,0.0,,1006.7,,
2019-04-12 00:00:00,27.0,25.0,89.0,,,0.0,0.0,,1007.9,,5.0
2019-04-12 01:00:00,27.0,25.0,89.0,,,0.0,0.0,,1008.0,,5.0
2019-04-12 02:00:00,28.0,26.0,89.0,,,40.0,5.4,,1011.0,,5.0
2019-04-12 03:00:00,29.8,25.1,76.0,,,70.0,3.6,,1011.2,,
2019-04-12 04:00:00,33.0,23.9,59.0,,,30.0,5.4,,1011.0,,
2019-04-12 05:00:00,35.0,23.0,50.0,,,70.0,5.4,,1011.0,,
2019-04-12 06:00:00,35.6,23.2,49.0,,,90.0,3.6,,1010.3,,
2019-04-12 07:00:00,36.0,24.9,53.0,,,230.0,9.4,,1009.0,,
2019-04-12 08:00:00,38.0,22.8,42.0,,,160.0,3.6,,,,
2019-04-12 09:00:00,39.0,21.6,37.0,,,140.0,5.4,,1006.7,,
2019-04-12 10:00:00,39.0,24.1,43.0,,,210.0,5.4,,1006.0,,
2019-04-12 11:00:00,39.0,22.9,40.0,,,170.0,7.6,,1005.0,,
2019-04-12 12:00:00,35.4,23.7,51.0,,,140.0,3.6,,1005.6,,
2019-04-12 13:00:00,35.0,23.0,50.0,,,190.0,5.4,,1006.0,,5.0
2019-04-12 14:00:00,32.0,23.0,59.0,,,180.0,5.4,,1007.0,,5.0
2019-04-12 15:00:00,29.6,23.1,68.0,,,180.0,3.6,,1007.7,,5.0
2019-04-12 16:00:00,30.0,23.9,70.0,,,230.0,3.6,,1008.0,,5.0
2019-04-12 17:00:00,27.0,24.1,84.0,,,190.0,1.8,,1009.0,,5.0
2019-04-12 18:00:00,28.4,24.0,77.0,,,20.0,11.2,,1011.7,,
2019-04-12 21:00:00,27.4,23.0,77.0,,,0.0,0.0,,1008.5,,
2019-04-13 00:00:00,24.2,19.5,75.0,,,240.0,3.6,,1008.0,,5.0
2019-04-13 01:00:00,25.0,20.0,74.0,,,280.0,3.6,,1008.0,,5.0
2019-04-13 02:00:00,27.0,21.0,70.0,,,290.0,5.4,,1010.0,,5.0
2019-04-13 03:00:00,31.0,23.1,63.0,,,230.0,5.4,,1011.0,,5.0
2019-04-13 04:00:00,32.0,25.1,67.0,,,240.0,9.4,,1011.0,,5.0
2019-04-13 05:00:00,35.0,23.0,50.0,,,270.0,9.4,,,,
2019-04-13 06:00:00,36.0,22.5,46.0,,,270.0,3.6,,1010.3,,
2019-04-13 07:00:00,37.0,24.1,48.0,,,220.0,5.4,,1009.0,,
2019-04-13 08:00:00,38.0,25.0,48.0,,,250.0,9.4,,1008.0,,
2019-04-13 09:00:00,39.8,18.9,30.0,,,200.0,5.4,,1006.7,,
2019-04-13 10:00:00,39.0,21.2,36.0,,,200.0,9.4,,1006.0,,
2019-04-13 11:00:00,37.0,21.1,40.0,,,190.0,11.2,,,,
2019-04-13 12:00:00,36.0,17.6,34.0,,,180.0,3.6,,1005.8,,
2019-04-13 13:00:00,32.0,22.1,56.0,,,190.0,5.4,,1007.0,,
2019-04-13 14:00:00,31.0,20.0,52.0,,,170.0,3.6,,1007.0,,5.0
2019-04-13 15:00:00,29.4,20.3,58.0,,,0.0,0.0,,1008.7,,5.0
2019-04-13 16:00:00,29.0,22.0,66.0,,,0.0,0.0,,1010.0,,5.0
2019-04-13 17:00:00,28.0,24.0,79.0,,,0.0,0.0,,1009.0,,5.0
2019-04-13 18:00:00,27.4,23.0,77.0,,,0.0,0.0,,1009.4,,
2019-04-13 21:00:00,26.8,23.3,81.0,,,0.0,0.0,,1007.9,,
2019-04-14 00:00:00,26.4,24.4,89.0,,,0.0,0.0,,1008.4,,5.0
2019-04-14 01:00:00,27.0,24.1,84.0,,,0.0,0.0,,1009.0,,5.0
2019-04-14 02:00:00,28.0,24.0,79.0,,,140.0,5.4,,1010.0,,5.0
2019-04-14 03:00:00,30.4,25.9,77.0,,,230.0,9.4,,1010.8,,5.0
2019-04-14 04:00:00,32.0,27.0,75.0,,,160.0,5.4,,1011.0,,
2019-04-14 05:00:00,33.0,27.0,71.0,,,180.0,9.4,,,,
2019-04-14 06:00:00,38.0,22.0,40.0,,,140.0,5.4,,1009.9,,
2019-04-14 07:00:00,39.0,22.9,40.0,,,250.0,7.6,,1009.0,,
2019-04-14 08:00:00,39.0,21.2,36.0,,,200.0,11.2,,1008.0,,
2019-04-14 09:00:00,40.2,19.8,31.0,,,140.0,5.4,,1006.9,,
2019-04-14 10:00:00,40.0,21.1,34.0,,,220.0,9.4,,,,
2019-04-14 11:00:00,38.0,19.8,35.0,,,190.0,9.4,,1006.0,,
2019-04-14 12:00:00,36.0,17.6,34.0,,,140.0,3.6,,1006.0,,
2019-04-14 13:00:00,36.0,19.0,37.0,,,200.0,5.4,,1007.0,,5.0
2019-04-14 14:00:00,31.0,18.0,46.0,,,170.0,5.4,,1008.0,,5.0
2019-04-14 15:00:00,29.6,23.8,71.0,,,170.0,3.6,,1009.1,,5.0
2019-04-14 16:00:00,29.0,23.9,74.0,,,170.0,3.6,,1010.0,,5.0
2019-04-14 17:00:00,28.0,24.0,79.0,,,0.0,0.0,,1010.0,,5.0
2019-04-14 18:00:00,27.8,24.6,83.0,,,0.0,0.0,,1009.1,,
2019-04-14 21:00:00,27.0,24.6,87.0,,,0.0,0.0,,1008.0,,
2019-04-15 00:00:00,26.4,25.2,93.0,,,180.0,3.6,,1008.4,,5.0
2019-04-15 01:00:00,27.0,25.9,94.0,,,0.0,0.0,,1009.0,,5.0
2019-04-15 02:00:00,26.0,23.1,84.0,,,0.0,0.0,,1010.0,,5.0
2019-04-15 03:00:00,29.2,25.8,82.0,,,220.0,9.4,,1010.5,,5.0
2019-04-15 04:00:00,31.0,26.0,75.0,,,190.0,7.6,,1011.0,,5.0
2019-04-15 05:00:00,35.0,24.9,56.0,,,190.0,7.6,,1010.0,,
2019-04-15 06:00:00,37.2,22.9,44.0,,,160.0,3.6,,1009.7,,
2019-04-15 07:00:00,38.0,22.8,42.0,,,200.0,7.6,,1009.0,,
2019-04-15 08:00:00,39.0,22.9,40.0,,,200.0,11.2,,1008.0,,
2019-04-15 09:00:00,40.2,15.7,24.0,,,180.0,3.6,,1007.0,,
2019-04-15 10:00:00,40.0,18.0,28.0,,,190.0,14.8,,1006.0,,
2019-04-15 11:00:00,40.0,18.0,28.0,,,210.0,5.4,,1006.0,,
2019-04-15 12:00:00,35.8,17.0,33.0,,,180.0,3.6,,1006.5,,
2019-04-15 13:00:00,35.0,18.9,39.0,,,180.0,5.4,,1007.0,,
2019-04-15 14:00:00,30.0,20.0,55.0,,,0.0,0.0,,1008.0,,
2019-04-15 15:00:00,28.4,20.1,61.0,,,0.0,0.0,,1008.2,,5.0
2019-04-15 16:00:00,28.0,21.0,66.0,,,0.0,0.0,,1009.0,,5.0
2019-04-15 17:00:00,28.0,21.0,66.0,,,0.0,0.0,,1009.0,,5.0
2019-04-15 18:00:00,27.0,22.4,76.0,,,0.0,0.0,,1009.5,,
2019-04-15 21:00:00,25.8,24.4,92.0,,,0.0,0.0,,1008.0,,
2019-04-16 00:00:00,26.4,24.4,89.0,,,0.0,0.0,,1008.5,,5.0
2019-04-16 01:00:00,26.0,25.0,94.0,,,0.0,0.0,,1009.0,,5.0
2019-04-16 02:00:00,27.0,25.9,94.0,,,100.0,5.4,,1010.0,,5.0
2019-04-16 03:00:00,30.0,24.8,74.0,,,230.0,5.4,,1011.0,,
2019-04-16 04:00:00,32.0,25.1,67.0,,,250.0,7.6,,1011.0,,
2019-04-16 05:00:00,35.0,24.0,53.0,,,210.0,5.4,,1011.0,,
2019-04-16 06:00:00,34.8,22.1,48.0,,,180.0,3.6,,1010.1,,
2019-04-16 07:00:00,36.0,22.9,47.0,,,180.0,5.4,,1009.0,,
2019-04-16 08:00:00,37.0,23.1,45.0,,,250.0,7.6,,1008.0,,
2019-04-16 09:00:00,39.0,19.8,33.0,,,230.0,5.4,,1006.7,,
2019-04-16 10:00:00,40.0,21.1,34.0,,,180.0,7.6,,1006.0,,
2019-04-16 11:00:00,38.0,19.8,35.0,,,190.0,11.2,,1006.0,,
2019-04-16 12:00:00,35.6,17.7,35.0,,,140.0,3.6,,1006.5,,
2019-04-16 13:00:00,34.0,18.9,41.0,,,180.0,5.4,,1007.0,,5.0
2019-04-16 14:00:00,30.0,20.0,55.0,,,180.0,3.6,,1008.0,,5.0
2019-04-16 15:00:00,28.0,20.8,65.0,,,180.0,3.6,,1008.5,,5.0
2019-04-16 16:00:00,28.0,21.0,66.0,,,0.0,0.0,,1009.0,,5.0
2019-04-16 17:00:00,27.0,24.1,84.0,,,100.0,3.6,,1009.0,,5.0
2019-04-16 18:00:00,27.0,24.5,86.0,,,90.0,3.6,,1009.1,,5.0
2019-04-16 21:00:00,26.4,24.4,89.0,,,0.0,0.0,,1008.1,,
2019-04-17 00:00:00,25.6,24.7,95.0,,,0.0,0.0,,1008.5,,5.0
2019-04-17 01:00:00,26.0,25.0,94.0,,,110.0,3.6,,1009.0,,5.0
2019-04-17 02:00:00,28.0,25.0,84.0,,,180.0,3.6,,1010.0,,
2019-04-17 03:00:00,30.2,25.0,74.0,,,140.0,5.4,,1011.2,,
2019-04-17 04:00:00,32.0,25.1,67.0,,,180.0,7.6,,1012.0,,
2019-04-17 05:00:00,34.0,22.1,50.0,,,240.0,7.6,,1012.0,,
2019-04-17 06:00:00,35.8,23.7,50.0,,,180.0,3.6,,1011.3,,
2019-04-17 07:00:00,37.0,23.1,45.0,,,220.0,11.2,,1010.0,,
2019-04-17 08:00:00,38.0,22.8,42.0,,,200.0,13.0,,1009.0,,
2019-04-17 09:00:00,39.0,15.4,25.0,,,180.0,3.6,,1007.4,,
