time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2020-01-14 10:00:00,29.0,17.8,51.0,,,70.0,9.0,,1010.0,,5.0
2020-01-14 11:00:00,29.0,17.8,51.0,,,60.0,9.0,,1010.0,,
2020-01-14 12:00:00,26.0,18.9,65.0,,,70.0,9.0,,1011.0,,
2020-01-14 13:00:00,25.0,18.9,69.0,,,60.0,11.0,,1012.0,,
2020-01-14 14:00:00,23.0,21.1,89.0,,,50.0,11.0,,1013.0,,
2020-01-15 00:00:00,18.0,17.0,94.0,,,,0.0,,1013.0,,5.0
2020-01-15 01:00:00,19.0,18.0,94.0,,,,0.0,,1013.0,,5.0
2020-01-15 02:00:00,19.0,17.0,88.0,,,,0.0,,1014.0,,5.0
2020-01-15 03:00:00,19.0,17.0,88.0,,,,6.0,,1015.0,,5.0
2020-01-15 04:00:00,21.0,17.0,78.0,,,,0.0,,1015.0,,5.0
2020-01-15 05:00:00,22.0,16.9,73.0,,,110.0,4.0,,1015.0,,5.0
2020-01-15 06:00:00,25.0,16.9,61.0,,,,4.0,,1014.0,,
2020-01-15 07:00:00,27.0,16.9,54.0,,,20.0,9.0,,1013.0,,
2020-01-15 08:00:00,28.0,16.9,51.0,,,60.0,11.0,,1012.0,,
2020-01-15 09:00:00,29.0,16.9,48.0,,,50.0,15.0,,1011.0,,
2020-01-15 10:00:00,29.0,16.9,48.0,,,50.0,11.0,,1011.0,,
2020-01-15 11:00:00,29.0,16.9,48.0,,,50.0,11.0,,1011.0,,
2020-01-15 12:00:00,27.0,18.0,58.0,,,70.0,11.0,,1011.0,,
2020-01-15 13:00:00,26.0,17.9,61.0,,,50.0,7.0,,1012.0,,
2020-01-15 14:00:00,25.0,18.9,69.0,,,50.0,11.0,,1013.0,,
2020-01-15 15:00:00,25.0,18.9,69.0,,,50.0,9.0,,1013.0,,
2020-01-16 00:00:00,19.0,18.0,94.0,,,270.0,6.0,,1013.0,,5.0
2020-01-16 01:00:00,19.0,18.0,94.0,,,230.0,6.0,,1014.0,,5.0
2020-01-16 02:00:00,20.0,17.9,88.0,,,230.0,6.0,,1014.0,,5.0
2020-01-16 03:00:00,21.0,18.0,83.0,,,230.0,6.0,,1015.0,,5.0
2020-01-16 04:00:00,23.0,17.0,69.0,,,250.0,6.0,,1015.0,,5.0
2020-01-16 05:00:00,25.0,16.9,61.0,,,270.0,6.0,,1015.0,,5.0
2020-01-16 06:00:00,28.0,16.9,51.0,,,290.0,9.0,,1014.0,,5.0
2020-01-16 07:00:00,29.0,15.8,45.0,,,210.0,7.0,,1013.0,,
2020-01-16 08:00:00,29.0,15.8,45.0,,,,4.0,,1011.0,,
2020-01-16 09:00:00,30.0,16.0,43.0,,,70.0,9.0,,1010.0,,
2020-01-16 10:00:00,32.0,17.1,41.0,,,70.0,11.0,,1010.0,,
2020-01-16 11:00:00,32.0,17.1,41.0,,,70.0,11.0,,1010.0,,
2020-01-16 12:00:00,29.0,19.0,55.0,,,70.0,11.0,,1010.0,,
2020-01-16 13:00:00,27.0,20.1,66.0,,,60.0,15.0,,1011.0,,
2020-01-16 14:00:00,26.0,20.1,70.0,,,50.0,9.0,,1012.0,,
2020-01-16 15:00:00,24.0,20.9,83.0,,,,4.0,,1013.0,,
2020-01-17 00:00:00,19.0,18.0,94.0,,,,0.0,,1013.0,,5.0
2020-01-17 01:00:00,19.0,18.0,94.0,,,,0.0,,1013.0,,5.0
2020-01-17 02:00:00,19.0,17.0,88.0,,,,0.0,,1014.0,,5.0
2020-01-17 03:00:00,21.0,17.0,78.0,,,,0.0,,1015.0,,5.0
2020-01-17 04:00:00,23.0,17.0,69.0,,,,4.0,,1015.0,,5.0
2020-01-17 05:00:00,24.0,17.0,65.0,,,50.0,9.0,,1015.0,,5.0
2020-01-17 06:00:00,27.0,16.9,54.0,,,70.0,15.0,,1014.0,,
2020-01-17 07:00:00,29.0,17.8,51.0,,,70.0,15.0,,1013.0,,
2020-01-17 08:00:00,29.0,21.0,62.0,,,70.0,15.0,,1012.0,,
2020-01-17 09:00:00,30.0,21.1,59.0,,,70.0,13.0,,1011.0,,
2020-01-17 10:00:00,30.0,20.0,55.0,,,70.0,15.0,,1011.0,,
2020-01-17 11:00:00,29.0,21.0,62.0,,,70.0,22.0,,1011.0,,
2020-01-17 12:00:00,28.0,21.0,66.0,,,70.0,17.0,,1012.0,,
2020-01-17 13:00:00,27.0,21.0,70.0,,,60.0,11.0,,1012.0,,
2020-01-17 14:00:00,26.0,22.1,79.0,,,60.0,7.0,,1012.0,,
2020-01-17 15:00:00,25.0,21.9,83.0,,,50.0,6.0,,1013.0,,
2020-01-18 00:00:00,24.0,22.1,89.0,,,,0.0,,1012.0,,5.0
2020-01-18 01:00:00,24.0,22.1,89.0,,,,0.0,,1013.0,,5.0
2020-01-18 02:00:00,25.0,21.9,83.0,,,,0.0,,1014.0,,5.0
2020-01-18 03:00:00,25.0,21.9,83.0,,,50.0,6.0,,1014.0,,5.0
2020-01-18 04:00:00,26.0,21.0,74.0,,,50.0,7.0,,1015.0,,5.0
2020-01-18 05:00:00,27.0,21.0,70.0,,,50.0,13.0,,1015.0,,5.0
2020-01-18 06:00:00,28.0,22.0,70.0,,,70.0,15.0,,1014.0,,
2020-01-18 07:00:00,29.0,21.0,62.0,,,70.0,15.0,,1013.0,,
2020-01-18 08:00:00,29.0,21.0,62.0,,,70.0,15.0,,1013.0,,
2020-01-18 09:00:00,29.0,22.0,66.0,,,20.0,15.0,,1012.0,,
2020-01-18 10:00:00,28.0,22.0,70.0,,,50.0,11.0,,1011.0,,
2020-01-18 11:00:00,27.0,21.0,70.0,,,60.0,11.0,,1011.0,,
2020-01-18 12:00:00,27.0,23.0,79.0,,,70.0,13.0,,1012.0,,
2020-01-18 13:00:00,26.0,22.1,79.0,,,60.0,11.0,,1012.0,,
2020-01-18 14:00:00,25.0,21.9,83.0,,,60.0,11.0,,1013.0,,
2020-01-18 15:00:00,25.0,21.9,83.0,,,60.0,11.0,,1013.0,,
2020-01-18 16:00:00,24.0,22.1,89.0,,,70.0,9.0,,1014.0,,
2020-01-19 00:00:00,23.0,22.0,94.0,,,,0.0,,1012.0,,5.0
2020-01-19 01:00:00,24.0,22.1,89.0,,,,0.0,,1013.0,,5.0
2020-01-19 02:00:00,24.0,22.1,89.0,,,,0.0,,1014.0,,5.0
2020-01-19 03:00:00,24.0,22.1,89.0,,,,0.0,,1015.0,,5.0
2020-01-19 04:00:00,25.0,21.9,83.0,,,,6.0,,1016.0,,5.0
2020-01-19 05:00:00,25.0,21.9,83.0,,,40.0,9.0,,1016.0,,
2020-01-19 06:00:00,27.0,21.0,70.0,,,50.0,9.0,,1016.0,,
2020-01-19 07:00:00,27.0,21.0,70.0,,,20.0,9.0,,1014.0,,
2020-01-19 08:00:00,28.0,20.0,62.0,,,50.0,7.0,,1013.0,,
2020-01-19 09:00:00,31.0,20.0,52.0,,,50.0,19.0,,1012.0,,
2020-01-19 10:00:00,30.0,20.0,55.0,,,70.0,15.0,,1012.0,,
2020-01-19 11:00:00,29.0,21.0,62.0,,,70.0,15.0,,1012.0,,
2020-01-19 12:00:00,28.0,21.0,66.0,,,70.0,19.0,,1012.0,,
2020-01-19 13:00:00,27.0,21.0,70.0,,,70.0,15.0,,1013.0,,
2020-01-19 14:00:00,26.0,21.0,74.0,,,50.0,15.0,,1013.0,,
2020-01-19 15:00:00,26.0,20.1,70.0,,,50.0,11.0,,1014.0,,
2020-01-20 00:00:00,21.0,20.0,94.0,,,,0.0,,1013.0,,5.0
2020-01-20 01:00:00,21.0,20.0,94.0,,,,0.0,,1014.0,,5.0
2020-01-20 02:00:00,22.0,19.0,83.0,,,,0.0,,1015.0,,5.0
2020-01-20 03:00:00,24.0,19.9,78.0,,,250.0,7.0,,1015.0,,5.0
2020-01-20 04:00:00,25.0,20.0,74.0,,,250.0,7.0,,1016.0,,5.0
2020-01-20 05:00:00,26.0,20.1,70.0,,,300.0,6.0,,1016.0,,
2020-01-20 06:00:00,29.0,19.9,58.0,,,50.0,11.0,,1016.0,,
2020-01-20 07:00:00,30.0,20.0,55.0,,,50.0,9.0,,1015.0,,
2020-01-20 08:00:00,30.0,20.0,55.0,,,30.0,11.0,,1014.0,,
2020-01-20 09:00:00,31.0,20.0,52.0,,,70.0,15.0,,1013.0,,
2020-01-20 10:00:00,31.0,20.0,52.0,,,50.0,15.0,,1012.0,,
2020-01-20 11:00:00,30.0,20.0,55.0,,,40.0,15.0,,1012.0,,
2020-01-20 12:00:00,29.0,19.0,55.0,,,70.0,15.0,,1013.0,,
2020-01-20 13:00:00,28.0,19.0,58.0,,,60.0,15.0,,1013.0,,
2020-01-20 14:00:00,28.0,19.0,58.0,,,60.0,15.0,,1014.0,,
2020-01-20 15:00:00,27.0,19.1,62.0,,,50.0,11.0,,1015.0,,
2020-01-21 00:00:00,20.0,17.9,88.0,,,320.0,6.0,,1015.0,,5.0
2020-01-21 01:00:00,20.0,19.0,94.0,,,,0.0,,1015.0,,5.0
2020-01-21 02:00:00,22.0,18.0,78.0,,,320.0,6.0,,1016.0,,5.0
2020-01-21 03:00:00,22.0,19.0,83.0,,,,0.0,,1017.0,,5.0
2020-01-21 04:00:00,23.0,19.0,78.0,,,60.0,7.0,,1018.0,,5.0
2020-01-21 05:00:00,25.0,18.9,69.0,,,80.0,15.0,,1018.0,,
2020-01-21 06:00:00,27.0,20.1,66.0,,,50.0,19.0,,1017.0,,
2020-01-21 07:00:00,28.0,20.0,62.0,,,50.0,11.0,,1016.0,,
2020-01-21 08:00:00,29.0,19.9,58.0,,,50.0,15.0,,1015.0,,
2020-01-21 09:00:00,30.0,19.1,52.0,,,50.0,19.0,,1014.0,,
2020-01-21 10:00:00,30.0,19.1,52.0,,,60.0,19.0,,1014.0,,
2020-01-21 11:00:00,29.0,19.0,55.0,,,50.0,15.0,,1014.0,,
2020-01-21 12:00:00,28.0,18.1,55.0,,,70.0,15.0,,1014.0,,
2020-01-21 13:00:00,27.0,19.1,62.0,,,70.0,11.0,,1015.0,,
2020-01-22 00:00:00,21.0,20.0,94.0,,,,0.0,,1016.0,,5.0
2020-01-22 01:00:00,21.0,18.9,88.0,,,,0.0,,1016.0,,5.0
2020-01-22 02:00:00,22.0,19.0,83.0,,,,0.0,,1017.0,,5.0
2020-01-22 03:00:00,23.0,20.0,83.0,,,,0.0,,1018.0,,5.0
2020-01-22 04:00:00,23.0,19.0,78.0,,,50.0,6.0,,1019.0,,5.0
2020-01-22 05:00:00,26.0,18.9,65.0,,,70.0,15.0,,1019.0,,
2020-01-22 06:00:00,28.0,21.0,66.0,,,50.0,19.0,,1018.0,,
2020-01-22 07:00:00,29.0,21.0,62.0,,,70.0,22.0,,1017.0,,
2020-01-22 08:00:00,29.0,21.0,62.0,,,60.0,22.0,,1016.0,,
2020-01-22 09:00:00,30.0,20.0,55.0,,,50.0,19.0,,1014.0,,
2020-01-22 10:00:00,30.0,20.0,55.0,,,60.0,19.0,,1014.0,,
2020-01-22 11:00:00,29.0,19.9,58.0,,,60.0,15.0,,1014.0,,
2020-01-22 12:00:00,28.0,21.0,66.0,,,70.0,19.0,,1014.0,,
2020-01-22 13:00:00,27.0,21.0,70.0,,,70.0,19.0,,1015.0,,
2020-01-22 14:00:00,26.0,20.1,70.0,,,50.0,9.0,,1016.0,,
2020-01-22 15:00:00,26.0,21.0,74.0,,,60.0,9.0,,1016.0,,
2020-01-23 00:00:00,21.0,18.9,88.0,,,,0.0,,1017.0,,5.0
2020-01-23 01:00:00,21.0,18.9,88.0,,,,0.0,,1016.0,,5.0
2020-01-23 02:00:00,22.0,19.0,83.0,,,,0.0,,1017.0,,5.0
2020-01-23 03:00:00,22.0,19.0,83.0,,,,4.0,,1017.0,,5.0
2020-01-23 04:00:00,24.0,19.1,74.0,,,,4.0,,1018.0,,5.0
2020-01-23 05:00:00,25.0,18.9,69.0,,,60.0,15.0,,1018.0,,5.0
2020-01-23 06:00:00,28.0,20.0,62.0,,,20.0,11.0,,1017.0,,5.0
2020-01-23 07:00:00,29.0,19.9,58.0,,,50.0,15.0,,1016.0,,5.0
2020-01-23 08:00:00,29.0,19.9,58.0,,,50.0,9.0,,1014.0,,5.0
2020-01-23 09:00:00,30.0,20.0,55.0,,,20.0,9.0,,1013.0,,5.0
2020-01-23 10:00:00,30.0,20.0,55.0,,,20.0,11.0,,1013.0,,5.0
2020-01-23 11:00:00,29.0,21.0,62.0,,,50.0,11.0,,1013.0,,5.0
2020-01-23 12:00:00,28.0,21.0,66.0,,,70.0,19.0,,1013.0,,5.0
2020-01-23 13:00:00,27.0,21.0,70.0,,,70.0,15.0,,1014.0,,5.0
2020-01-23 14:00:00,26.0,21.0,74.0,,,70.0,11.0,,1015.0,,5.0
2020-01-23 15:00:00,25.0,21.1,79.0,,,50.0,9.0,,1016.0,,5.0
2020-01-23 16:00:00,25.0,21.1,79.0,,,50.0,9.0,,1016.0,,5.0
2020-01-24 00:00:00,18.0,17.0,94.0,,,,0.0,,1014.0,,5.0
2020-01-24 01:00:00,18.0,17.0,94.0,,,,0.0,,1015.0,,5.0
2020-01-24 02:00:00,20.0,17.0,83.0,,,,0.0,,1016.0,,5.0
2020-01-24 03:00:00,20.0,17.9,88.0,,,250.0,6.0,,1017.0,,5.0
2020-01-24 04:00:00,21.0,18.0,83.0,,,250.0,6.0,,1017.0,,5.0
2020-01-24 05:00:00,23.0,17.0,69.0,,,110.0,6.0,,1017.0,,5.0
2020-01-24 06:00:00,28.0,13.9,42.0,,,50.0,9.0,,1016.0,,5.0
2020-01-24 07:00:00,29.0,14.0,40.0,,,70.0,15.0,,1015.0,,
2020-01-24 08:00:00,29.0,14.0,40.0,,,40.0,11.0,,1014.0,,
2020-01-24 09:00:00,30.0,14.9,40.0,,,70.0,19.0,,1013.0,,
2020-01-24 10:00:00,31.0,16.9,43.0,,,70.0,15.0,,1012.0,,
2020-01-24 11:00:00,30.0,18.1,49.0,,,40.0,11.0,,1012.0,,
2020-01-24 12:00:00,28.0,19.0,58.0,,,70.0,11.0,,1013.0,,5.0
2020-01-24 13:00:00,27.0,20.1,66.0,,,70.0,11.0,,1013.0,,5.0
2020-01-24 14:00:00,26.0,20.1,70.0,,,40.0,7.0,,1014.0,,5.0
2020-01-24 15:00:00,26.0,18.9,65.0,,,50.0,7.0,,1015.0,,5.0
2020-01-25 00:00:00,17.0,16.0,94.0,,,,4.0,,1014.0,,5.0
2020-01-25 01:00:00,18.0,16.0,88.0,,,250.0,6.0,,1014.0,,5.0
2020-01-25 02:00:00,19.0,16.0,83.0,,,,6.0,,1015.0,,5.0
2020-01-25 03:00:00,19.0,14.0,73.0,,,230.0,7.0,,1016.0,,5.0
2020-01-25 04:00:00,22.0,16.0,69.0,,,,6.0,,1017.0,,5.0
2020-01-25 05:00:00,24.0,14.9,57.0,,,,4.0,,1016.0,,5.0
2020-01-25 06:00:00,28.0,13.9,42.0,,,50.0,11.0,,1016.0,,5.0
2020-01-25 07:00:00,29.0,15.1,43.0,,,50.0,11.0,,1015.0,,5.0
2020-01-25 08:00:00,29.0,15.1,43.0,,,50.0,15.0,,1013.0,,
2020-01-25 09:00:00,30.0,14.9,40.0,,,50.0,15.0,,1012.0,,
2020-01-25 10:00:00,30.0,14.9,40.0,,,50.0,9.0,,1011.0,,
2020-01-25 11:00:00,29.0,15.8,45.0,,,50.0,15.0,,1012.0,,
2020-01-25 12:00:00,28.0,18.1,55.0,,,70.0,9.0,,1012.0,,
2020-01-25 13:00:00,27.0,18.0,58.0,,,70.0,9.0,,1013.0,,
2020-01-25 14:00:00,26.0,18.9,65.0,,,70.0,9.0,,1014.0,,
2020-01-25 15:00:00,25.0,18.9,69.0,,,50.0,9.0,,1015.0,,
2020-01-26 00:00:00,17.0,16.0,94.0,,,250.0,6.0,,1013.0,,5.0
2020-01-26 01:00:00,17.0,15.0,88.0,,,250.0,6.0,,1014.0,,5.0
2020-01-26 02:00:00,19.0,15.1,78.0,,,,0.0,,1015.0,,5.0
2020-01-26 03:00:00,20.0,16.0,78.0,,,250.0,7.0,,1015.0,,5.0
2020-01-26 04:00:00,22.0,16.0,69.0,,,270.0,7.0,,1015.0,,5.0
2020-01-26 05:00:00,24.0,17.0,65.0,,,270.0,6.0,,1015.0,,5.0
2020-01-26 06:00:00,29.0,15.8,45.0,,,270.0,6.0,,1014.0,,
2020-01-26 07:00:00,30.0,16.0,43.0,,,30.0,6.0,,1013.0,,
2020-01-26 08:00:00,31.0,16.9,43.0,,,50.0,7.0,,1012.0,,
2020-01-26 09:00:00,31.0,16.9,43.0,,,50.0,9.0,,1011.0,,
2020-01-26 10:00:00,31.0,16.9,43.0,,,50.0,11.0,,1010.0,,
2020-01-26 11:00:00,30.0,17.1,46.0,,,50.0,9.0,,1010.0,,
2020-01-26 12:00:00,29.0,17.8,51.0,,,50.0,11.0,,1010.0,,
2020-01-26 13:00:00,28.0,18.1,55.0,,,60.0,11.0,,1011.0,,
2020-01-26 14:00:00,28.0,18.1,55.0,,,40.0,7.0,,1011.0,,
2020-01-26 15:00:00,28.0,18.1,55.0,,,20.0,6.0,,1012.0,,
2020-01-27 00:00:00,20.0,17.0,83.0,,,290.0,11.0,,1012.0,,5.0
2020-01-27 01:00:00,20.0,17.9,88.0,,,290.0,7.0,,1013.0,,5.0
2020-01-27 02:00:00,21.0,18.0,83.0,,,,4.0,,1013.0,,
2020-01-27 03:00:00,21.0,17.0,78.0,,,250.0,6.0,,1014.0,,
2020-01-27 04:00:00,24.0,17.0,65.0,,,250.0,6.0,,1014.0,,
2020-01-27 05:00:00,25.0,15.9,57.0,,,230.0,11.0,,1014.0,,
2020-01-27 06:00:00,29.0,15.8,45.0,,,230.0,7.0,,1013.0,,
2020-01-27 07:00:00,31.0,18.0,46.0,,,,6.0,,1012.0,,
2020-01-27 08:00:00,32.0,17.8,43.0,,,,6.0,,1011.0,,
2020-01-27 09:00:00,32.0,19.9,49.0,,,,4.0,,1010.0,,
2020-01-27 10:00:00,34.0,20.0,44.0,,,,6.0,,1010.0,,
2020-01-27 11:00:00,33.0,19.8,46.0,,,140.0,7.0,,1009.0,,
2020-01-27 12:00:00,31.0,22.0,59.0,,,180.0,11.0,,1010.0,,
2020-01-27 13:00:00,27.0,23.0,79.0,,,180.0,11.0,,1011.0,,
2020-01-27 14:00:00,26.0,23.1,84.0,,,,4.0,,1011.0,,
2020-01-27 15:00:00,25.0,23.1,89.0,,,,6.0,,1012.0,,
2020-01-28 00:00:00,20.0,17.0,83.0,,,250.0,7.0,,1011.0,,5.0
2020-01-28 01:00:00,21.0,17.0,78.0,,,270.0,9.0,,1012.0,,5.0
2020-01-28 02:00:00,21.0,17.0,78.0,,,250.0,7.0,,1013.0,,5.0
2020-01-28 03:00:00,24.0,18.0,69.0,,,230.0,11.0,,1014.0,,5.0
2020-01-28 05:00:00,27.0,20.1,66.0,,,200.0,19.0,,1014.0,,5.0
2020-01-28 06:00:00,28.0,20.0,62.0,,,200.0,15.0,,1014.0,,
2020-01-28 07:00:00,30.0,21.1,59.0,,,180.0,15.0,,1013.0,,
2020-01-28 08:00:00,31.0,20.9,55.0,,,180.0,15.0,,1012.0,,
2020-01-28 09:00:00,33.0,23.0,56.0,,,180.0,15.0,,1011.0,,
2020-01-28 10:00:00,32.0,23.0,59.0,,,180.0,11.0,,1010.0,,
2020-01-28 11:00:00,31.0,23.9,66.0,,,160.0,11.0,,1010.0,,
2020-01-28 12:00:00,30.0,19.1,52.0,,,180.0,11.0,,1010.0,,
2020-01-28 13:00:00,29.0,19.9,58.0,,,180.0,6.0,,1011.0,,
2020-01-28 14:00:00,27.0,21.0,70.0,,,,0.0,,1012.0,,
2020-01-28 15:00:00,26.0,21.0,74.0,,,300.0,6.0,,1013.0,,
2020-01-28 16:00:00,25.0,21.1,79.0,,,300.0,7.0,,1014.0,,
2020-01-29 00:00:00,24.0,22.1,89.0,,,250.0,11.0,,1013.0,,5.0
2020-01-29 01:00:00,24.0,22.1,89.0,,,250.0,11.0,,1014.0,,5.0
2020-01-29 02:00:00,25.0,21.1,79.0,,,270.0,11.0,,1015.0,,5.0
2020-01-29 03:00:00,26.0,21.0,74.0,,,270.0,15.0,,1015.0,,5.0
2020-01-29 04:00:00,27.0,21.0,70.0,,,270.0,15.0,,1016.0,,5.0
2020-01-29 05:00:00,27.0,21.0,70.0,,,210.0,11.0,,1016.0,,5.0
2020-01-29 06:00:00,30.0,21.1,59.0,,,200.0,11.0,,1015.0,,5.0
2020-01-29 07:00:00,31.0,20.9,55.0,,,200.0,7.0,,1013.0,,
2020-01-29 08:00:00,31.0,20.9,55.0,,,180.0,7.0,,1012.0,,
2020-01-29 09:00:00,34.0,21.8,49.0,,,180.0,11.0,,1011.0,,
2020-01-29 10:00:00,34.0,21.8,49.0,,,180.0,9.0,,1010.0,,
2020-01-29 11:00:00,33.0,20.8,49.0,,,180.0,9.0,,1010.0,,
2020-01-29 12:00:00,32.0,18.9,46.0,,,40.0,9.0,,1011.0,,
2020-01-29 13:00:00,31.0,19.0,49.0,,,50.0,11.0,,1011.0,,
2020-01-29 14:00:00,30.0,19.1,52.0,,,50.0,9.0,,1012.0,,
2020-01-29 15:00:00,29.0,19.0,55.0,,,,0.0,,1013.0,,
2020-01-30 00:00:00,23.0,20.0,83.0,,,250.0,9.0,,1013.0,,5.0
2020-01-30 01:00:00,23.0,20.0,83.0,,,210.0,7.0,,1014.0,,5.0
2020-01-30 02:00:00,23.0,21.1,89.0,,,240.0,11.0,,1014.0,,5.0
2020-01-30 03:00:00,24.0,20.9,83.0,,,230.0,19.0,,1015.0,,5.0
2020-01-30 04:00:00,25.0,21.1,79.0,,,200.0,15.0,,1015.0,,5.0
2020-01-30 05:00:00,26.0,21.0,74.0,,,220.0,15.0,,1014.0,,5.0
2020-01-30 06:00:00,30.0,19.1,52.0,,,230.0,11.0,,1014.0,,
2020-01-30 07:00:00,31.0,20.0,52.0,,,160.0,19.0,,1012.0,,
2020-01-30 08:00:00,32.0,18.9,46.0,,,230.0,11.0,,1011.0,,
2020-01-30 09:00:00,34.0,12.9,28.0,,,180.0,11.0,,1010.0,,
2020-01-30 10:00:00,34.0,13.9,30.0,,,180.0,11.0,,1009.0,,
2020-01-30 11:00:00,33.0,15.0,34.0,,,70.0,11.0,,1009.0,,
2020-01-30 12:00:00,31.0,19.0,49.0,,,140.0,6.0,,1010.0,,
2020-01-30 13:00:00,30.0,20.0,55.0,,,,0.0,,1010.0,,
2020-01-30 14:00:00,28.0,21.0,66.0,,,,0.0,,1011.0,,
2020-01-30 15:00:00,27.0,21.0,70.0,,,50.0,9.0,,1012.0,,
2020-01-31 00:00:00,23.0,21.1,89.0,,,250.0,7.0,,1012.0,,5.0
2020-01-31 01:00:00,23.0,21.1,89.0,,,270.0,7.0,,1013.0,,5.0
2020-01-31 02:00:00,23.0,21.1,89.0,,,270.0,7.0,,1013.0,,5.0
2020-01-31 03:00:00,25.0,20.0,74.0,,,270.0,11.0,,1014.0,,5.0
2020-01-31 04:00:00,26.0,20.1,70.0,,,220.0,15.0,,1014.0,,5.0
2020-01-31 05:00:00,27.0,20.1,66.0,,,220.0,19.0,,1014.0,,
2020-01-31 06:00:00,30.0,19.1,52.0,,,230.0,11.0,,1013.0,,
2020-01-31 07:00:00,31.0,19.0,49.0,,,200.0,11.0,,1011.0,,
2020-01-31 08:00:00,31.0,20.0,52.0,,,50.0,9.0,,1010.0,,
2020-01-31 09:00:00,32.0,20.9,52.0,,,70.0,11.0,,1009.0,,
2020-01-31 10:00:00,33.0,21.8,52.0,,,40.0,15.0,,1009.0,,
2020-01-31 11:00:00,32.0,20.9,52.0,,,40.0,9.0,,1008.0,,
2020-01-31 12:00:00,31.0,19.0,49.0,,,40.0,15.0,,1009.0,,
2020-01-31 13:00:00,31.0,19.0,49.0,,,60.0,15.0,,1010.0,,
2020-01-31 14:00:00,30.0,19.1,52.0,,,50.0,15.0,,1010.0,,
2020-01-31 15:00:00,29.0,17.8,51.0,,,60.0,9.0,,1011.0,,
2020-02-01 00:00:00,23.0,21.1,89.0,,,250.0,9.0,,1012.0,,5.0
2020-02-01 01:00:00,24.0,20.9,83.0,,,250.0,11.0,,1012.0,,5.0
2020-02-01 02:00:00,24.0,22.1,89.0,,,,6.0,,1013.0,,5.0
2020-02-01 03:00:00,25.0,21.1,79.0,,,250.0,11.0,,1014.0,,5.0
2020-02-01 04:00:00,27.0,21.0,70.0,,,210.0,19.0,,1014.0,,
2020-02-01 05:00:00,28.0,22.0,70.0,,,210.0,19.0,,1014.0,,
2020-02-01 06:00:00,30.0,21.1,59.0,,,180.0,19.0,,1014.0,,
2020-02-01 07:00:00,31.0,20.9,55.0,,,200.0,19.0,,1013.0,,
2020-02-01 08:00:00,31.0,20.9,55.0,,,180.0,15.0,,1012.0,,
2020-02-01 09:00:00,33.0,19.1,44.0,,,90.0,11.0,,1011.0,,
2020-02-01 10:00:00,32.0,18.9,46.0,,,90.0,15.0,,1010.0,,
2020-02-01 11:00:00,31.0,20.0,52.0,,,90.0,7.0,,1010.0,,
2020-02-01 12:00:00,30.0,21.9,62.0,,,70.0,19.0,,1011.0,,
2020-02-01 13:00:00,28.0,22.0,70.0,,,70.0,11.0,,1011.0,,
2020-02-01 14:00:00,27.0,21.0,70.0,,,50.0,11.0,,1012.0,,
2020-02-01 15:00:00,26.0,21.0,74.0,,,50.0,7.0,,1013.0,,
2020-02-02 00:00:00,22.0,19.9,88.0,,,,0.0,,1014.0,,5.0
2020-02-02 01:00:00,22.0,19.9,88.0,,,,0.0,,1014.0,,5.0
2020-02-02 02:00:00,22.0,19.9,88.0,,,,0.0,,1015.0,,5.0
2020-02-02 03:00:00,23.0,21.1,89.0,,,,0.0,,1016.0,,5.0
2020-02-02 04:00:00,24.0,19.9,78.0,,,250.0,6.0,,1017.0,,5.0
2020-02-02 05:00:00,26.0,18.9,65.0,,,180.0,6.0,,1017.0,,5.0
2020-02-02 06:00:00,30.0,19.1,52.0,,,90.0,7.0,,1016.0,,
2020-02-02 07:00:00,31.0,19.0,49.0,,,110.0,11.0,,1015.0,,
2020-02-02 08:00:00,31.0,20.0,52.0,,,,4.0,,1014.0,,
2020-02-02 09:00:00,32.0,18.9,46.0,,,70.0,11.0,,1013.0,,
2020-02-02 10:00:00,31.0,19.0,49.0,,,50.0,15.0,,1012.0,,
2020-02-02 11:00:00,30.0,18.1,49.0,,,70.0,19.0,,1012.0,,
2020-02-02 12:00:00,29.0,19.9,58.0,,,70.0,15.0,,1013.0,,
2020-02-02 13:00:00,29.0,19.0,55.0,,,50.0,15.0,,1014.0,,
2020-02-02 14:00:00,28.0,19.0,58.0,,,50.0,7.0,,1014.0,,
2020-02-02 15:00:00,28.0,19.0,58.0,,,40.0,9.0,,1016.0,,
2020-02-02 16:00:00,27.0,20.1,66.0,,,,6.0,,1016.0,,
2020-02-03 00:00:00,20.0,17.9,88.0,,,,0.0,,1015.0,,5.0
2020-02-03 01:00:00,20.0,19.0,94.0,,,,0.0,,1016.0,,5.0
2020-02-03 02:00:00,21.0,18.9,88.0,,,,4.0,,1016.0,,5.0
2020-02-03 03:00:00,21.0,18.9,88.0,,,,4.0,,1017.0,,5.0
2020-02-03 05:00:00,25.0,18.0,65.0,,,,6.0,,1017.0,,
2020-02-03 06:00:00,28.0,19.0,58.0,,,50.0,7.0,,1016.0,,
2020-02-03 07:00:00,29.0,19.0,55.0,,,20.0,9.0,,1015.0,,
2020-02-03 08:00:00,31.0,19.0,49.0,,,60.0,11.0,,1014.0,,
2020-02-03 09:00:00,31.0,19.0,49.0,,,50.0,15.0,,1013.0,,
2020-02-03 10:00:00,31.0,19.0,49.0,,,50.0,19.0,,1012.0,,
