location,year,month,year_month,prcp_min,prcp_max,prcp_avg,wspd_min,wspd_max,wspd_avg,wdir_min,wdir_max,wdir_avg,pres_min,pres_max,pres_avg,tsun_min,tsun_max,tsun_avg,coco_min,coco_max,coco_avg
Bangalore,2021,1,2021-01,0.0,3.7,0.037691237830319885,0.0,22.3,9.000806451612904,0.0,190.0,91.37702702702703,1011.0,1020.0,1016.0575268817205,,,,5.0,8.0,5.039301310043668
Bangalore,2021,2,2021-02,0.0,1.0,0.015625,0.0,28.0,9.061904761904762,0.0,360.0,86.26041666666667,1009.6,1022.0,1016.9013392857142,,,,5.0,25.0,5.396449704142012
Bangalore,2021,3,2021-03,0.0,0.0,0.0,0.0,29.5,10.130510752688172,0.0,354.0,119.44354838709677,1003.6,1021.0,1014.8956989247312,,,,5.0,5.0,5.0
Bangalore,2021,4,2021-04,0.0,5.0,0.04722222222222222,0.0,33.5,9.861388888888888,0.0,360.0,162.44722222222222,1003.9,1019.0,1013.7962500000001,,,,5.0,5.0,5.0
Bangalore,2021,5,2021-05,0.0,6.6,0.1260752688172043,0.0,35.3,14.107930107526881,0.0,334.0,207.53494623655914,1007.0,1017.0,1012.2447580645161,,,,5.0,5.0,5.0
Bangalore,2021,6,2021-06,0.0,5.8,0.17305555555555555,0.0,40.7,17.93263888888889,0.0,330.0,256.39444444444445,1008.0,1016.0,1012.4419444444444,,,,5.0,5.0,5.0
Bangalore,2021,7,2021-07,0.0,6.1,0.24422043010752686,0.0,46.4,18.865188172043013,0.0,340.0,266.39650537634407,1007.0,1016.0,1011.2091397849464,,,,5.0,5.0,5.0
Bangalore,2021,8,2021-08,0.0,7.1,0.1922043010752688,0.0,35.3,15.829301075268818,0.0,358.0,269.2231182795699,1007.0,1017.0,1012.5126344086021,,,,5.0,5.0,5.0
Bangalore,2021,9,2021-09,0.0,10.0,0.15763888888888888,0.0,38.9,16.124305555555555,0.0,340.0,262.64722222222224,1004.3,1017.0,1012.0059722222223,,,,5.0,5.0,5.0
Bangalore,2021,10,2021-10,0.0,17.6,0.4254032258064516,0.0,25.9,7.875672043010753,0.0,360.0,162.08870967741936,1005.0,1019.0,1013.5818548387097,,,,5.0,5.0,5.0
Bangalore,2021,11,2021-11,0.0,13.6,0.5234722222222222,0.0,24.1,8.27875,0.0,360.0,108.34861111111111,1006.0,1019.0,1013.9781944444445,,,,5.0,5.0,5.0
Bangalore,2021,12,2021-12,0.0,3.2,0.026075268817204303,0.0,24.1,7.823521505376344,0.0,354.0,86.51881720430107,1013.4,1022.0,1017.7888440860214,,,,5.0,5.0,5.0
Bangalore,2022,1,2022-01,0.0,0.8,0.008198924731182795,0.0,20.5,8.818548387096774,0.0,360.0,134.43145161290323,1008.7,1022.0,1016.5690860215054,,,,5.0,5.0,5.0
Bangalore,2022,2,2022-02,0.0,0.0,0.0,0.0,24.1,9.30297619047619,0.0,353.0,116.51339285714286,1009.0,1022.0,1015.8407738095239,,,,5.0,5.0,5.0
Bangalore,2022,3,2022-03,0.0,1.0,0.00793010752688172,0.0,48.2,9.796236559139784,0.0,352.0,125.65994623655914,1006.7,1020.0,1014.488440860215,,,,5.0,5.0,5.0
Bangalore,2022,4,2022-04,0.0,6.7,0.04597222222222223,0.0,38.9,9.874166666666667,0.0,360.0,156.8361111111111,1008.0,1019.0,1013.6795833333334,,,,5.0,5.0,5.0
Bangalore,2022,5,2022-05,0.0,10.2,0.2271505376344086,0.0,38.9,14.726344086021506,0.0,360.0,253.59274193548387,1005.0,1017.0,1010.9250000000001,,,,5.0,5.0,5.0
Bangalore,2022,6,2022-06,0.0,8.0,0.18222222222222226,1.8,40.7,15.868055555555555,40.0,338.0,260.1111111111111,1007.0,1015.0,1011.2368055555555,,,,2.0,18.0,3.9726027397260273
Bangalore,2022,7,2022-07,0.0,13.3,0.2049731182795699,0.0,38.9,16.15456989247312,0.0,360.0,247.54032258064515,1003.6,1015.0,1011.0596774193549,,,,2.0,18.0,4.78494623655914
Bangalore,2022,8,2022-08,0.0,7.8,0.27271505376344085,0.0,38.9,15.918682795698924,0.0,360.0,261.98521505376345,1004.9,1016.0,1010.944623655914,,,,2.0,18.0,4.84005376344086
Bangalore,2022,9,2022-09,0.0,13.9,0.18236111111111114,0.0,37.1,13.724444444444446,0.0,360.0,253.6375,1005.0,1018.0,1012.4890277777778,,,,1.0,18.0,4.440277777777778
Bangalore,2022,10,2022-10,0.0,8.9,0.20658602150537633,1.8,29.5,11.193413978494625,3.0,360.0,170.33602150537635,1008.0,1020.0,1014.5067204301075,,,,1.0,18.0,4.862903225806452
Bangalore,2022,11,2022-11,0.0,6.0,0.12958333333333336,1.8,27.7,11.541111111111112,10.0,360.0,74.61527777777778,1012.0,1021.0,1016.0944444444444,,,,1.0,18.0,4.5625
Bangalore,2022,12,2022-12,0.0,6.0,0.12379032258064515,0.0,92.5,11.921102150537633,0.0,360.0,96.8736559139785,913.0,1024.0,1015.7732526881721,,,,1.0,18.0,4.268817204301075
Bangalore,2023,1,2023-01,0.0,0.3,0.0006720430107526882,0.0,25.9,10.853225806451613,0.0,350.0,82.69623655913979,1011.0,1023.0,1017.5755376344085,,,,1.0,8.0,3.23252688172043
Bangalore,2023,2,2023-02,0.0,0.0,0.0,3.6,27.7,11.425446428571428,10.0,340.0,80.35714285714286,1010.4,1023.0,1017.1693452380953,,,,1.0,5.0,2.2083333333333335
Bangalore,2023,3,2023-03,0.0,6.5,0.031451612903225803,1.8,33.5,11.836424731182795,20.0,350.0,144.44354838709677,1006.8,1024.0,1015.984811827957,,,,1.0,18.0,2.638440860215054
Bangalore,2023,4,2023-04,0.0,11.6,0.0751388888888889,0.0,27.7,10.940138888888889,0.0,360.0,146.26388888888889,1007.7,1021.0,1014.4648611111111,,,,1.0,18.0,2.4916666666666667
Bangalore,2023,5,2023-05,0.0,7.7,0.12473118279569893,0.0,46.4,12.218951612903226,0.0,360.0,233.34677419354838,1009.0,1018.0,1014.0177419354839,,,,1.0,18.0,3.432795698924731
Bangalore,2023,6,2023-06,0.0,9.6,0.11208333333333331,3.6,44.6,17.77930555555556,10.0,350.0,259.99305555555554,1008.0,1016.0,1012.5072222222221,,,,1.0,18.0,3.611111111111111
Bangalore,2023,7,2023-07,0.0,3.5,0.15591397849462366,3.6,44.6,21.125672043010752,170.0,300.0,257.258064516129,1005.1,1016.0,1012.2461021505376,,,,1.0,17.0,4.376344086021505
Bangalore,2023,8,2023-08,0.0,6.6,0.061424731182795685,1.8,37.1,15.520698924731185,50.0,350.0,266.85215053763443,1010.0,1018.0,1013.8373655913979,,,,1.0,18.0,3.5981182795698925
Bangalore,2023,9,2023-09,0.0,4.0,0.1286111111111111,3.6,33.5,16.320416666666667,60.0,350.0,260.99583333333334,1009.0,1017.0,1012.8205555555556,,,,1.0,18.0,4.433333333333334
Bangalore,2023,10,2023-10,0.0,3.3,0.04260752688172043,0.0,29.5,10.454032258064517,0.0,360.0,139.63037634408602,1007.6,1021.0,1016.0998655913979,,,,1.0,18.0,3.985215053763441
Bangalore,2023,11,2023-11,0.0,6.8,0.13291666666666666,0.0,27.7,11.598194444444445,0.0,350.0,82.48055555555555,1010.7,1021.0,1016.7055555555555,,,,1.0,18.0,4.805555555555555
