forecast_date,date,forecast
2024-04-01,2024-05-01,5969.0327
2024-04-01,2024-06-01,10569.737
2024-04-01,2024-07-01,10415.913
2024-04-01,2024-08-01,10646.98
2024-04-01,2024-09-01,10880.52
2024-04-01,2024-10-01,10882.9
2024-04-01,2024-11-01,10882.628
2024-04-01,2024-12-01,10971.37
2024-04-01,2025-01-01,10964.617
2024-04-01,2025-02-01,10964.42
2024-04-01,2025-03-01,11120.058
2024-05-01,2024-06-01,5995.302
2024-05-01,2024-07-01,10619.019
2024-05-01,2024-08-01,10415.913
2024-05-01,2024-09-01,10666.393
2024-05-01,2024-10-01,10880.927
2024-05-01,2024-11-01,10882.9
2024-05-01,2024-12-01,10890.954
2024-05-01,2025-01-01,10961.661
2024-05-01,2025-02-01,10964.147
2024-05-01,2025-03-01,10964.203
2024-06-01,2024-07-01,6066.1333
2024-06-01,2024-08-01,10619.019
2024-06-01,2024-09-01,10439.159
2024-06-01,2024-10-01,10666.8
2024-06-01,2024-11-01,10880.927
2024-06-01,2024-12-01,10891.227
2024-06-01,2025-01-01,10844.655
2024-06-01,2025-02-01,10961.202
2024-06-01,2025-03-01,10963.931
2024-07-01,2024-08-01,6066.1333
2024-07-01,2024-09-01,10622.944
2024-07-01,2024-10-01,10439.159
2024-07-01,2024-11-01,10666.8
2024-07-01,2024-12-01,10889.253
2024-07-01,2025-01-01,10844.928
2024-07-01,2025-02-01,10844.1875
2024-07-01,2025-03-01,10960.985
2024-08-01,2024-09-01,6089.3774
2024-08-01,2024-10-01,10623.181
2024-08-01,2024-11-01,10439.159
2024-08-01,2024-12-01,10675.126
2024-08-01,2025-01-01,10842.954
2024-08-01,2025-02-01,10844.46
2024-08-01,2025-03-01,10843.971
2024-09-01,2024-10-01,6089.3774
2024-09-01,2024-11-01,10623.181
2024-09-01,2024-12-01,10439.159
2024-09-01,2025-01-01,10682.716
2024-09-01,2025-02-01,10842.486
2024-09-01,2025-03-01,10844.243
2024-10-01,2024-11-01,6089.3774
2024-10-01,2024-12-01,10623.181
2024-10-01,2025-01-01,10475.325
2024-10-01,2025-02-01,10654.124
2024-10-01,2025-03-01,10842.27
2024-11-01,2024-12-01,6089.3774
2024-11-01,2025-01-01,10624.212
2024-11-01,2025-02-01,10478.298
2024-11-01,2025-03-01,10653.908
2024-12-01,2025-01-01,6636.2886
2024-12-01,2025-02-01,10608.867
2024-12-01,2025-03-01,10475.714
2025-01-01,2025-02-01,6746.861
2025-01-01,2025-03-01,10608.867
2025-02-01,2025-03-01,6774.984
