rmse,mae,mape,nrmse,r2,forecast_date,n_periods
2133.6190905209687,1528.034916000779,37.455654558772785,43.09391868776515,0.367705371644787,2024-04-01,11
1685.7920699064975,1306.5681888180393,36.694390272538534,40.78748488939856,0.23551061617618196,2024-05-01,9
1081.382808841699,866.7356832111179,22.18514032198288,27.07034174406141,0.4535138685692681,2024-06-01,7
1229.742085529588,1003.6893867406698,24.644401361058026,28.413634138853695,0.4004968671462191,2024-07-01,5
917.9397179113731,813.234459890458,24.15727390371757,27.184789276743533,0.41785055564301565,2024-08-01,3
699.9945041507631,699.9945041507631,32.925423525435704,32.925423525435704,,2024-09-01,1
