rmse,mae,mape,nrmse,r2,forecast_date,n_periods
5499.744064072106,4001.08763945519,81.42680767661523,81.67679421187428,-0.20444326029209314,2024-04-01,11
5636.841909525222,4119.621052433982,90.34680535745674,87.4810570268522,-0.19008549275570386,2024-05-01,10
5848.14138898265,4480.558694721909,91.81606261958005,86.75766479444155,-0.1882807044657253,2024-06-01,9
5931.668335575197,4264.97154139445,50.22188958206141,79.61035899240287,-0.26375940010324217,2024-07-01,8
6345.3309950706325,4675.598006207876,50.468740435155524,78.0524662440375,-0.43114455290936715,2024-08-01,7
6580.1541503115695,5102.004414224358,52.214330756947824,74.20110679196628,-0.49276217274613043,2024-09-01,6
7109.124044735571,6105.731548991882,65.22101014327608,74.01174386007425,-0.6021880545455456,2024-10-01,5
7890.8121935073805,7229.423478787029,68.20158543994765,69.83483145790544,-1.4822032429777314,2024-11-01,4
7437.488775054834,6398.674871212144,57.74004705404856,67.02050440095068,-0.6619984469453448,2024-12-01,3
9127.654206676658,8837.898785439726,58.35350942628619,61.21833807294874,-12.192690697060058,2025-01-01,2
11715.425020789547,11715.425020789547,67.24114687935227,67.24114687935227,,2025-02-01,1
