forecast_date,date,forecast
2024-04-01,2024-05-01,2205.6537633153175
2024-04-01,2024-06-01,5097.579242113201
2024-04-01,2024-07-01,13592.392611397338
2024-04-01,2024-08-01,2163.6145556100046
2024-04-01,2024-09-01,4325.744326508093
2024-04-01,2024-10-01,12618.035323903114
2024-04-01,2024-11-01,1702.267182735478
2024-04-01,2024-12-01,3572.9500230375734
2024-04-01,2025-01-01,11632.510652497871
2024-04-01,2025-02-01,1218.3299165639828
2024-04-01,2025-03-01,2886.4943430385297
2024-05-01,2024-06-01,2271.680835127189
2024-05-01,2024-07-01,5058.208779679393
2024-05-01,2024-08-01,13685.583520597746
2024-05-01,2024-09-01,2317.763959864117
2024-05-01,2024-10-01,4396.4642635204655
2024-05-01,2024-11-01,12692.81209230056
2024-05-01,2024-12-01,1840.5156478276044
2024-05-01,2025-01-01,3584.074123874272
2024-05-01,2025-02-01,11601.258004591637
2024-05-01,2025-03-01,1395.4003590136404
2024-06-01,2024-07-01,2235.8550653007123
2024-06-01,2024-08-01,5156.276015630372
2024-06-01,2024-09-01,13761.009003271438
2024-06-01,2024-10-01,2395.362561275614
2024-06-01,2024-11-01,4512.179694121136
2024-06-01,2024-12-01,12791.243852241802
2024-06-01,2025-01-01,1910.0411514073667
2024-06-01,2025-02-01,3604.8713219219517
2024-06-01,2025-03-01,11769.247917163637
2024-07-01,2024-08-01,2332.0078717449906
2024-07-01,2024-09-01,5231.351526509814
2024-07-01,2024-10-01,13857.907815196351
2024-07-01,2024-11-01,2486.6655179891886
2024-07-01,2024-12-01,4574.918597582533
2024-07-01,2025-01-01,12843.550687244411
2024-07-01,2025-02-01,1901.5357274115677
2024-07-01,2025-03-01,3741.1801955415613
2024-08-01,2024-09-01,2412.1736406581485
2024-08-01,2024-10-01,5339.3369110594895
2024-08-01,2024-11-01,13848.097440490013
2024-08-01,2024-12-01,2555.56488700963
2024-08-01,2025-01-01,4629.447459827114
2024-08-01,2025-02-01,12739.69566697531
2024-08-01,2025-03-01,2016.5532420036602
2024-09-01,2024-10-01,2524.2857108925814
2024-09-01,2024-11-01,5351.341290610153
2024-09-01,2024-12-01,13852.43936727385
2024-09-01,2025-01-01,2637.484380383668
2024-09-01,2025-02-01,4555.140688926993
2024-09-01,2025-03-01,12822.3128592327
2024-10-01,2024-11-01,2530.648346375807
2024-10-01,2024-12-01,5367.866867634586
2024-10-01,2025-01-01,13836.980305669476
2024-10-01,2025-02-01,2576.957573510301
2024-10-01,2025-03-01,4654.661206307976
2024-11-01,2024-12-01,2546.355566018729
2024-11-01,2025-01-01,5356.331985717556
2024-11-01,2025-02-01,13774.653989534896
2024-11-01,2025-03-01,2680.3703221295277
2024-12-01,2025-01-01,2532.7974977145095
2024-12-01,2025-02-01,5292.781671353707
2024-12-01,2025-03-01,13877.349336568679
2025-01-01,2025-02-01,2470.9937926679513
2025-01-01,2025-03-01,5381.198127772901
2025-02-01,2025-03-01,2567.3326953237365
