rmse,mae,mape,nrmse,r2,forecast_date,n_periods
3641.842678442881,2791.831387606534,49.62690381245874,73.5563685925447,-0.8421630938246487,2024-04-01,11
3639.5208775167876,2567.8255126953127,42.681157990429455,75.28693222284531,-0.7049146800889938,2024-05-01,10
3692.5069598456625,2674.127183702257,40.69408490721196,71.14047745560424,-0.8516396770279049,2024-06-01,9
4058.541284855349,3095.386962890625,47.43748597113564,73.77154021367535,-1.2219576968439676,2024-07-01,8
4282.374450276674,3131.8583984375,44.48177186569534,76.63127243707939,-1.180082405487763,2024-08-01,7
4074.06074039765,3016.4765625,41.0335777953062,71.64863394315414,-0.7029027008228712,2024-09-01,6
4550.576192349838,3634.827197265625,47.49325569232982,71.12275628067015,-1.3927707315375741,2024-10-01,5
5240.407775549489,4483.119445800781,55.09456176216274,72.3114085214501,-2.8059233025786763,2024-11-01,4
5474.352769099182,4680.683268229167,55.87321585161249,73.40898581842279,-2.173359835624519,2024-12-01,3
6637.08333117167,6491.234130859375,68.90379917431366,70.79177997089936,-13.08459659180855,2025-01-01,2
8303.26806640625,8303.26806640625,74.50886635325062,74.50886635325062,,2025-02-01,1
