rmse,mae,mape,nrmse,r2,forecast_date,n_periods
11085.436374524688,9220.5909090909,172.95978593631125,106.87192711572544,-0.9836427902398426,2024-04-01,11
12821.07972247254,10387.699999999939,176.52235191803183,125.0532038280667,-1.4178389484503584,2024-05-01,10
7405.734268494638,6039.5555555555575,101.02296443149328,68.22836595364036,0.2374007200854914,2024-06-01,9
10238.191846280672,8459.687499999962,85.97805981092573,85.6367269640699,-0.49748946418654905,2024-07-01,8
13136.485130027131,10529.14285714274,119.07715553564695,101.22898304713826,-1.408561078776592,2024-08-01,7
5548.96670561283,4489.833333333295,55.1500195712696,39.99399405825673,0.6049906799877884,2024-09-01,6
10320.625240265144,8839.899999999916,61.53259720876167,66.78978825467335,-0.35512971884061595,2024-10-01,5
14240.32755504574,11742.749999999893,57.05835681045771,77.67698547706013,-2.5720875539377905,2024-11-01,4
5345.1774058490855,4411.333333333269,24.21021797182064,29.1062970205784,0.6225229589301959,2024-12-01,3
13489.569604883547,12399.749999999909,55.22781257848406,61.2132758764058,-1.490388830223814,2025-01-01,2
24183.999999999884,24183.999999999884,79.07144024848745,79.07144024848745,,2025-02-01,1
