rmse,mae,mape,nrmse,r2,mean_error,mape_alt,n_samples,series,model
2222.683922826064,1794.3648900780113,33.90952559076802,50.412427371877165,-0.8763354990001613,-1794.3648900780113,33.909525590767316,7,monthly_branch_wise_COK,catboost
3132.244765352701,1702.0267428166087,34.52053919607913,71.04206771042642,-2.726202587684221,1668.8270705422226,34.52053919607833,7,monthly_branch_wise_COK,prophet
1457.0544361818593,1121.4118161400936,23.361104272281256,33.047276846946225,0.19368148216335812,357.3183540458272,23.3611042722807,7,monthly_branch_wise_COK,ensemble
617.0109963846458,473.00835638166035,22.03656723415773,24.383655928936488,-0.4768263662128376,357.167002698007,22.03656723415668,7,monthly_branch_wise_BLR,lightgbm
1385.4575308869912,1230.7627999441963,53.603950329712056,54.751892486924504,-6.446120575178233,1193.1216866629463,53.60395032970967,7,monthly_branch_wise_BLR,xgboost
547.9163151349134,426.27124473882753,18.071148196177816,21.653103403965414,-0.1645874188698273,142.18032202203534,18.071148196177013,7,monthly_branch_wise_BLR,catboost
1327.8872233285588,1020.9557063778141,38.992689262372465,52.47677165528093,-5.840156110305362,1020.9557063778141,38.992689262370924,7,monthly_branch_wise_BLR,prophet
1000.3474634465775,840.6365924021757,34.194202287220186,39.532728753604935,-2.88190926105711,840.6365924021757,34.19420228721875,7,monthly_branch_wise_BLR,ensemble
4533.762560933856,4202.262110244736,113.66968428906712,102.43145572261237,-6.920964320298396,4202.262110244736,113.66968428906385,7,monthly_branch_wise_SBD,lightgbm
7095.068624448056,6922.9736328125,181.21302993127765,160.29913297981602,-18.39874857043862,6922.9736328125,181.2130299312724,7,monthly_branch_wise_SBD,xgboost
3925.0808432604867,3715.4445970402617,101.04810046404438,88.67948843825133,-4.936872548823614,3715.4445970402617,101.04810046404143,7,monthly_branch_wise_SBD,catboost
5788.854706093363,4150.473037610091,83.11415087593254,130.78779634849286,-11.913554869046248,4150.473037610091,83.11415087593063,7,monthly_branch_wise_SBD,prophet
5149.18634095345,4404.28844534467,98.3686903089595,116.33574665679292,-9.217337293346077,4404.28844534467,98.36869030895701,7,monthly_branch_wise_SBD,ensemble
8877.74403080564,8877.74403080564,1204.5785659166404,1204.5785659166404,,8877.74403080564,1204.5785659164767,1,weekly_combined_combined,lightgbm
12698.5849609375,12698.5849609375,1723.01017109057,1723.01017109057,,12698.5849609375,1723.010171090336,1,weekly_combined_combined,xgboost
7203.003193669782,7203.003193669782,977.3410032116393,977.3410032116393,,7203.003193669782,977.3410032115069,1,weekly_combined_combined,catboost
4626.817711533287,4626.817711533287,627.7907342650323,627.7907342650323,,4626.817711533287,627.790734264947,1,weekly_combined_combined,prophet
8351.537474236553,8351.537474236553,1133.1801186209707,1133.1801186209707,,8351.537474236553,1133.1801186208168,1,weekly_combined_combined,ensemble
3393.6205391952826,3393.6205391952826,1402.322536857555,1402.322536857555,,3393.6205391952826,1402.3225368569754,1,weekly_branch_wise_MAA,lightgbm
3104.837646484375,3104.837646484375,1282.9907630100724,1282.9907630100724,,3104.837646484375,1282.9907630095422,1,weekly_branch_wise_MAA,xgboost
2687.3959746989294,2687.3959746989294,1110.4942044210452,1110.4942044210452,,2687.3959746989294,1110.4942044205864,1,weekly_branch_wise_MAA,catboost
1354.4265131722648,1354.4265131722648,559.680377343911,559.680377343911,,1354.4265131722648,559.6803773436799,1,weekly_branch_wise_MAA,prophet
2635.070168387713,2635.070168387713,1088.871970408146,1088.871970408146,,2635.070168387713,1088.871970407696,1,weekly_branch_wise_MAA,ensemble
2857.0366378648587,2857.0366378648587,3007.406987226167,3007.406987226167,,2857.0366378648587,3007.406987223001,1,weekly_branch_wise_SBD,lightgbm
2041.159912109375,2041.159912109375,2148.589381167763,2148.589381167763,,2041.159912109375,2148.5893811655014,1,weekly_branch_wise_SBD,xgboost
1752.061923123712,1752.061923123712,1844.2757085512756,1844.2757085512756,,1752.061923123712,1844.2757085493345,1,weekly_branch_wise_SBD,catboost
935.0644031059437,935.0644031059437,984.2783190588881,984.2783190588881,,935.0644031059437,984.2783190578521,1,weekly_branch_wise_SBD,prophet
1896.3307190509722,1896.3307190509722,1996.1375990010233,1996.1375990010233,,1896.3307190509722,1996.1375989989222,1,weekly_branch_wise_SBD,ensemble
2040.3611841942757,2040.3611841942757,4534.135964876168,4534.135964876168,,2040.3611841942757,4534.135964866092,1,weekly_branch_wise_SBD1,lightgbm
2406.65673828125,2406.65673828125,5348.126085069444,5348.126085069444,,2406.65673828125,5348.126085057559,1,weekly_branch_wise_SBD1,xgboost
1571.4283856526495,1571.4283856526495,3492.0630792281104,3492.0630792281104,,1571.4283856526495,3492.0630792203497,1,weekly_branch_wise_SBD1,catboost
1125.560982930402,1125.560982930402,2501.2466287342263,2501.2466287342263,,1125.560982930402,2501.246628728668,1,weekly_branch_wise_SBD1,prophet
1786.0018227646444,1786.0018227646444,3968.892939476988,3968.892939476988,,1786.0018227646444,3968.892939468168,1,weekly_branch_wise_SBD1,ensemble
1055.310983641138,1055.310983641138,422.12439345645515,422.12439345645515,,1055.310983641138,422.12439345628627,1,weekly_branch_wise_COK,lightgbm
1075.673583984375,1075.673583984375,430.26943359374997,430.26943359374997,,1075.673583984375,430.26943359357796,1,weekly_branch_wise_COK,xgboost
738.7022355267395,738.7022355267395,295.4808942106958,295.4808942106958,,738.7022355267395,295.4808942105776,1,weekly_branch_wise_COK,catboost
641.7403182916785,641.7403182916785,256.6961273166714,256.6961273166714,,641.7403182916785,256.6961273165687,1,weekly_branch_wise_COK,prophet
877.8567803609826,877.8567803609826,351.14271214439304,351.14271214439304,,877.8567803609826,351.1427121442526,1,weekly_branch_wise_COK,ensemble
1118.4982580097205,1118.4982580097205,1065.2364361997338,1065.2364361997338,,1118.4982580097205,1065.2364361987193,1,weekly_branch_wise_BLR,lightgbm
1532.734375,1532.734375,1459.7470238095236,1459.7470238095236,,1532.734375,1459.7470238081335,1,weekly_branch_wise_BLR,xgboost
1172.3394338950145,1172.3394338950145,1116.5137465666805,1116.5137465666805,,1172.3394338950145,1116.513746565617,1,weekly_branch_wise_BLR,catboost
530.2528342728173,530.2528342728173,505.002699307445,505.002699307445,,530.2528342728173,505.0026993069641,1,weekly_branch_wise_BLR,prophet
1088.456225294388,1088.456225294388,1036.624976470846,1036.624976470846,,1088.456225294388,1036.6249764698584,1,weekly_branch_wise_BLR,ensemble
