Date,Forecast
2025-04-07,1099.4959864900786
2025-04-14,1710.9494053711926
2025-04-21,1685.5236881147323
2025-04-28,1939.763238217264
2025-05-05,1347.0546700969644
2025-05-12,1167.6892323040374
2025-05-19,1482.803867348672
2025-05-26,1637.549097633673
2025-06-02,1496.3869723489436
2025-06-09,776.2212013884989
2025-06-16,1194.3028819777926
2025-06-23,1180.4437078212159
2025-06-30,1152.5834920160366
2025-07-07,570.0840708886785
2025-07-14,801.7690444186328
2025-07-21,793.4362356691736
2025-07-28,834.2526579637045
2025-08-04,636.2233085729775
2025-08-11,601.8605220896147
2025-08-18,721.00962940557
2025-08-25,755.523620859929
2025-09-01,805.3194829791439
2025-09-08,575.1920921091082
2025-09-15,795.5430878270677
2025-09-22,826.3187910103136
2025-09-29,923.8218709696404
2025-10-06,562.2791375311408
2025-10-13,687.4598337355358
2025-10-20,678.7487650680629
2025-10-27,702.8927138561994
2025-11-03,677.8580805559293
2025-11-10,735.7002592703875
2025-11-17,778.6784975074136
2025-11-24,788.1568035740261
2025-12-01,949.0203135922029
2025-12-08,842.3666455167241
2025-12-15,948.0412282213765
2025-12-22,959.6508325552352
2025-12-29,1683.0445810382591
2026-01-05,885.2467295693102
2026-01-12,936.7451238806334
2026-01-19,919.8185501964467
2026-01-26,1237.3655005014332
2026-02-02,962.9376462399209
2026-02-09,1071.7805481824287
2026-02-16,1067.4394957474628
2026-02-23,1222.36594392509
2026-03-02,1379.6138419445804
2026-03-09,1176.4372974492412
2026-03-16,1219.3852651597285
2026-03-23,1305.5591635980047
2026-03-30,1570.9235134399994
