Date,Forecast
2025-04-07,2304.0130372379426
2025-04-14,735.1420964196187
2025-04-21,0.0
2025-04-28,0.0
2025-05-05,0.0
2025-05-12,0.0
2025-05-19,0.0
2025-05-26,0.0
2025-06-02,23.490654964887312
2025-06-09,580.5599214845
2025-06-16,258.7707965653573
2025-06-23,127.23177997767635
2025-06-30,706.4887223675624
2025-07-07,981.614978603644
2025-07-14,783.4294197422741
2025-07-21,573.9158454472092
2025-07-28,534.159868360539
2025-08-04,791.898980792879
2025-08-11,749.9863044849742
2025-08-18,370.57072521052754
2025-08-25,114.87165372847466
2025-09-01,431.27417438517284
2025-09-08,439.9803666744829
2025-09-15,211.39993964768536
2025-09-22,88.15775459954432
2025-09-29,256.216544890371
2025-10-06,206.23593786200814
2025-10-13,120.6116693509723
2025-10-20,0.0
2025-10-27,0.0
2025-11-03,228.20920496570034
2025-11-10,215.23269082933757
2025-11-17,92.84100610059153
2025-11-24,98.21432023133406
2025-12-01,446.12510006885117
2025-12-08,423.8858665806025
2025-12-15,343.8080664130657
2025-12-22,327.5720848504709
2025-12-29,1430.0276791090548
2026-01-05,653.0403079098085
2026-01-12,553.1476230445542
2026-01-19,399.9647894341216
2026-01-26,673.9102441427439
2026-02-02,626.0277118139609
2026-02-09,504.9228827105396
2026-02-16,371.95734734478947
2026-02-23,374.4237115406709
2026-03-02,760.6890794005303
2026-03-09,470.797822321234
2026-03-16,334.90000461154176
2026-03-23,396.87579800876557
2026-03-30,583.5870217066765
