Branch,Date,Quantity
SBD1,2024-04-01,20045.0
SBD1,2024-05-01,9634.0
SBD1,2024-06-01,3768.0
SBD1,2024-07-01,1060.0
SBD1,2024-08-01,2700.0
SBD1,2024-09-01,3699.0
SBD1,2024-10-01,5181.0
SBD1,2024-11-01,2830.0
SBD1,2024-12-01,11905.0
SBD1,2025-01-01,3472.0
SBD1,2025-02-01,12397.0
SBD1,2025-03-01,17423.0
