Branch,Date,Quantity
COK,2024-04-01,13241.0
COK,2024-05-01,6120.0
COK,2024-06-01,1628.0
COK,2024-07-01,2702.0
COK,2024-08-01,4894.0
COK,2024-09-01,5001.0
COK,2024-10-01,2126.0
COK,2024-11-01,3003.0
COK,2024-12-01,6616.0
COK,2025-01-01,3621.0
COK,2025-02-01,7607.0
COK,2025-03-01,11144.0
