rmse,mae,mape,nrmse,r2,forecast_date,n_periods
8125.903824351184,5830.5881748689,75.95876390818606,78.3398119771979,-0.06586263187828956,2024-04-01,11
8481.373549904765,6126.513324969941,82.94695314030065,82.72493099151198,-0.0580606206439207,2024-05-01,10
8827.074254346337,6434.127084636388,84.6566819160912,81.32304383207631,-0.08341214906363414,2024-06-01,9
9088.41978074946,6478.366503853099,56.76299651162224,76.01952913019842,-0.180032600355593,2024-07-01,8
9814.673225150606,7161.217600068113,59.40666135351292,75.63129556253838,-0.3444696287722291,2024-08-01,7
10351.948381338032,8066.51731943741,67.03241148511624,74.61132567903731,-0.37476130666292695,2024-09-01,6
11218.114158159195,8793.738953004486,66.05400113537655,72.59787578731586,-0.6010635239945008,2024-10-01,5
12417.10680215994,9371.071403355101,42.524188485780066,67.73182856996326,-1.7159575036333914,2024-11-01,4
12805.26290501219,9315.286246100834,40.19818715703665,69.72898320119901,-1.1664231755728727,2024-12-01,3
15625.014123603181,13018.70959967386,51.63751333853721,70.90354460045914,-2.34127183741392,2025-01-01,2
21658.979660392943,21658.979660392943,70.8156928572599,70.8156928572599,,2025-02-01,1
