forecast_date,date,forecast
2024-04-01,2024-05-01,1735.606908085259
2024-04-01,2024-06-01,1781.3534685770467
2024-04-01,2024-07-01,1897.1910634272188
2024-04-01,2024-08-01,1691.0620101339803
2024-04-01,2024-09-01,1777.4130129841642
2024-04-01,2024-10-01,1820.7190958453245
2024-04-01,2024-11-01,1660.9316033440084
2024-04-01,2024-12-01,2013.600823428267
2024-04-01,2025-01-01,1755.6098613825664
2024-04-01,2025-02-01,1850.4150766596626
2024-04-01,2025-03-01,1971.6979000788199
2024-05-01,2024-06-01,1733.4945511541887
2024-05-01,2024-07-01,1766.3850882022148
2024-05-01,2024-08-01,1943.4055748570577
2024-05-01,2024-09-01,1725.1929672058818
2024-05-01,2024-10-01,1867.6815955508328
2024-05-01,2024-11-01,1960.9377799638246
2024-05-01,2024-12-01,1815.0775251799168
2024-05-01,2025-01-01,1760.9756139700503
2024-05-01,2025-02-01,1835.783860323942
2024-05-01,2025-03-01,1937.2812475198164
2024-06-01,2024-07-01,1821.5704734054157
2024-06-01,2024-08-01,1834.000800747185
2024-06-01,2024-09-01,1913.79773962763
2024-06-01,2024-10-01,1826.7569492366144
2024-06-01,2024-11-01,1967.8019446655508
2024-06-01,2024-12-01,2092.7157101390285
2024-06-01,2025-01-01,1713.5468449670132
2024-06-01,2025-02-01,1878.803861352576
2024-06-01,2025-03-01,1975.7623200182538
2024-07-01,2024-08-01,1908.4967437956893
2024-07-01,2024-09-01,1870.6219276592847
2024-07-01,2024-10-01,1882.1990117442074
2024-07-01,2024-11-01,1884.640869655878
2024-07-01,2024-12-01,2093.263090212467
2024-07-01,2025-01-01,1944.9457785998545
2024-07-01,2025-02-01,1802.326086964601
2024-07-01,2025-03-01,2058.5991470406543
2024-08-01,2024-09-01,1940.4460881352738
2024-08-01,2024-10-01,2020.756514679818
2024-08-01,2024-11-01,1829.056921439929
2024-08-01,2024-12-01,2051.622017320631
2024-08-01,2025-01-01,1998.6474803470337
2024-08-01,2025-02-01,2091.978220165362
2024-08-01,2025-03-01,1935.9248143296481
2024-09-01,2024-10-01,2107.3861520261235
2024-09-01,2024-11-01,2073.597310976517
2024-09-01,2024-12-01,1873.6850187484047
2024-09-01,2025-01-01,1961.2462691181668
2024-09-01,2025-02-01,2140.0398665296225
2024-09-01,2025-03-01,2249.362573941803
2024-10-01,2024-11-01,2115.4121468709454
2024-10-01,2024-12-01,2125.993182431981
2024-10-01,2025-01-01,2175.445917566984
2024-10-01,2025-02-01,2107.816912647945
2024-10-01,2025-03-01,2339.5574058944335
2024-11-01,2024-12-01,2212.6364140541723
2024-11-01,2025-01-01,2395.3165157448657
2024-11-01,2025-02-01,2385.3029677439094
2024-11-01,2025-03-01,2416.269538619294
2024-12-01,2025-01-01,2340.358226890056
2024-12-01,2025-02-01,2559.020730853245
2024-12-01,2025-03-01,2605.4283715684815
2025-01-01,2025-02-01,2581.786456458575
2025-01-01,2025-03-01,2874.90636897254
2025-02-01,2025-03-01,2858.622992883147
