forecast_date,date,forecast
2024-04-01,2024-05-01,3546.467
2024-04-01,2024-06-01,2504.767
2024-04-01,2024-07-01,3489.7158
2024-04-01,2024-08-01,2806.5098
2024-04-01,2024-09-01,2732.7932
2024-04-01,2024-10-01,3160.139
2024-04-01,2024-11-01,2813.8757
2024-04-01,2024-12-01,2937.126
2024-04-01,2025-01-01,2924.819
2024-04-01,2025-02-01,2868.8538
2024-04-01,2025-03-01,3269.903
2024-05-01,2024-06-01,3546.467
2024-05-01,2024-07-01,2504.767
2024-05-01,2024-08-01,3508.581
2024-05-01,2024-09-01,2875.4753
2024-05-01,2024-10-01,2681.7788
2024-05-01,2024-11-01,3363.6943
2024-05-01,2024-12-01,2970.8179
2024-05-01,2025-01-01,2952.484
2024-05-01,2025-02-01,3147.1357
2024-05-01,2025-03-01,3454.6375
2024-06-01,2024-07-01,3546.467
2024-06-01,2024-08-01,2521.352
2024-06-01,2024-09-01,3668.4653
2024-06-01,2024-10-01,3162.9824
2024-06-01,2024-11-01,2758.2021
2024-06-01,2024-12-01,3404.909
2024-06-01,2025-01-01,2901.0183
2024-06-01,2025-02-01,3036.309
2024-06-01,2025-03-01,3530.345
2024-07-01,2024-08-01,3552.4856
2024-07-01,2024-09-01,2708.3447
2024-07-01,2024-10-01,3367.1707
2024-07-01,2024-11-01,2759.071
2024-07-01,2024-12-01,2711.0469
2024-07-01,2025-01-01,2903.788
2024-07-01,2025-02-01,2756.1685
2024-07-01,2025-03-01,3204.5215
2024-08-01,2024-09-01,3739.4785
2024-08-01,2024-10-01,3027.562
2024-08-01,2024-11-01,3304.6182
2024-08-01,2024-12-01,2888.8403
2024-08-01,2025-01-01,2618.324
2024-08-01,2025-02-01,2963.0188
2024-08-01,2025-03-01,3174.7222
2024-09-01,2024-10-01,3739.4785
2024-09-01,2024-11-01,3027.562
2024-09-01,2024-12-01,3331.2974
2024-09-01,2025-01-01,2830.298
2024-09-01,2025-02-01,2762.5085
2024-09-01,2025-03-01,3419.2366
2024-10-01,2024-11-01,3739.4785
2024-10-01,2024-12-01,3057.741
2024-10-01,2025-01-01,3312.047
2024-10-01,2025-02-01,2916.2236
2024-10-01,2025-03-01,3266.9111
2024-11-01,2024-12-01,3758.962
2024-11-01,2025-01-01,3054.2642
2024-11-01,2025-02-01,3382.505
2024-11-01,2025-03-01,3391.7139
2024-12-01,2025-01-01,3766.1807
2024-12-01,2025-02-01,3099.265
2024-12-01,2025-03-01,3987.9854
2025-01-01,2025-02-01,3806.8784
2025-01-01,2025-03-01,3720.2
2025-02-01,2025-03-01,4407.621
