forecast_date,date,forecast
2024-04-01,2024-05-01,7449.01514909024
2024-04-01,2024-06-01,7844.275887363247
2024-04-01,2024-07-01,8301.89655142574
2024-04-01,2024-08-01,7038.027812927098
2024-04-01,2024-09-01,8141.202239711491
2024-04-01,2024-10-01,9511.474575159433
2024-04-01,2024-11-01,9235.192107461182
2024-04-01,2024-12-01,9235.192107461182
2024-04-01,2025-01-01,8382.310705125674
2024-04-01,2025-02-01,8382.310705125674
2024-04-01,2025-03-01,8197.770583687514
2024-05-01,2024-06-01,7844.275887363247
2024-05-01,2024-07-01,8301.89655142574
2024-05-01,2024-08-01,8301.89655142574
2024-05-01,2024-09-01,7329.300789434141
2024-05-01,2024-10-01,9511.474575159433
2024-05-01,2024-11-01,9511.474575159433
2024-05-01,2024-12-01,9235.192107461182
2024-05-01,2025-01-01,8382.310705125674
2024-05-01,2025-02-01,8382.310705125674
2024-05-01,2025-03-01,8197.770583687514
2024-06-01,2024-07-01,8301.89655142574
2024-06-01,2024-08-01,8301.89655142574
2024-06-01,2024-09-01,8593.169527932783
2024-06-01,2024-10-01,8699.573124882085
2024-06-01,2024-11-01,9511.474575159433
2024-06-01,2024-12-01,9511.474575159433
2024-06-01,2025-01-01,8382.310705125674
2024-06-01,2025-02-01,8382.310705125674
2024-06-01,2025-03-01,8197.770583687514
2024-07-01,2024-08-01,8301.89655142574
2024-07-01,2024-09-01,8593.169527932783
2024-07-01,2024-10-01,9963.441863380729
2024-07-01,2024-11-01,8699.573124882085
2024-07-01,2024-12-01,9511.474575159433
2024-07-01,2025-01-01,8658.593172823925
2024-07-01,2025-02-01,8382.310705125674
2024-07-01,2025-03-01,8197.770583687514
2024-08-01,2024-09-01,8593.169527932783
2024-08-01,2024-10-01,9963.441863380729
2024-08-01,2024-11-01,9963.441863380729
2024-08-01,2024-12-01,8699.573124882085
2024-08-01,2025-01-01,8658.593172823925
2024-08-01,2025-02-01,8658.593172823925
2024-08-01,2025-03-01,8197.770583687514
2024-09-01,2024-10-01,9963.441863380729
2024-09-01,2024-11-01,9963.441863380729
2024-09-01,2024-12-01,9963.441863380729
2024-09-01,2025-01-01,7846.691722546582
2024-09-01,2025-02-01,8658.593172823925
2024-09-01,2025-03-01,8474.053051385765
2024-10-01,2024-11-01,9963.441863380729
2024-10-01,2024-12-01,9963.441863380729
2024-10-01,2025-01-01,9110.560461045221
2024-10-01,2025-02-01,7846.691722546582
2024-10-01,2025-03-01,8474.053051385765
2024-11-01,2024-12-01,9963.441863380729
2024-11-01,2025-01-01,9110.560461045221
2024-11-01,2025-02-01,9110.560461045221
2024-11-01,2025-03-01,7662.151601108425
2024-12-01,2025-01-01,9110.560461045221
2024-12-01,2025-02-01,9110.560461045221
2024-12-01,2025-03-01,8926.020339607057
2025-01-01,2025-02-01,9110.560461045221
2025-01-01,2025-03-01,8926.020339607057
2025-02-01,2025-03-01,8926.020339607057
