rmse,mae,mape,nrmse,r2,forecast_date,n_periods
7235.047318428993,5057.076700535544,36.05551278350028,56.684036198002104,-0.1292461523980466,2024-04-01,11
7238.392130209083,5335.766681201703,43.62683470384625,60.507507692255025,-0.19261554289483906,2024-05-01,10
7306.544377238753,5388.093111797783,40.93722910516189,58.281396255560395,-0.17278346616595797,2024-06-01,9
7740.604667536876,5541.426169819412,35.18469738517843,57.86881228709269,-0.3353976170208528,2024-07-01,8
8602.755624485155,6272.025499571225,39.700981131761466,60.77906455595644,-0.5937674059789009,2024-08-01,7
8758.636493605512,7171.4834477510585,47.94103989801197,59.07486562381469,-0.503840063975125,2024-09-01,6
9173.629625789697,7810.5906685858645,49.18494760611133,56.57286579460333,-0.6955246404279372,2024-10-01,5
10090.995234212834,8303.751499838074,39.13207064404277,53.775620752533094,-2.446526943387565,2024-11-01,4
5982.650202159556,4862.104106890203,27.562893904727797,37.36120778217421,-2.9334019104212694,2024-12-01,3
6537.578871370972,5884.142800731144,32.04546285839266,37.635017393189635,-4.265613571084982,2025-01-01,2
8733.142800731144,8733.142800731144,43.190617214298435,43.190617214298435,,2025-02-01,1
