forecast_date,date,forecast
2024-04-01,2024-05-01,10137.099113860399
2024-04-01,2024-06-01,8957.756627669605
2024-04-01,2024-07-01,8423.405899674544
2024-04-01,2024-08-01,7716.301865898877
2024-04-01,2024-09-01,7980.206746490288
2024-04-01,2024-10-01,7444.491346001357
2024-04-01,2024-11-01,6794.828168517873
2024-04-01,2024-12-01,7218.714755364271
2024-04-01,2025-01-01,8511.546167929695
2024-04-01,2025-02-01,8412.824112231496
2024-04-01,2025-03-01,9063.118013209998
2024-05-01,2024-06-01,9434.455407930102
2024-05-01,2024-07-01,8540.772664103844
2024-05-01,2024-08-01,8890.086344277657
2024-05-01,2024-09-01,8128.012497346424
2024-05-01,2024-10-01,7456.32092601029
2024-05-01,2024-11-01,7443.419245690641
2024-05-01,2024-12-01,7189.461343188454
2024-05-01,2025-01-01,8034.548138849297
2024-05-01,2025-02-01,8882.73697826462
2024-05-01,2025-03-01,8953.207357151656
2024-06-01,2024-07-01,8926.155423012546
2024-06-01,2024-08-01,8662.341296677228
2024-06-01,2024-09-01,9136.010255363346
2024-06-01,2024-10-01,7554.736283426682
2024-06-01,2024-11-01,7468.98880570217
2024-06-01,2024-12-01,7544.80528188994
2024-06-01,2025-01-01,7984.810586463331
2024-06-01,2025-02-01,8433.087773558796
2024-06-01,2025-03-01,9175.18983516962
2024-07-01,2024-08-01,9016.62593030121
2024-07-01,2024-09-01,8858.532163858226
2024-07-01,2024-10-01,8592.432494195675
2024-07-01,2024-11-01,7555.05103159677
2024-07-01,2024-12-01,7639.1333151903145
2024-07-01,2025-01-01,8764.738294626255
2024-07-01,2025-02-01,8740.21107388939
2024-07-01,2025-03-01,8957.732754081568
2024-08-01,2024-09-01,9188.976807887917
2024-08-01,2024-10-01,8295.744766188594
2024-08-01,2024-11-01,8600.323178323555
2024-08-01,2024-12-01,7704.616899116176
2024-08-01,2025-01-01,9054.96564482743
2024-08-01,2025-02-01,9442.022335936319
2024-08-01,2025-03-01,8956.21250123129
2024-09-01,2024-10-01,8798.663018281048
2024-09-01,2024-11-01,8349.177209902005
2024-09-01,2024-12-01,8492.01299902492
2024-09-01,2025-01-01,9118.740048713862
2024-09-01,2025-02-01,9589.850417675932
2024-09-01,2025-03-01,9248.148257804394
2024-10-01,2024-11-01,8789.040665743052
2024-10-01,2024-12-01,8272.82990480769
2024-10-01,2025-01-01,10766.654257431925
2024-10-01,2025-02-01,10228.633956389474
2024-10-01,2025-03-01,9596.643115702265
2024-11-01,2024-12-01,8702.234378454496
2024-11-01,2025-01-01,10019.231845004282
2024-11-01,2025-02-01,10799.731018346745
2024-11-01,2025-03-01,9979.945830775918
2024-12-01,2025-01-01,10086.283498619481
2024-12-01,2025-02-01,10367.226032200619
2024-12-01,2025-03-01,10441.621485762278
2025-01-01,2025-02-01,10758.103746307812
2025-01-01,2025-03-01,10482.25410451707
2025-02-01,2025-03-01,10853.242454392095
