forecast_date,date,forecast
2024-04-01,2024-05-01,11386.173718142654
2024-04-01,2024-06-01,11027.832853382763
2024-04-01,2024-07-01,9647.42753036793
2024-04-01,2024-08-01,8291.62284019212
2024-04-01,2024-09-01,9555.359035239382
2024-04-01,2024-10-01,9583.480084949455
2024-04-01,2024-11-01,8326.698299953712
2024-04-01,2024-12-01,8326.698299953712
2024-04-01,2025-01-01,11052.104975374155
2024-04-01,2025-02-01,11218.440937122547
2024-04-01,2025-03-01,11218.440937122547
2024-05-01,2024-06-01,11027.832853382763
2024-05-01,2024-07-01,10655.311448845103
2024-05-01,2024-08-01,9647.42753036793
2024-05-01,2024-09-01,8291.62284019212
2024-05-01,2024-10-01,9656.042516365584
2024-05-01,2024-11-01,9583.480084949455
2024-05-01,2024-12-01,8326.698299953712
2024-05-01,2025-01-01,9057.56056925126
2024-05-01,2025-02-01,11052.104975374155
2024-05-01,2025-03-01,11218.440937122547
2024-06-01,2024-07-01,10655.311448845103
2024-06-01,2024-08-01,10655.311448845103
2024-06-01,2024-09-01,9647.42753036793
2024-06-01,2024-10-01,8392.306321318321
2024-06-01,2024-11-01,9656.042516365584
2024-06-01,2024-12-01,9583.480084949455
2024-06-01,2025-01-01,9057.56056925126
2024-06-01,2025-02-01,9057.56056925126
2024-06-01,2025-03-01,11052.104975374155
2024-07-01,2024-08-01,10655.311448845103
2024-07-01,2024-09-01,10655.311448845103
2024-07-01,2024-10-01,9748.111011494131
2024-07-01,2024-11-01,8392.306321318321
2024-07-01,2024-12-01,9656.042516365584
2024-07-01,2025-01-01,10314.342354247006
2024-07-01,2025-02-01,9130.123000667385
2024-07-01,2025-03-01,9130.123000667385
2024-08-01,2024-09-01,10655.311448845103
2024-08-01,2024-10-01,10755.994929971304
2024-08-01,2024-11-01,9748.111011494131
2024-08-01,2024-12-01,8392.306321318321
2024-08-01,2025-01-01,10386.904785663131
2024-08-01,2025-02-01,10386.904785663131
2024-08-01,2025-03-01,9130.123000667385
2024-09-01,2024-10-01,10755.994929971304
2024-09-01,2024-11-01,10755.994929971304
2024-09-01,2024-12-01,9748.111011494131
2024-09-01,2025-01-01,9123.16859061587
2024-09-01,2025-02-01,10386.904785663131
2024-09-01,2025-03-01,10386.904785663131
2024-10-01,2024-11-01,10755.994929971304
2024-10-01,2024-12-01,10755.994929971304
2024-10-01,2025-01-01,10478.973280791679
2024-10-01,2025-02-01,9123.16859061587
2024-10-01,2025-03-01,10386.904785663131
2024-11-01,2024-12-01,10755.994929971304
2024-11-01,2025-01-01,11486.857199268856
2024-11-01,2025-02-01,10478.973280791679
2024-11-01,2025-03-01,9123.16859061587
2024-12-01,2025-01-01,11486.857199268856
2024-12-01,2025-02-01,11486.857199268856
2024-12-01,2025-03-01,10478.973280791679
2025-01-01,2025-02-01,11486.857199268856
2025-01-01,2025-03-01,11486.857199268856
2025-02-01,2025-03-01,11486.857199268856
