forecast_date,date,forecast
2024-04-01,2024-05-01,7234.268
2024-04-01,2024-06-01,9304.929
2024-04-01,2024-07-01,9135.771
2024-04-01,2024-08-01,8406.387
2024-04-01,2024-09-01,9150.4375
2024-04-01,2024-10-01,9031.074
2024-04-01,2024-11-01,8825.588
2024-04-01,2024-12-01,8815.271
2024-04-01,2025-01-01,8826.532
2024-04-01,2025-02-01,8831.861
2024-04-01,2025-03-01,8970.158
2024-05-01,2024-06-01,7189.1357
2024-05-01,2024-07-01,9350.0625
2024-05-01,2024-08-01,9135.771
2024-05-01,2024-09-01,8406.387
2024-05-01,2024-10-01,9150.4375
2024-05-01,2024-11-01,9037.78
2024-05-01,2024-12-01,8834.752
2024-05-01,2025-01-01,8807.052
2024-05-01,2025-02-01,8831.861
2024-05-01,2025-03-01,8857.429
2024-06-01,2024-07-01,7255.697
2024-06-01,2024-08-01,9350.0625
2024-06-01,2024-09-01,9135.771
2024-06-01,2024-10-01,8406.387
2024-06-01,2024-11-01,9157.144
2024-06-01,2024-12-01,9046.944
2024-06-01,2025-01-01,8826.532
2024-06-01,2025-02-01,8812.381
2024-06-01,2025-03-01,8857.429
2024-07-01,2024-08-01,7255.697
2024-07-01,2024-09-01,9350.0625
2024-07-01,2024-10-01,9135.771
2024-07-01,2024-11-01,8413.092
2024-07-01,2024-12-01,9166.308
2024-07-01,2025-01-01,9038.725
2024-07-01,2025-02-01,8831.861
2024-07-01,2025-03-01,8837.948
2024-08-01,2024-09-01,7255.697
2024-08-01,2024-10-01,9350.0625
2024-08-01,2024-11-01,9135.771
2024-08-01,2024-12-01,8423.741
2024-08-01,2025-01-01,9158.088
2024-08-01,2025-02-01,9044.054
2024-08-01,2025-03-01,8857.429
2024-09-01,2024-10-01,7255.697
2024-09-01,2024-11-01,9350.0625
2024-09-01,2024-12-01,9137.967
2024-09-01,2025-01-01,8540.739
2024-09-01,2025-02-01,9024.573
2024-09-01,2025-03-01,9069.621
2024-10-01,2024-11-01,7255.697
2024-10-01,2024-12-01,9352.258
2024-10-01,2025-01-01,9259.319
2024-10-01,2025-02-01,8603.303
2024-10-01,2025-03-01,9050.141
2024-11-01,2024-12-01,7255.697
2024-11-01,2025-01-01,9473.611
2024-11-01,2025-02-01,9307.895
2024-11-01,2025-03-01,8628.697
2024-12-01,2025-01-01,7486.85
2024-12-01,2025-02-01,9522.185
2024-12-01,2025-03-01,9351.522
2025-01-01,2025-02-01,7525.1724
2025-01-01,2025-03-01,9538.863
2025-02-01,2025-03-01,7593.001
