forecast_date,date,forecast
2024-04-01,2024-05-01,5897.50345501712
2024-04-01,2024-06-01,5380.527208108852
2024-04-01,2024-07-01,5471.775040627994
2024-04-01,2024-08-01,4306.458302412953
2024-04-01,2024-09-01,4461.524543079664
2024-04-01,2024-10-01,3886.6275778102445
2024-04-01,2024-11-01,3598.305861378705
2024-04-01,2024-12-01,3618.4290110452944
2024-04-01,2025-01-01,4721.416028952244
2024-04-01,2025-02-01,4932.212552631438
2024-04-01,2025-03-01,4881.3011462662635
2024-05-01,2024-06-01,4785.728599655392
2024-05-01,2024-07-01,5478.30881314619
2024-05-01,2024-08-01,5306.046215630626
2024-05-01,2024-09-01,4402.380366584045
2024-05-01,2024-10-01,4039.6306641964757
2024-05-01,2024-11-01,3886.2534520613035
2024-05-01,2024-12-01,3681.3575135564547
2024-05-01,2025-01-01,4831.884694291844
2024-05-01,2025-02-01,4913.976413466111
2024-05-01,2025-03-01,4988.898212882288
2024-06-01,2024-07-01,5046.058642149945
2024-06-01,2024-08-01,5431.29159487096
2024-06-01,2024-09-01,5199.324597060457
2024-06-01,2024-10-01,3893.793335060037
2024-06-01,2024-11-01,4058.329105957714
2024-06-01,2024-12-01,3873.3381616244073
2024-06-01,2025-01-01,4841.46975124265
2024-06-01,2025-02-01,4987.582680800766
2024-06-01,2025-03-01,4881.655402653467
2024-07-01,2024-08-01,5046.111515977104
2024-07-01,2024-09-01,5335.051321945922
2024-07-01,2024-10-01,4871.058262723851
2024-07-01,2024-11-01,3912.9955947552517
2024-07-01,2024-12-01,3994.4869021749146
2024-07-01,2025-01-01,5192.603541183158
2024-07-01,2025-02-01,5073.771356104053
2024-07-01,2025-03-01,4978.836525084991
2024-08-01,2024-09-01,4953.300500782309
2024-08-01,2024-10-01,4904.109570621526
2024-08-01,2024-11-01,4834.725600688853
2024-08-01,2024-12-01,3896.5285197759426
2024-08-01,2025-01-01,5306.473221863944
2024-08-01,2025-02-01,5345.85464511029
2024-08-01,2025-03-01,5143.793665170346
2024-09-01,2024-10-01,4404.3557098248875
2024-09-01,2024-11-01,4854.347165897954
2024-09-01,2024-12-01,4685.780793179558
2024-09-01,2025-01-01,5059.170354910898
2024-09-01,2025-02-01,5426.4580199883785
2024-09-01,2025-03-01,5258.544980359736
2024-10-01,2024-11-01,4369.56270222579
2024-10-01,2024-12-01,4712.348828017335
2024-10-01,2025-01-01,6697.8378279746985
2024-10-01,2025-02-01,5471.2188245334855
2024-10-01,2025-03-01,5628.195925976452
2024-11-01,2024-12-01,4199.898526508397
2024-11-01,2025-01-01,6683.964107157394
2024-11-01,2025-02-01,6407.028792851677
2024-11-01,2025-03-01,5388.461319892453
2024-12-01,2025-01-01,5966.74948025927
2024-12-01,2025-02-01,6706.601976056162
2024-12-01,2025-03-01,6228.2149944948815
2025-01-01,2025-02-01,6078.067273410927
2025-01-01,2025-03-01,6442.691434470051
2025-02-01,2025-03-01,5896.527845514573
