forecast_date,date,forecast
2024-04-01,2024-05-01,28974.549
2024-04-01,2024-06-01,29312.209
2024-04-01,2024-07-01,30624.285
2024-04-01,2024-08-01,30210.033
2024-04-01,2024-09-01,31081.424
2024-04-01,2024-10-01,31060.707
2024-04-01,2024-11-01,27623.256
2024-04-01,2024-12-01,28907.125
2024-04-01,2025-01-01,29082.17
2024-04-01,2025-02-01,27988.908
2024-04-01,2025-03-01,29993.25
2024-05-01,2024-06-01,28457.393
2024-05-01,2024-07-01,31125.908
2024-05-01,2024-08-01,32521.232
2024-05-01,2024-09-01,30193.727
2024-05-01,2024-10-01,31057.148
2024-05-01,2024-11-01,31063.123
2024-05-01,2024-12-01,29145.682
2024-05-01,2025-01-01,27829.148
2024-05-01,2025-02-01,29477.98
2024-05-01,2025-03-01,28778.205
2024-06-01,2024-07-01,28854.045
2024-06-01,2024-08-01,33022.89
2024-06-01,2024-09-01,32437.72
2024-06-01,2024-10-01,30191.598
2024-06-01,2024-11-01,31056.309
2024-06-01,2024-12-01,32280.594
2024-06-01,2025-01-01,27802.703
2024-06-01,2025-02-01,27953.928
2024-06-01,2025-03-01,29994.346
2024-07-01,2024-08-01,29174.85
2024-07-01,2024-09-01,33022.89
2024-07-01,2024-10-01,32437.918
2024-07-01,2024-11-01,30191.027
2024-07-01,2024-12-01,32273.78
2024-07-01,2025-01-01,30926.834
2024-07-01,2025-02-01,27927.611
2024-07-01,2025-03-01,28743.229
2024-08-01,2024-09-01,29174.85
2024-08-01,2024-10-01,33023.09
2024-08-01,2024-11-01,32513.246
2024-08-01,2024-12-01,31366.781
2024-08-01,2025-01-01,30923.15
2024-08-01,2025-02-01,31289.977
2024-08-01,2025-03-01,28718.863
2024-09-01,2024-10-01,29175.047
2024-09-01,2024-11-01,33098.38
2024-09-01,2024-12-01,33757.227
2024-09-01,2025-01-01,30052.621
2024-09-01,2025-02-01,31284.527
2024-09-01,2025-03-01,32090.502
2024-10-01,2024-11-01,29250.184
2024-10-01,2024-12-01,34285.75
2024-10-01,2025-01-01,32069.611
2024-10-01,2025-02-01,30379.404
2024-10-01,2025-03-01,32083.688
2024-11-01,2024-12-01,30507.904
2024-11-01,2025-01-01,31972.232
2024-11-01,2025-02-01,32536.55
2024-11-01,2025-03-01,31182.55
2024-12-01,2025-01-01,28802.234
2024-12-01,2025-02-01,33036.71
2024-12-01,2025-03-01,33320.812
2025-01-01,2025-02-01,29180.15
2025-01-01,2025-03-01,33904.594
2025-02-01,2025-03-01,30048.041
