rmse,mae,mape,nrmse,r2,forecast_date,n_periods
2191.413444240536,1571.5919078480113,33.445198717077865,53.653730160803725,-0.25036980819537535,2024-04-01,11
2192.031079382024,1602.1738037109376,34.67779579583393,54.526779915475345,-0.14970315395351141,2024-05-01,10
2230.633704695007,1543.7730034722222,31.949776527659285,53.43261828557186,-0.12961404904708163,2024-06-01,9
2580.1403718813117,1987.4822082519531,39.13916756790198,58.12272400262015,-0.5388783284854524,2024-07-01,8
2693.823742690332,1987.25048828125,35.59889051161644,56.99663341443696,-0.6938004825854693,2024-08-01,7
2793.2129614557743,2272.116658528646,42.01275956078685,57.0839530254254,-0.6242871063805187,2024-09-01,6
3088.798617783522,2613.3111328125,47.04230639090949,57.86867914012893,-1.0836139099440425,2024-10-01,5
3184.414117606659,2674.1387939453125,40.46325148578541,52.45287625772788,-2.342001551421591,2024-11-01,4
3226.641480066183,2709.189697265625,38.69287856224975,50.99796870659369,-1.7517180788757618,2024-12-01,3
3915.066056323875,3415.9608154296875,43.597824956652744,54.5311798359757,-3.3855821349126742,2025-01-01,2
4641.37890625,4641.37890625,51.291622347773234,51.291622347773234,,2025-02-01,1
