forecast_date,date,forecast
2024-04-01,2024-05-01,2486.882463828779
2024-04-01,2024-06-01,2441.39976241272
2024-04-01,2024-07-01,1674.576456098405
2024-04-01,2024-08-01,2520.619492931115
2024-04-01,2024-09-01,2587.7762223987493
2024-04-01,2024-10-01,2892.1823873828384
2024-04-01,2024-11-01,1985.4909019294062
2024-04-01,2024-12-01,2860.592583774941
2024-04-01,2025-01-01,2752.3142082437253
2024-04-01,2025-02-01,2752.3142082437253
2024-04-01,2025-03-01,2752.3142082437253
2024-05-01,2024-06-01,2486.882463828779
2024-05-01,2024-07-01,2549.678137943936
2024-05-01,2024-08-01,1674.576456098405
2024-05-01,2024-09-01,2587.7762223987493
2024-05-01,2024-10-01,2892.1823873828384
2024-05-01,2024-11-01,2892.1823873828384
2024-05-01,2024-12-01,1985.4909019294062
2024-05-01,2025-01-01,2752.3142082437253
2024-05-01,2025-02-01,2752.3142082437253
2024-05-01,2025-03-01,2752.3142082437253
2024-06-01,2024-07-01,2595.1608393599945
2024-06-01,2024-08-01,2549.678137943936
2024-06-01,2024-09-01,1741.7331855660389
2024-06-01,2024-10-01,2892.1823873828384
2024-06-01,2024-11-01,2892.1823873828384
2024-06-01,2024-12-01,2921.241032395659
2024-06-01,2025-01-01,1877.2125263981914
2024-06-01,2025-02-01,2752.3142082437253
2024-06-01,2025-03-01,2752.3142082437253
2024-07-01,2024-08-01,2595.1608393599945
2024-07-01,2024-09-01,2616.83486741157
2024-07-01,2024-10-01,2046.1393505501237
2024-07-01,2024-11-01,2892.1823873828384
2024-07-01,2024-12-01,2892.1823873828384
2024-07-01,2025-01-01,2783.9040118516227
2024-07-01,2025-02-01,1877.2125263981914
2024-07-01,2025-03-01,2752.3142082437253
2024-08-01,2024-09-01,2662.3175688276287
2024-08-01,2024-10-01,2921.241032395659
2024-08-01,2024-11-01,2046.1393505501237
2024-08-01,2024-12-01,2892.1823873828384
2024-08-01,2025-01-01,2783.9040118516227
2024-08-01,2025-02-01,2783.9040118516227
2024-08-01,2025-03-01,1877.2125263981914
2024-09-01,2024-10-01,2966.723733811718
2024-09-01,2024-11-01,2921.241032395659
2024-09-01,2024-12-01,2046.1393505501237
2024-09-01,2025-01-01,2783.9040118516227
2024-09-01,2025-02-01,2783.9040118516227
2024-09-01,2025-03-01,2783.9040118516227
2024-10-01,2024-11-01,2966.723733811718
2024-10-01,2024-12-01,2921.241032395659
2024-10-01,2025-01-01,1937.860975018911
2024-10-01,2025-02-01,2783.9040118516227
2024-10-01,2025-03-01,2783.9040118516227
2024-11-01,2024-12-01,2966.723733811718
2024-11-01,2025-01-01,2812.9626568644435
2024-11-01,2025-02-01,1937.860975018911
2024-11-01,2025-03-01,2783.9040118516227
2024-12-01,2025-01-01,2858.445358280502
2024-12-01,2025-02-01,2812.9626568644435
2024-12-01,2025-03-01,1937.860975018911
2025-01-01,2025-02-01,2858.445358280502
2025-01-01,2025-03-01,2812.9626568644435
2025-02-01,2025-03-01,2858.445358280502
