forecast_date,date,forecast
2024-04-01,2024-05-01,8906.328
2024-04-01,2024-06-01,11832.372
2024-04-01,2024-07-01,9440.188
2024-04-01,2024-08-01,11650.748
2024-04-01,2024-09-01,9229.579
2024-04-01,2024-10-01,11494.274
2024-04-01,2024-11-01,9113.1
2024-04-01,2024-12-01,11991.524
2024-04-01,2025-01-01,9476.389
2024-04-01,2025-02-01,11044.574
2024-04-01,2025-03-01,9397.763
2024-05-01,2024-06-01,8888.782
2024-05-01,2024-07-01,12033.827
2024-05-01,2024-08-01,9986.022
2024-05-01,2024-09-01,11261.942
2024-05-01,2024-10-01,8969.472
2024-05-01,2024-11-01,11538.538
2024-05-01,2024-12-01,9910.979
2024-05-01,2025-01-01,10654.877
2024-05-01,2025-02-01,10010.685
2024-05-01,2025-03-01,10835.162
2024-06-01,2024-07-01,9062.36
2024-06-01,2024-08-01,12579.591
2024-06-01,2024-09-01,9985.886
2024-06-01,2024-10-01,11274.924
2024-06-01,2024-11-01,8998.689
2024-06-01,2024-12-01,12218.779
2024-06-01,2025-01-01,8881.153
2024-06-01,2025-02-01,11693.666
2024-06-01,2025-03-01,9989.509
2024-07-01,2024-08-01,9860.833
2024-07-01,2024-09-01,12098.36
2024-07-01,2024-10-01,9616.692
2024-07-01,2024-11-01,11761.471
2024-07-01,2024-12-01,9804.618
2024-07-01,2025-01-01,10520.379
2024-07-01,2025-02-01,11193.993
2024-07-01,2025-03-01,9317.587
2024-08-01,2024-09-01,9864.36
2024-08-01,2024-10-01,12111.196
2024-08-01,2024-11-01,9658.592
2024-08-01,2024-12-01,12450.817
2024-08-01,2025-01-01,8780.602
2024-08-01,2025-02-01,11791.483
2024-08-01,2025-03-01,9343.665
2024-09-01,2024-10-01,9877.429
2024-09-01,2024-11-01,12153.349
2024-09-01,2024-12-01,10519.24
2024-09-01,2025-01-01,11035.776
2024-09-01,2025-02-01,9308.467
2024-09-01,2025-03-01,11692.964
2024-10-01,2024-11-01,9914.6
2024-10-01,2024-12-01,12909.116
2024-10-01,2025-01-01,8916.343
2024-10-01,2025-02-01,12276.223
2024-10-01,2025-03-01,9213.694
2024-11-01,2024-12-01,10920.275
2024-11-01,2025-01-01,9318.824
2024-11-01,2025-02-01,12548.765
2024-11-01,2025-03-01,9451.687
2024-12-01,2025-01-01,8919.728
2024-12-01,2025-02-01,12611.001
2024-12-01,2025-03-01,9977.415
2025-01-01,2025-02-01,9940.678
2025-01-01,2025-03-01,12101.432
2025-02-01,2025-03-01,9883.609
