rmse,mae,mape,nrmse,r2,forecast_date,n_periods
3527.061228714091,2719.5183094639074,48.53621205543549,71.23806234779296,-0.7278725813636584,2024-04-01,11
3656.954033926332,2626.6418120727103,44.52618085859409,75.64755355439023,-0.7212867405743633,2024-05-01,10
3762.531637472896,2808.038429094303,44.43129177759573,72.48958500076222,-0.9225345530846318,2024-06-01,9
4012.5734472741956,2944.508677677387,41.51508320070142,72.93598922610552,-1.1719100750505085,2024-07-01,8
4321.385003067451,3248.797310790519,48.856353570654704,77.32934971489381,-1.2199825065358656,2024-08-01,7
4386.557435622499,3252.105219218511,45.48005207305033,77.14436970933842,-0.9741605787170229,2024-09-01,6
4682.712389535431,3719.473247014094,48.39174517773829,73.18796520170409,-1.5337471653622292,2024-10-01,5
5385.17603775598,4621.637155613327,56.75443939842967,74.30903874370057,-3.019108001175127,2024-11-01,4
6008.806852619631,4920.910336612048,55.563781358096755,80.57581154058151,-2.823228448423696,2024-12-01,3
6780.669376916815,6539.795992427527,68.59076953231897,72.32328277869783,-13.700598263426913,2025-01-01,2
8285.554641719498,8285.554641719498,74.34991602404432,74.34991602404432,,2025-02-01,1
