rmse,mae,mape,nrmse,r2,forecast_date,n_periods
25458.520611230633,17895.272401718394,38.477289907273246,65.43689286931885,-0.23504045203147195,2024-04-01,11
25735.853564041605,17445.15092382003,38.93509360270403,68.60497683220423,-0.19136998879161893,2024-05-01,10
26904.829442052058,18536.907117471183,39.08053686043616,68.11885745669659,-0.2515891637469583,2024-06-01,9
28740.020521699393,19154.89728252514,31.84902531133109,67.27060487723098,-0.48296273140950063,2024-07-01,8
30918.596392692838,22113.579804615252,37.50266927353209,67.84070776105152,-0.6728062160404982,2024-08-01,7
32868.949383305786,24763.465660577593,41.21238113535089,68.26625323215309,-0.7414678537134096,2024-09-01,6
35046.46188406106,28166.222069842683,45.79525076779629,66.11392340209069,-1.03800343587301,2024-10-01,5
38476.702444386785,32822.036684223225,47.26044490887814,62.34578699568466,-2.95432247136395,2024-11-01,4
36300.32345691719,28837.136602231538,41.33561676135162,61.25706383320203,-1.7737938169899592,2024-12-01,3
43119.7982366267,39468.03839643022,52.86207457465586,60.84093834976183,-5.038070627261618,2025-01-01,2
57118.04522840549,57118.04522840549,64.59782769749889,64.59782769749889,,2025-02-01,1
