rmse,mae,mape,nrmse,r2,forecast_date,n_periods
7807.488763900705,6002.22021484375,44.67485384942913,61.168912410726165,-0.31500863197230533,2024-04-01,11
7560.948629105499,5805.97802734375,48.563512171566614,63.203837137672615,-0.30127422121635283,2024-05-01,10
7687.624151163097,5713.088270399306,42.113512429006335,61.32111793004332,-0.29830899758412466,2024-06-01,9
8278.705042730358,6216.07763671875,39.150862985425086,61.891654292482755,-0.5275155541336729,2024-07-01,8
9024.057060470053,7092.725864955357,48.52497598866022,63.75558839238423,-0.7536924567354077,2024-08-01,7
9280.36353770607,8134.512369791667,59.50470517638604,62.59378720996022,-0.6883350018578434,2024-09-01,6
8492.252137760559,7456.2111328125,48.040265720916906,52.37087827623128,-0.4530061804261094,2024-10-01,5
9374.290909701424,7305.739013671875,33.28294320417636,49.956253182528236,-1.974339435671355,2024-11-01,4
4633.3901398254,3465.0325520833335,19.125302406045797,28.93517854134391,-1.3592765047791753,2024-12-01,3
5311.141810154068,4606.62060546875,24.68736884918282,30.57476144236986,-2.4752887655575915,2025-01-01,2
7665.2763671875,7665.2763671875,37.90937867056133,37.90937867056133,,2025-02-01,1
