forecast_date,date,forecast
2024-04-01,2024-05-01,2563.6636269559626
2024-04-01,2024-06-01,3035.5808496445416
2024-04-01,2024-07-01,3030.4735661599498
2024-04-01,2024-08-01,2262.794980694197
2024-04-01,2024-09-01,2338.893014989821
2024-04-01,2024-10-01,2334.147404359344
2024-04-01,2024-11-01,2068.543202285602
2024-04-01,2024-12-01,2444.1140780036803
2024-04-01,2025-01-01,2496.540003017514
2024-04-01,2025-02-01,2676.851262531308
2024-04-01,2025-03-01,3067.0639573399576
2024-05-01,2024-06-01,2585.832088299219
2024-05-01,2024-07-01,2962.9064435703795
2024-05-01,2024-08-01,2965.50324178341
2024-05-01,2024-09-01,2330.733556901849
2024-05-01,2024-10-01,2374.5385278004583
2024-05-01,2024-11-01,2340.277833482481
2024-05-01,2024-12-01,2484.5247078276866
2024-05-01,2025-01-01,2856.35328548069
2024-05-01,2025-02-01,3086.4895943641113
2024-05-01,2025-03-01,3254.477519778776
2024-06-01,2024-07-01,2525.233844899158
2024-06-01,2024-08-01,2923.3917041593763
2024-06-01,2024-09-01,2824.7106456726924
2024-06-01,2024-10-01,2345.842389056339
2024-06-01,2024-11-01,2375.4730886206685
2024-06-01,2024-12-01,2484.2011342112673
2024-06-01,2025-01-01,2822.29957583929
2024-06-01,2025-02-01,3074.9855652511287
2024-06-01,2025-03-01,3224.272388324815
2024-07-01,2024-08-01,2486.220037928927
2024-07-01,2024-09-01,2782.8657604721757
2024-07-01,2024-10-01,3021.1685195086548
2024-07-01,2024-11-01,2350.2994960516744
2024-07-01,2024-12-01,2436.184184788654
2024-07-01,2025-01-01,2894.0779859694762
2024-07-01,2025-02-01,3082.991509191051
2024-07-01,2025-03-01,3192.0162003456276
2024-08-01,2024-09-01,2438.1030982205625
2024-08-01,2024-10-01,2887.9818609495114
2024-08-01,2024-11-01,2996.4414090883056
2024-08-01,2024-12-01,2414.1431175980306
2024-08-01,2025-01-01,2967.47575005028
2024-08-01,2025-02-01,3137.160186373514
2024-08-01,2025-03-01,3191.2126114294824
2024-09-01,2024-10-01,2548.685190469461
2024-09-01,2024-11-01,2898.1559083078455
2024-09-01,2024-12-01,2774.075036814723
2024-09-01,2025-01-01,2827.898687047126
2024-09-01,2025-02-01,3032.4855456198375
2024-09-01,2025-03-01,3141.2900868381266
2024-10-01,2024-11-01,2517.519676838568
2024-10-01,2024-12-01,2717.6356022512737
2024-10-01,2025-01-01,3929.429575648418
2024-10-01,2025-02-01,3125.5874723529387
2024-10-01,2025-03-01,3332.877194471842
2024-11-01,2024-12-01,2634.5862834934223
2024-11-01,2025-01-01,3852.144866887681
2024-11-01,2025-02-01,4058.565045388143
2024-11-01,2025-03-01,3231.698033326016
2024-12-01,2025-01-01,3327.9181150453046
2024-12-01,2025-02-01,3406.6706678497117
2024-12-01,2025-03-01,4027.678545514545
2025-01-01,2025-02-01,3381.498160251095
2025-01-01,2025-03-01,3477.4163647883083
2025-02-01,2025-03-01,3447.0980095838086
