rmse,mae,mape,nrmse,r2,forecast_date,n_periods
24981.37228519078,18762.173828125,47.91519614955418,64.21046245843036,-0.18917956862095986,2024-04-01,11
25461.545561391667,18777.6515625,50.9054104611795,67.87374426904647,-0.16610867817111363,2024-05-01,10
25876.035449374893,19530.999131944445,50.07802230420765,65.51411054720879,-0.1577019977501668,2024-06-01,9
27053.04900588492,19611.404052734375,40.300413337422505,63.32197880739864,-0.3139793119423848,2024-07-01,8
28757.51419803301,21290.244977678572,42.58485634896812,63.09892246933052,-0.4471341064489689,2024-08-01,7
29420.42515256177,23319.9248046875,46.1882424109408,61.10393643072967,-0.3952168278490078,2024-09-01,6
31778.45341819608,25821.14609375,45.78963692901453,59.948939841001334,-0.6756451962678538,2024-10-01,5
36100.246857350096,30165.1904296875,42.70546356374054,58.49509334416284,-2.4809415950098193,2024-11-01,4
34156.01649333977,27539.080729166668,40.141613484724296,57.638530001079616,-1.4557695789499814,2024-12-01,3
42160.480980856795,39330.6279296875,53.467081979264094,59.487366106778026,-4.772392611777384,2025-01-01,2
58372.958984375,58372.958984375,66.0170762424933,66.0170762424933,,2025-02-01,1
