forecast_date,date,forecast
2024-04-01,2024-05-01,2934.6029390383314
2024-04-01,2024-06-01,2934.6029390383314
2024-04-01,2024-07-01,2328.2383510399814
2024-04-01,2024-08-01,2342.160450041972
2024-04-01,2024-09-01,3073.591259096445
2024-04-01,2024-10-01,3350.6436918292056
2024-04-01,2024-11-01,3260.7494567470735
2024-04-01,2024-12-01,3350.6436918292056
2024-04-01,2025-01-01,3310.7803360677503
2024-04-01,2025-02-01,3310.7803360677503
2024-04-01,2025-03-01,3310.7803360677503
2024-05-01,2024-06-01,2934.6029390383314
2024-05-01,2024-07-01,2974.4662947997867
2024-05-01,2024-08-01,2328.2383510399814
2024-05-01,2024-09-01,2517.2575504187716
2024-05-01,2024-10-01,3260.7494567470735
2024-05-01,2024-11-01,3350.6436918292056
2024-05-01,2024-12-01,3260.7494567470735
2024-05-01,2025-01-01,3310.7803360677503
2024-05-01,2025-02-01,3310.7803360677503
2024-05-01,2025-03-01,3310.7803360677503
2024-06-01,2024-07-01,2974.4662947997867
2024-06-01,2024-08-01,2974.4662947997867
2024-06-01,2024-09-01,2503.335451416781
2024-06-01,2024-10-01,2704.4157480694003
2024-06-01,2024-11-01,3260.7494567470735
2024-06-01,2024-12-01,3350.6436918292056
2024-06-01,2025-01-01,3220.886100985618
2024-06-01,2025-02-01,3310.7803360677503
2024-06-01,2025-03-01,3310.7803360677503
2024-07-01,2024-08-01,2974.4662947997867
2024-07-01,2024-09-01,3149.5633951765863
2024-07-01,2024-10-01,2690.4936490674095
2024-07-01,2024-11-01,2704.4157480694003
2024-07-01,2024-12-01,3260.7494567470735
2024-07-01,2025-01-01,3310.7803360677503
2024-07-01,2025-02-01,3220.886100985618
2024-07-01,2025-03-01,3310.7803360677503
2024-08-01,2024-09-01,3149.5633951765863
2024-08-01,2024-10-01,3336.721592827215
2024-08-01,2024-11-01,2690.4936490674095
2024-08-01,2024-12-01,2704.4157480694003
2024-08-01,2025-01-01,3220.886100985618
2024-08-01,2025-02-01,3310.7803360677503
2024-08-01,2025-03-01,3220.886100985618
2024-09-01,2024-10-01,3336.721592827215
2024-09-01,2024-11-01,3336.721592827215
2024-09-01,2024-12-01,2690.4936490674095
2024-09-01,2025-01-01,2664.552392307945
2024-09-01,2025-02-01,3220.886100985618
2024-09-01,2025-03-01,3310.7803360677503
2024-10-01,2024-11-01,3336.721592827215
2024-10-01,2024-12-01,3336.721592827215
2024-10-01,2025-01-01,2650.630293305954
2024-10-01,2025-02-01,2664.552392307945
2024-10-01,2025-03-01,3220.886100985618
2024-11-01,2024-12-01,3336.721592827215
2024-11-01,2025-01-01,3296.8582370657596
2024-11-01,2025-02-01,2650.630293305954
2024-11-01,2025-03-01,2664.552392307945
2024-12-01,2025-01-01,3296.8582370657596
2024-12-01,2025-02-01,3296.8582370657596
2024-12-01,2025-03-01,2650.630293305954
2025-01-01,2025-02-01,3296.8582370657596
2025-01-01,2025-03-01,3296.8582370657596
2025-02-01,2025-03-01,3296.8582370657596
