rmse,mae,mape,nrmse,r2,mean_error,mape_alt,n_samples,series,model
649.5370461502802,486.06119279203125,22.865135646855634,25.669052803319374,-0.636633668161662,401.5448885447209,22.865135646854544,7,monthly_branch_wise_BLR,lightgbm
1473.2665919256713,1193.566650390625,53.39483690914062,58.222018537117926,-7.419887925049316,1193.566650390625,53.39483690913814,7,monthly_branch_wise_BLR,xgboost
591.3610856112687,484.0899265024599,20.00979697398879,23.369997173143346,-0.3565915702635971,144.4068610633993,20.00979697398792,7,monthly_branch_wise_BLR,catboost
1327.8872233285588,1020.9557063778141,38.992689262372465,52.47677165528093,-5.840156110305362,1020.9557063778141,38.992689262370924,7,monthly_branch_wise_BLR,prophet
1642.171682361059,1399.7969521415034,54.7793135300973,64.89697835785815,-9.461181735198824,1399.7969521415034,54.77931353009509,7,monthly_branch_wise_BLR,holt_winters
900.097579576049,786.9385421633688,35.7065267942627,35.5709538589304,-2.1428439433114326,775.2256850205116,35.70652679426104,7,monthly_branch_wise_BLR,random_forest
4019.5755461775366,3552.999999999984,149.54811798115458,158.84959534377435,-61.67639660377225,3552.999999999984,149.54811798114795,7,monthly_branch_wise_BLR,quantile_regression
3971.0936243302976,3902.9636474812255,163.17234190572876,156.93363840293617,-60.17357784778096,3902.9636474812255,163.1723419057217,7,monthly_branch_wise_BLR,sarimax
1475.3413473071628,1379.0181436636244,56.51755059835506,58.3040107895339,-7.443619554545345,1379.0181436636244,56.51755059835265,7,monthly_branch_wise_BLR,ensemble
4429.117769356804,4109.12219322975,111.44518975004307,100.0672122954447,-6.5595330462602535,4109.12219322975,111.44518975003987,7,monthly_branch_wise_SBD,lightgbm
6979.560768240529,6874.950334821428,180.88632835268393,157.68945995443858,-17.772265982549737,6874.950334821428,180.88632835267873,7,monthly_branch_wise_SBD,xgboost
4221.414443966475,4063.5211083006825,109.78697758805748,95.37456381811099,-5.8671494169460345,4063.5211083006825,109.78697758805427,7,monthly_branch_wise_SBD,catboost
5788.854706093363,4150.473037610091,83.11415087593254,130.78779634849286,-11.913554869046248,4150.473037610091,83.11415087593063,7,monthly_branch_wise_SBD,prophet
6064.769678340857,5138.906443204535,114.0831785342628,137.02155294318177,-13.173892612587824,5138.906443204535,114.08317853425991,7,monthly_branch_wise_SBD,holt_winters
7657.9407894121105,7553.459241521008,199.48955411809249,173.0161234415156,-21.598755402045427,7553.459241521008,199.48955411808674,7,monthly_branch_wise_SBD,random_forest
15639.672822664903,12888.85714285723,343.3103826032048,353.34767375223294,-93.25748343238926,12888.85714285723,343.310382603195,7,monthly_branch_wise_SBD,quantile_regression
17469.36550746815,17396.30582366534,451.84505979451296,394.6859844181553,-116.60201865429411,17396.30582366534,451.84505979450006,7,monthly_branch_wise_SBD,sarimax
6379.7079269271435,6031.955741015161,143.3036773838856,144.13696378171903,-14.684190419924601,6031.955741015161,143.30367738388185,7,monthly_branch_wise_SBD,ensemble
,,,,,,,0,weekly_combined_combined,lightgbm
,,,,,,,0,weekly_combined_combined,xgboost
,,,,,,,0,weekly_combined_combined,catboost
,,,,,,,0,weekly_combined_combined,prophet
,,,,,,,0,weekly_combined_combined,holt_winters
,,,,,,,0,weekly_combined_combined,random_forest
,,,,,,,0,weekly_combined_combined,quantile_regression
,,,,,,,0,weekly_combined_combined,sarimax
,,,,,,,0,weekly_combined_combined,ensemble
,,,,,,,0,weekly_branch_wise_MAA,lightgbm
,,,,,,,0,weekly_branch_wise_MAA,xgboost
,,,,,,,0,weekly_branch_wise_MAA,catboost
,,,,,,,0,weekly_branch_wise_MAA,prophet
,,,,,,,0,weekly_branch_wise_MAA,holt_winters
,,,,,,,0,weekly_branch_wise_MAA,random_forest
,,,,,,,0,weekly_branch_wise_MAA,quantile_regression
,,,,,,,0,weekly_branch_wise_MAA,sarimax
,,,,,,,0,weekly_branch_wise_MAA,ensemble
,,,,,,,0,weekly_branch_wise_SBD,lightgbm
,,,,,,,0,weekly_branch_wise_SBD,xgboost
,,,,,,,0,weekly_branch_wise_SBD,catboost
,,,,,,,0,weekly_branch_wise_SBD,prophet
,,,,,,,0,weekly_branch_wise_SBD,holt_winters
,,,,,,,0,weekly_branch_wise_SBD,random_forest
,,,,,,,0,weekly_branch_wise_SBD,quantile_regression
,,,,,,,0,weekly_branch_wise_SBD,sarimax
,,,,,,,0,weekly_branch_wise_SBD,ensemble
,,,,,,,0,weekly_branch_wise_SBD1,lightgbm
,,,,,,,0,weekly_branch_wise_SBD1,xgboost
,,,,,,,0,weekly_branch_wise_SBD1,catboost
,,,,,,,0,weekly_branch_wise_SBD1,prophet
,,,,,,,0,weekly_branch_wise_SBD1,holt_winters
,,,,,,,0,weekly_branch_wise_SBD1,random_forest
,,,,,,,0,weekly_branch_wise_SBD1,quantile_regression
,,,,,,,0,weekly_branch_wise_SBD1,sarimax
,,,,,,,0,weekly_branch_wise_SBD1,ensemble
,,,,,,,0,weekly_branch_wise_COK,lightgbm
,,,,,,,0,weekly_branch_wise_COK,xgboost
,,,,,,,0,weekly_branch_wise_COK,catboost
,,,,,,,0,weekly_branch_wise_COK,prophet
,,,,,,,0,weekly_branch_wise_COK,holt_winters
,,,,,,,0,weekly_branch_wise_COK,random_forest
,,,,,,,0,weekly_branch_wise_COK,quantile_regression
,,,,,,,0,weekly_branch_wise_COK,sarimax
,,,,,,,0,weekly_branch_wise_COK,ensemble
,,,,,,,0,weekly_branch_wise_BLR,lightgbm
,,,,,,,0,weekly_branch_wise_BLR,xgboost
,,,,,,,0,weekly_branch_wise_BLR,catboost
,,,,,,,0,weekly_branch_wise_BLR,prophet
,,,,,,,0,weekly_branch_wise_BLR,holt_winters
,,,,,,,0,weekly_branch_wise_BLR,random_forest
,,,,,,,0,weekly_branch_wise_BLR,quantile_regression
,,,,,,,0,weekly_branch_wise_BLR,sarimax
,,,,,,,0,weekly_branch_wise_BLR,ensemble
