date,forecast
2025-04-28,3151.8193242898697
2025-05-05,2707.226924717028
2025-05-12,3717.2642196895017
2025-05-19,2404.105053941053
2025-05-26,1937.0152051193186
2025-06-02,2525.9327280726666
2025-06-09,2822.502072611458
2025-06-16,2440.5739706061554
2025-06-23,2420.9611185761482
2025-06-30,2532.02917659208
2025-07-07,2590.030789873719
2025-07-14,2477.549094408653
2025-07-21,2552.1445798638792
2025-07-28,2372.020064292698
2025-08-04,2478.9058072581142
2025-08-11,2699.46531620194
2025-08-18,2161.067599158278
2025-08-25,2214.922137401326
2025-09-01,2942.491904247293
2025-09-08,2733.419363442254
2025-09-15,1934.0933966806977
2025-09-22,2172.5711210014165
2025-09-29,2930.4916940896032
2025-10-06,2617.6861907235957
2025-10-13,1905.748198937692
2025-10-20,2431.471114918475
2025-10-27,2899.583076059918
2025-11-03,2140.0024208027303
2025-11-10,2008.3408449027133
2025-11-17,2834.082424944586
2025-11-24,2716.6012353353804
2025-12-01,1912.610980769836
2025-12-08,2169.329413278602
2025-12-15,2924.0335150848273
2025-12-22,2659.6988152403583
2025-12-29,1833.5307031965133
2026-01-05,2375.210867464829
2026-01-12,2900.593328775401
2026-01-19,2462.6068902534134
2026-01-26,1908.8857488786648
2026-02-02,2384.1606693033227
2026-02-09,2851.516308446685
2026-02-16,2576.422783650568
2026-02-23,1918.7000705485457
2026-03-02,2351.438863098287
2026-03-09,3016.9863162252736
2026-03-16,2553.2132922092455
2026-03-23,1956.3518057333024
2026-03-30,2525.3877092974103
2026-04-06,2748.377032946417
2026-04-13,2326.129764822074
