date,forecast
2025-04-28,1774.9319639991422
2025-05-05,1628.2019550485722
2025-05-12,1647.6149435320851
2025-05-19,1728.9271492320806
2025-05-26,1424.4106196948937
2025-06-02,1384.429751490522
2025-06-09,1568.7521535048757
2025-06-16,1407.503154376713
2025-06-23,1370.6103241329029
2025-06-30,1568.3101726721604
2025-07-07,1405.336074604382
2025-07-14,1276.4194305655558
2025-07-21,1487.5867045947398
2025-07-28,1414.8645105336118
2025-08-04,1393.2884639351573
2025-08-11,1580.1588694683687
2025-08-18,1447.1132131758743
2025-08-25,1379.5206244173635
2025-09-01,1595.9857105937922
2025-09-08,1430.064766287558
2025-09-15,1289.9753595898585
2025-09-22,1427.4489559993708
2025-09-29,1307.5358124157099
2025-10-06,1212.2387384967428
2025-10-13,1395.0472371971264
2025-10-20,1277.4562590263863
2025-10-27,1213.8319588138756
2025-11-03,1435.866897778846
2025-11-10,1352.697448991414
2025-11-17,1275.9491473793976
2025-11-24,1473.0873759507617
2025-12-01,1366.0389018721658
2025-12-08,1367.8031595932102
2025-12-15,1671.7623648235672
2025-12-22,1596.3220424692227
2025-12-29,1379.7382027378312
2026-01-05,1403.0557496730983
2026-01-12,1236.398710427006
2026-01-19,1238.3012290290044
2026-01-26,1544.2606309387043
2026-02-02,1492.6590105361051
2026-02-09,1421.7923229760386
2026-02-16,1669.52514581249
2026-02-23,1649.671753273057
2026-03-02,1673.3445754461068
2026-03-09,1895.0737985185897
2026-03-16,1711.0694818308993
2026-03-23,1597.4533486480054
2026-03-30,1781.6747082164206
2026-04-06,1667.0838878485688
2026-04-13,1606.7449533931415
