date,forecast
2025-04-28,2477.989468175345
2025-05-05,1964.0393340395838
2025-05-12,2314.4585754611867
2025-05-19,1602.657058144056
2025-05-26,1690.1222973348192
2025-06-02,2292.4551405760567
2025-06-09,2212.3402534586994
2025-06-16,1397.223753508414
2025-06-23,1876.8706703322398
2025-06-30,2079.683385680296
2025-07-07,1319.1044177047454
2025-07-14,1427.1862169597177
2025-07-21,1938.6061311792055
2025-07-28,1781.4010677391339
2025-08-04,1471.0766640777638
2025-08-11,1775.6203490067198
2025-08-18,1749.4993659819017
2025-08-25,1740.5906537028657
2025-09-01,1781.8300566450946
2025-09-08,1674.0941923277655
2025-09-15,1734.3423012368635
2025-09-22,1804.9706020588633
2025-09-29,1649.962418991649
2025-10-06,1527.5295730902487
2025-10-13,1731.514704944508
2025-10-20,1776.5324061326605
2025-10-27,1597.1640734311234
2025-11-03,1710.4068965941985
2025-11-10,1728.7229800678642
2025-11-17,1634.6756758235852
2025-11-24,1802.359790022455
2025-12-01,1783.028423755557
2025-12-08,1739.0195307672093
2025-12-15,1754.9570735418504
2025-12-22,1794.2961181829824
2025-12-29,1663.5207190420015
2026-01-05,1494.8874784743214
2026-01-12,1479.0498196786243
2026-01-19,1560.70485310985
2026-01-26,1541.7603642360857
2026-02-02,1553.4486934908236
2026-02-09,1757.2661703590234
2026-02-16,1789.7458615683568
2026-02-23,1695.0504874894054
2026-03-02,1706.9994611050022
2026-03-09,1778.2135912954166
2026-03-16,1821.1180316256798
2026-03-23,1787.7935342297217
2026-03-30,1578.5435918230617
2026-04-06,1706.7465184802973
2026-04-13,1737.5306686234778
