Date,Qty,Year,Month,Month_sin,Month_cos,Is_FY_Start,Is_FY_End,FinancialYear,SeasonalIndex,Qty_lag_1,Qty_lag_2,Qty_lag_3,Qty_lag_6,Qty_lag_12,Qty_lag_24,Qty_delta_1,Qty_delta_2,Qty_delta_3,Qty_delta_6,Qty_delta_12,Qty_pct_change_1,Qty_pct_change_2,Qty_pct_change_3,Qty_pct_change_6,Qty_pct_change_12,Qty_roll_mean_3,Qty_roll_std_3,Qty_roll_min_3,Qty_roll_max_3,Qty_roll_median_3,Qty_roll_mean_6,Qty_roll_std_6,Qty_roll_min_6,Qty_roll_max_6,Qty_roll_median_6,Qty_roll_mean_12,Qty_roll_std_12,Qty_roll_min_12,Qty_roll_max_12,Qty_roll_median_12,Qty_roll_mean_24,Qty_roll_std_24,Qty_ewm_0.1,Qty_ewm_0.3,Qty_ewm_0.5,Qty_ytd_sum,Qty_ytd_mean,Qty_fy_cumsum,Qty_fy_cummean,Qty_mom_growth,Qty_yoy_growth,Qty_trend_3,Qty_trend_6,Qty_trend_12
2021-04-01,10650.5,2021,4,0.8660254037844387,-0.4999999999999998,1,0,2021,1.0,9906.5,9687.0,6010.0,2293.0,3235.75,3564.5,744.0,963.5,4640.5,8357.5,7414.75,0.07510220562257097,0.09946319810054716,0.7721297836938437,3.6447884866986477,2.2915089237425637,10081.333333333334,504.9832505473167,9687.0,10650.5,9906.5,7418.5,3087.8494296192594,3065.5,10650.5,7848.5,4672.083333333333,3563.448507436514,1307.0,10650.5,2792.75,4708.135416666667,3521.086189086221,5533.022834591729,8136.826865694493,9632.889897674322,36254.0,9063.5,10650.5,10650.5,0.07510220562257097,2.2915089237425637,481.75000000000097,1592.7714285714278,893.9825174825173
2021-05-01,1508.0,2021,5,0.49999999999999994,-0.8660254037844387,0,0,2021,0.7522212779108398,10650.5,9906.5,9687.0,3065.5,2434.0,5371.0,-9142.5,-8398.5,-8179.0,-1557.5,-926.0,-0.8584104032674522,-0.8477767122596276,-0.8443274491586663,-0.5080737236992334,-0.3804437140509449,7355.0,5077.296598584723,1508.0,10650.5,9906.5,7158.916666666667,3556.8292258227207,1508.0,10650.5,7848.5,4594.916666666667,3625.8010765856557,1307.0,10650.5,2792.75,4547.177083333333,3577.312557359078,5130.520551132557,6148.178805986145,5570.444948837161,37762.0,7552.4,12158.5,6079.25,-0.8584104032674522,-0.3804437140509449,-4199.249999999998,-122.18571428571387,670.555944055944
2021-06-01,1867.0,2021,6,1.2246467991473532e-16,-1.0,0,0,2021,0.45924437920111255,1508.0,10650.5,9906.5,5191.5,1486.0,3028.0,359.0,-8783.5,-8039.5,-3324.5,381.0,0.23806366047745353,-0.8247030655837754,-0.8115378791702418,-0.6403736877588366,0.25639300134589504,4675.166666666667,5177.902720535925,1508.0,10650.5,1867.0,6604.833333333333,4136.345593234039,1508.0,10650.5,7848.5,4626.666666666667,3597.6613321164714,1307.0,10650.5,2792.75,4498.802083333333,3606.4801874234768,4804.168496019301,4863.825164190302,3718.7224744185805,39629.0,6604.833333333333,14025.5,4675.166666666667,0.23806366047745353,0.25639300134589504,-4391.750000000002,-1271.6571428571426,424.32167832167823
2021-07-01,2256.0,2021,7,-0.4999999999999997,-0.8660254037844388,0,0,2021,0.4678977053233408,1867.0,1508.0,10650.5,6010.0,1514.0,1635.5,389.0,748.0,-8394.5,-3754.0,742.0,0.20835565077664708,0.4960212201591512,-0.7881789587343317,-0.6246256239600665,0.49009247027741076,1877.0,374.10025394271463,1508.0,2256.0,1867.0,5979.166666666667,4511.242541325689,1508.0,10650.5,5971.5,4688.5,3545.2955255713687,1307.0,10650.5,2792.75,4524.65625,3587.23403635582,4549.351646417371,4081.477614933211,2987.3612372092903,41885.0,5983.571428571428,16281.5,4070.375,0.20835565077664708,0.49009247027741076,374.0,-2011.8857142857137,191.6573426573427
2021-08-01,2353.0,2021,8,-0.8660254037844385,-0.5000000000000004,0,0,2021,0.4039249014911535,2256.0,1867.0,1508.0,9687.0,1307.0,1917.0,97.0,486.0,845.0,-7334.0,1046.0,0.042996453900709275,0.2603106588109265,0.5603448275862069,-0.757097140497574,0.8003060443764345,2158.6666666666665,257.2048470253558,1867.0,2353.0,2256.0,4756.833333333333,4294.019337015923,1508.0,10650.5,2304.5,4775.666666666667,3466.582882146031,1508.0,10650.5,2792.75,4542.822916666667,3574.535566122364,4329.716481775634,3562.9343304532476,2670.180618604645,44238.0,5529.75,18634.5,3726.9,0.042996453900709275,0.8003060443764345,243.00000000000003,-1788.3428571428565,-51.87412587412569
2021-09-01,3379.0,2021,9,-1.0,-1.8369701987210297e-16,0,0,2021,0.7787993510005409,2353.0,2256.0,1867.0,9906.5,2520.0,2448.0,1026.0,1123.0,1512.0,-6527.5,859.0,0.43603909902252447,0.49778368794326244,0.8098553829673272,-0.6589108161308233,0.34087301587301577,2662.6666666666665,622.2558423456836,2256.0,3379.0,2353.0,3668.9166666666665,3477.671410824587,1508.0,10650.5,2304.5,4847.25,3424.3821108207385,1508.0,10650.5,3222.25,4581.614583333333,3555.816358889705,4234.64483359807,3507.754031317273,3024.5903093023226,47617.0,5290.777777777777,22013.5,3668.9166666666665,0.43603909902252447,0.34087301587301577,561.5,-955.2428571428569,-208.12237762237717
2021-10-01,3084.0,2021,10,-0.8660254037844386,0.5000000000000001,0,0,2021,0.7086455999381905,3379.0,2353.0,2256.0,10650.5,2293.0,2726.5,-295.0,731.0,828.0,-7566.5,791.0,-0.08730393607576203,0.3106672333191671,0.36702127659574457,-0.7104361297591663,0.344962930658526,2938.6666666666665,528.2142873241276,2353.0,3379.0,3084.0,2407.8333333333335,711.1437032461691,1508.0,3379.0,2304.5,4913.166666666667,3378.044602034339,1508.0,10650.5,3231.5,4596.510416666667,3548.4483048466946,4119.580350238263,3380.627821922091,3054.2951546511613,50701.0,5070.1,25097.5,3585.3571428571427,-0.08730393607576203,0.344962930658526,365.50000000000017,357.5142857142856,-392.0419580419576
2021-11-01,2316.5,2021,11,-0.5000000000000004,0.8660254037844384,0,0,2021,0.9473846867032373,3084.0,3379.0,2353.0,1508.0,3065.5,2692.0,-767.5,-1062.5,-36.5,808.5,-749.0,-0.2488651102464332,-0.3144421426457532,-0.01551211219719506,0.5361405835543767,-0.24433208285760888,2926.5,548.4808565483418,2316.5,3379.0,3084.0,2542.5833333333335,568.9153202952746,1867.0,3379.0,2334.75,4850.75,3421.9225623510647,1508.0,10650.5,3231.5,4580.864583333333,3558.0256868002302,3939.272315214437,3061.3894753454633,2685.3975773255806,53017.5,4819.772727272727,27414.0,3426.75,-0.2488651102464332,-0.24433208285760888,-531.2499999999999,164.49999999999986,-575.8986013986012
2021-12-01,15309.0,2021,12,-2.4492935982947064e-16,1.0,0,0,2021,1.6044193772695665,2316.5,3084.0,3379.0,1867.0,5191.5,7858.0,12992.5,12225.0,11930.0,13442.0,10117.5,5.608676883229009,3.9640077821011674,3.530630364013022,7.199785752544189,1.9488587113550997,6903.166666666667,7289.772944566472,2316.5,15309.0,3084.0,4782.916666666667,5177.426855269581,2256.0,15309.0,2718.5,5693.875,4568.007916352996,1508.0,15309.0,3231.5,4891.322916666667,4134.73948530011,5076.245083692994,6735.672632741824,8997.19878866279,68326.5,5693.875,42723.0,4747.0,5.608676883229009,1.9488587113550997,6112.499999999998,1853.1571428571424,-158.16958041958034
2022-01-01,4362.5,2022,1,0.49999999999999994,0.8660254037844387,0,0,2021,1.8573746426639883,15309.0,2316.5,3084.0,2256.0,6010.0,7797.5,-10946.5,2046.0,1278.5,2106.5,-1647.5,-0.7150369063949311,0.8832290092812431,0.41455901426718555,0.9337322695035462,-0.27412645590682194,7329.333333333333,6985.902882472195,2316.5,15309.0,4362.5,5134.0,5041.440855549135,2316.5,15309.0,3231.5,5556.583333333333,4582.378262199531,1508.0,15309.0,3231.5,4748.197916666667,4088.965948386057,5004.8705753236945,6023.720842919276,6679.849394331395,4362.5,4362.5,47085.5,4708.55,-0.7150369063949311,-0.27412645590682194,1023.0000000000023,1287.7142857142856,-195.0069930069931
