Date,Forecast
2025-12-01 04:02:26.575047,4368.513203523991
2026-01-01 04:02:26.575047,3880.590641737149
2026-02-01 04:02:26.575047,3752.7677617301165
2026-03-01 04:02:26.575047,3719.2815286002983
2026-04-01 04:02:26.575047,3710.509016127079
2026-05-01 04:02:26.575047,3708.2108485549174
2026-06-01 04:02:26.575047,3707.6087890872495
2026-07-01 04:02:26.575047,3707.451065339426
2026-08-01 04:02:26.575047,3707.4097458652486
2026-09-01 04:02:26.575047,3707.3989212496163
2026-10-01 04:02:26.575047,3707.3960854849815
2026-11-01 04:02:26.575047,3707.395342589221
