Date,Forecast
2024-04-08,963.9708390404776
2024-04-15,1383.350384736015
2024-04-22,1467.8508477514733
2024-04-29,1616.7029124885564
2024-05-06,1103.0996823053217
2024-05-13,875.8982420153752
2024-05-20,1333.7412719099523
2024-05-27,1482.6589024493128
2024-06-03,1534.1799040862684
2024-06-10,792.3796085052074
2024-06-17,1206.2536072277503
2024-06-24,1261.9404369754332
2024-07-01,1299.725402796212
2024-07-08,734.8329871841304
2024-07-15,875.316540523165
2024-07-22,995.1468019541178
2024-07-29,1044.7541529751918
2024-08-05,959.7931611030176
2024-08-12,829.730170868924
2024-08-19,1027.516360327136
2024-08-26,1055.0696224144308
2024-09-02,1209.81126370724
2024-09-09,919.2628896197482
2024-09-16,1094.143867673065
2024-09-23,1135.314728493469
2024-09-30,1235.4694775263915
2024-10-07,892.5849510815867
2024-10-14,907.1681192051508
2024-10-21,937.8012706080469
2024-10-28,941.650839641947
2024-11-04,1001.9150158232078
2024-11-11,906.282977833519
2024-11-18,983.0671383527358
2024-11-25,985.4039442286573
2024-12-02,1201.258596121628
2024-12-09,1004.1034832672399
2024-12-16,1060.8718605273775
2024-12-23,1066.7920916437859
2024-12-30,2027.9304552339333
2025-01-06,1011.8909004435766
2025-01-13,1000.9393086193065
2025-01-20,1021.0653673752668
2025-01-27,1400.268011041271
2025-02-03,1119.080656103314
2025-02-10,1079.6393851598323
2025-02-17,1136.6066188555253
2025-02-24,1305.965343238405
2025-03-03,1593.5391529311153
2025-03-10,1208.9307759241838
2025-03-17,1263.4875567145655
2025-03-24,1310.3055519499933
2025-03-31,1621.457163407538
